2.1,0.99016,0.012367,1.3415e-06,0.018469,1.9967e-06,0.021603,7.2975e-07,0.024549,3.361e-07,0.015876,7.6398e-07,0.0054534,6.2747e-07,0.01029,2.9109e-07,0.0013899,7.4698e-07
2.15,0.98992,0.012764,3.7173e-07,0.015095,1.0245e-06,0.021768,1.1553e-06,0.024759,3.712e-07,0.01599,1.4648e-06,0.0063744,1.8506e-06,0.0101,8.0127e-07,0.0010899,1.5769e-06
2.2,0.98969,0.011954,1.5623e-06,0.014355,5.3789e-07,0.023612,1.5921e-06,0.024567,7.3292e-07,0.014779,1.9716e-06,0.0034999,6.0917e-07,0.0099039,1.2198e-07,4.0081e-05,1.5147e-06
2.25,0.98945,0.0065241,5.537e-07,0.01686,2.1895e-06,0.023767,9.1937e-07,0.023824,1.3568e-06,0.016673,1.7317e-06,0.0051259,2.7515e-07,0.0054548,1.3307e-06,0.0020084,0
2.3,0.98922,0.0055793,7.9842e-07,0.018125,2.4069e-06,0.023572,0,0.024987,1.9441e-06,0.012465,1.7658e-07,0.0011986,4.79e-07,0.0039574,1.2278e-06,0.00065474,1.0938e-06
2.35,0.98898,0.0034143,8.1124e-07,0.017633,3.0078e-07,0.023238,1.7598e-06,0.029994,1.4384e-06,0.010835,1.1452e-06,0,7.5593e-07,0.0040088,3.4099e-07,0.0010175,9.3353e-07
2.4,0.98875,0.0019409,6.9062e-07,0.016145,6.2225e-07,0.022026,4.1134e-08,0.03007,0,0.0095575,2.313e-06,0.0012788,4.254e-07,0.0030588,1.3471e-06,0.00084459,7.5537e-07
2.45,0.98852,0.0014271,1.1469e-07,0.015967,0,0.022363,2.1495e-06,0.034373,1.664e-06,0.0081014,8.1815e-07,0.0016278,1.0423e-06,0.0041164,1.2723e-06,0.0015327,1.7746e-06
2.5,0.98828,0.00012168,8.1565e-07,0.016994,2.79e-06,0.024442,1.919e-07,0.035698,3.4446e-06,0.010367,3.3021e-07,0.0022489,0,0.0056255,2.0374e-06,0.00076741,2.4389e-06
2.55,0.98805,0.0023341,1.9496e-06,0.012844,1.5889e-06,0.024909,1.6759e-07,0.035738,1.0358e-06,0.011301,1.92e-07,0,2.3193e-07,0.0060909,2.7438e-06,0.0027692,1.817e-06
2.6,0.98781,4.3781e-05,1.6496e-06,0.0099545,6.906e-07,0.024341,1.4629e-06,0.037923,4.3763e-06,0.010103,4.7524e-07,0.0019447,3.6981e-07,0.0053276,2.9852e-06,0.00068275,1.3232e-06
2.65,0.98758,0.0026612,2.729e-08,0.0095482,1.6082e-06,0.021707,5.6717e-07,0.035659,2.9824e-06,0.0072998,2.5232e-06,0.0012977,6.0184e-07,0.0060962,1.192e-06,0.00042786,4.3517e-07
2.7,0.98734,0.0051883,5.2645e-07,0.0053695,7.591e-07,0.022441,0,0.034258,2.0588e-06,0.0083709,1.8787e-06,0.00091684,9.9598e-07,0.0027827,1.0665e-06,0.0002147,1.0292e-06
2.75,0.98711,0.00023038,1.828e-06,0.0052558,1.9413e-06,0.024008,1.0103e-06,0.036548,2.9862e-06,0.0087581,7.435e-07,0.001807,2.9018e-07,0.0013291,4.9488e-07,0.0024465,1.6092e-06
2.8,0.98687,0.004291,3.6174e-07,0.007301,3.0825e-07,0.02231,1.2179e-06,0.035638,2.3977e-06,0.0092084,3.2962e-07,0,0,0.0034256,3.0575e-08,0.0016259,1.2538e-06
2.85,0.98664,0.0051699,2.2199e-06,0.0057456,5.7497e-07,0.025131,2.8915e-06,0.034211,8.7032e-07,0.0097951,3.0206e-06,0.00050458,1.4148e-06,0.0068297,2.4399e-06,0.0062242,1.188e-07
2.9,0.98641,0.0013698,2.7543e-07,0.0092589,1.375e-06,0.022164,0,0.036912,6.7366e-07,0.0099893,7.588e-07,0.0060272,5.4652e-07,0.009432,6.3335e-07,0.004811,1.1562e-06
2.95,0.98617,0.0023314,1.2947e-06,0.008052,1.1257e-06,0.021893,1.9639e-06,0.035347,1.5391e-06,0.011074,3.7815e-06,0,4.3091e-07,0.0078537,7.0106e-09,0.0061158,1.5337e-06
3,0.98594,0.00034057,5.2838e-07,0.0061468,0,0.021357,2.4094e-06,0.034569,1.902e-06,0.011737,1.4601e-06,0.00030028,1.7182e-06,0.0048144,2.515e-06,0.0039884,3.7172e-07
3.05,0.9857,0,4.465e-07,0.0096382,1.5473e-06,0.022508,3.1056e-07,0.031734,1.5547e-06,0.011099,2.6209e-06,0.0014777,3.872e-07,0.0020807,5.2463e-07,0.0056063,1.0992e-06
3.1,0.98547,0.00045633,5.0036e-07,0.010464,9.8749e-08,0.021601,8.5946e-07,0.032125,1.4167e-06,0.013477,2.9266e-07,0.00083866,0,0.0020839,1.3908e-07,0.0014087,8.2911e-08
3.15,0.98523,0.0015628,1.8766e-07,0.0086456,1.6026e-06,0.021588,7.6453e-08,0.033446,2.3457e-06,0.015422,1.5201e-06,0.0034981,1.887e-06,0.0022057,1.3651e-06,0.0014666,3.0593e-06
3.2,0.985,0.0035682,1.6815e-06,0.007162,2.1502e-06,0.025033,3.8234e-07,0.031783,1.0509e-06,0.018612,8.2155e-07,0.00088199,2.077e-06,0.0014369,3.834e-07,0.0010763,1.1797e-06
3.25,0.98477,0.00011544,4.0078e-07,0.0074809,5.1018e-07,0.026945,3.3071e-06,0.032196,8.7157e-07,0.017477,1.5251e-06,0.00025483,3.8899e-07,5.2961e-05,1.2921e-06,0,5.0143e-07
3.3,0.98453,0.00403,1.0475e-07,0.0049787,1.283e-06,0.023296,3.6609e-06,0.030925,9.8575e-07,0.016131,7.7884e-07,0.0050102,1.8493e-06,0.0021065,6.1298e-07,0.0023952,1.3706e-06
3.35,0.9843,0.0053819,2.1479e-06,0.007295,2.0449e-06,0.025401,1.5139e-06,0.032562,1.4766e-06,0.011302,9.8719e-07,0.0077467,3.1919e-07,0.0036437,0,0.0017255,1.2383e-06
3.4,0.98406,0.0040224,2.1167e-06,0.0036705,2.4725e-06,0.029023,4.8552e-07,0.03189,2.3319e-06,0.012698,4.5203e-07,0.0047132,0,0.00026237,0,0.00019196,1.6984e-06
3.45,0.98383,0.007423,1.9879e-06,0.0010247,3.3297e-06,0.028589,3.5465e-06,0.03284,2.6046e-06,0.010613,1.6021e-06,0.0037689,1.4922e-06,0.0033404,0,0.00019462,9.9839e-07
3.5,0.98359,0.0085673,2.2675e-07,0.0013907,1.0996e-06,0.027037,3.8448e-06,0.03491,1.8799e-06,0.012529,9.9774e-08,0.0028903,5.5234e-07,0.0036473,0,0,9.9029e-07
3.55,0.98336,0.0069786,1.2885e-06,0.0016633,1.1033e-06,0.026734,0,0.035801,3.1337e-06,0.013438,3.0034e-07,0.0020907,0,0.0012746,2.7355e-06,0.0021673,2.2111e-06
3.6,0.98313,0.0054215,3.1529e-07,0.0022858,1.5724e-06,0.026637,1.7309e-06,0.035378,1.9643e-06,0.013624,5.7809e-07,0.0043027,4.1929e-07,0.0008144,1.92e-06,0.0006354,4.1611e-07
3.65,0.98289,0.0047419,4.0786e-06,0.0024493,6.5402e-07,0.027239,1.0523e-06,0.032584,3.797e-06,0.014336,1.5418e-06,0.0050694,2.9073e-07,0.0046605,0,2.4635e-05,1.3971e-06
3.7,0.98266,0.0029117,3.2449e-06,0.0010934,4.101e-07,0.023781,8.3672e-07,0.030842,3.003e-07,0.01572,1.3496e-07,0.0080699,1.5443e-06,0.010204,1.6891e-06,0.0011518,2.6828e-06
3.75,0.98242,0.00037428,2.9138e-07,0.0032573,1.8324e-07,0.023451,6.4883e-07,0.030366,4.0299e-07,0.014874,1.4893e-06,0.0090175,4.6657e-07,0.01177,2.788e-07,0.0032014,1.7095e-06
3.8,0.98219,0.00035625,1.7466e-06,0.0023486,7.9819e-07,0.025247,1.7374e-06,0.0295,4.0017e-07,0.014255,2.2944e-08,0.0083766,3.8109e-07,0.013352,2.1412e-06,0.002416,8.6262e-07
3.85,0.98195,0.00014773,1.5604e-06,0.00061405,4.7578e-07,0.027494,7.578e-07,0.030718,7.0191e-07,0.015443,9.8321e-07,0.0094957,1.6826e-06,0.014319,1.0358e-06,0.0028291,3.5488e-07
3.9,0.98172,0.0024784,6.8543e-07,0.0023281,6.5838e-08,0.028075,1.9115e-06,0.032793,1.6792e-06,0.014506,0,0.0066468,1.8033e-06,0.017364,0,0.0040384,3.3591e-07
3.95,0.98148,0.00047704,9.8585e-07,0.0036883,1.1597e-06,0.026681,3.6256e-07,0.035906,2.3463e-06,0.013526,1.6597e-06,0.0077604,3.3865e-06,0.014616,7.0533e-07,0.0032249,2.0983e-06
4,0.98125,0.0021071,1.9921e-06,0.0055725,6.8423e-07,0.024993,6.2982e-07,0.035004,6.3783e-08,0.015109,1.8305e-06,0.0047899,6.2177e-07,0.019208,5.6904e-07,1.5019e-05,0
4.05,0.98102,0.0031907,1.2827e-06,0.0052778,1.2565e-06,0.022895,1.0082e-06,0.032135,8.9891e-07,0.014458,7.3368e-07,0.0060177,9.7507e-07,0.021127,5.2047e-07,0.0012387,5.4175e-07
4.1,0.98078,0.0042461,0,0,1.2569e-06,0.021821,2.9429e-07,0.03296,4.7656e-07,0.011256,2.9439e-06,0.0031503,2.442e-07,0.020174,9.9095e-07,0.0014973,1.0066e-06
4.15,0.98055,0.0066199,3.116e-07,0.0029348,1.5884e-06,0.021637,1.6426e-06,0.030789,2.8896e-06,0.013593,8.4278e-07,0.0054441,0,0.017227,3.1781e-06,0.0024665,5.5314e-07
4.2,0.98031,0.010088,2.4805e-06,0.0042243,2.4054e-06,0.019427,6.834e-07,0.02994,2.8287e-07,0.016585,7.2064e-07,0.0053356,1.4093e-06,0.018722,9.8371e-07,0.0018671,9.9406e-07
4.25,0.98008,0.010785,1.168e-06,0.010837,1.7501e-06,0.020235,2.0884e-06,0.033445,1.0165e-06,0.016317,1.6451e-06,0.0092139,6.8857e-07,0.017201,1.7671e-06,0.002131,1.8317e-08
4.3,0.97984,0.012183,9.5748e-07,0.010149,3.4693e-07,0.017819,6.8602e-07,0.036413,2.7598e-07,0.018347,1.2657e-06,0.012215,6.3285e-07,0.019249,2.601e-07,0.00035596,2.1429e-07
4.35,0.97961,0.012639,6.8916e-07,0.010804,1.8406e-06,0.020518,6.3709e-07,0.03773,1.6303e-07,0.018535,5.6646e-07,0.011559,0,0.018382,3.9451e-07,0.0044604,3.7319e-07
4.4,0.97937,0.01028,1.7042e-06,0.0064776,1.3779e-06,0.01567,1.0111e-06,0.035271,1.7061e-06,0.015088,2.2433e-06,0.01304,1.0355e-06,0.018663,1.2614e-06,0.00081791,0
4.45,0.97914,0.0068818,3.2781e-07,0.0075681,3.6713e-07,0.013836,1.0181e-07,0.03565,1.0931e-06,0.011165,2.1409e-06,0.012365,1.0944e-07,0.021125,1.215e-06,0.0026357,1.4469e-07
4.5,0.97891,0.005559,1.2428e-06,0.010586,3.878e-06,0.011576,1.4333e-06,0.037073,0,0.011904,2.5853e-08,0.0093173,1.2392e-06,0.020099,3.1663e-06,0.0031366,1.2047e-07
4.55,0.97867,0.003082,2.0688e-06,0.011929,1.1282e-06,0.012888,1.5286e-06,0.036132,0,0.010543,3.6093e-07,0.0039858,6.0309e-07,0.01966,3.359e-06,0.0080474,1.1866e-06
4.6,0.97844,0.0054772,3.1115e-06,0.012142,3.2353e-07,0.015535,0,0.037163,4.6507e-07,0.0080896,4.9394e-07,0.0024887,1.6782e-06,0.021287,1.1118e-06,0.003181,1.7514e-06
4.65,0.9782,0.00034282,6.3487e-07,0.0083342,0,0.012752,1.0962e-06,0.034677,1.3223e-06,0.0091728,0,0.0037207,1.6821e-06,0.020261,3.5668e-06,0.0045283,1.0758e-06
4.7,0.97797,0.0010503,4.4094e-07,0.0087806,2.2694e-06,0.015732,1.407e-06,0.036472,1.3949e-06,0.013109,0,0.0077583,4.4102e-07,0.020756,1.0452e-06,0.0046311,1.7657e-06
4.75,0.97773,0.0011566,2.4669e-06,0.007225,2.3605e-06,0.020668,1.1926e-06,0.036292,2.1314e-06,0.012462,2.2381e-06,0.0079611,5.4323e-07,0.020549,4.042e-07,0.0037517,0
4.8,0.9775,0.0020635,1.3749e-06,0.0090145,1.3658e-07,0.019478,1.6971e-06,0.035005,9.1479e-07,0.012562,2.731e-06,0.0053136,1.5238e-07,0.018989,2.1247e-07,0.0069084,2.9177e-06
4.85,0.97727,0.00015546,1.1107e-06,0.0072194,2.9442e-06,0.022132,0,0.033811,1.8156e-06,0.012022,2.9707e-06,0.0082618,1.3191e-08,0.018372,1.1891e-06,0.0090794,2.3857e-06
4.9,0.97703,0.0034666,9.3253e-08,0.0094799,2.2677e-06,0.020217,0,0.03617,1.4387e-07,0.011145,2.4452e-07,0.0072205,2.8169e-07,0.018947,0,0.0095334,2.434e-06
4.95,0.9768,0.0033839,1.3237e-06,0.0073126,9.7999e-07,0.020237,6.664e-07,0.032588,1.1636e-06,0.01387,2.3368e-06,0.0056932,2.5167e-06,0.017082,4.9442e-07,0.011,4.6315e-07
5,0.97656,0.0013494,6.6476e-07,0.0081568,2.4569e-07,0.020718,1.4526e-06,0.034938,2.3123e-06,0.013523,1.3615e-06,0.007679,0,0.015363,1.9765e-06,0.0075422,1.8738e-06
5.05,0.97633,0.00286,1.4924e-07,0.0092462,1.3715e-06,0.017784,1.1867e-06,0.036678,2.9992e-07,0.011308,6.2611e-07,0.0089475,2.5471e-06,0.016072,0,0.0094876,9.2057e-07
5.1,0.97609,0.0023931,2.2578e-06,0.0085223,3.6338e-07,0.0183,1.1219e-06,0.033504,2.1041e-06,0.014711,2.5614e-07,0.012875,1.1519e-06,0.019819,1.8637e-07,0.0088376,2.7908e-06
5.15,0.97586,0.0046046,4.5812e-08,0.008789,4.4341e-07,0.023609,2.2933e-06,0.034201,3.9664e-07,0.016365,0,0.011626,8.4497e-07,0.01348,3.4311e-06,0.0087973,1.0471e-06
5.2,0.97562,0.0057715,1.4929e-07,0.010934,2.2875e-06,0.026488,4.9361e-06,0.034999,2.913e-06,0.020786,4.6881e-07,0.012781,0,0.014814,2.8513e-06,0.011598,6.3016e-07
5.25,0.97539,0.0069087,1.0833e-07,0.010248,2.3517e-06,0.027268,1.3791e-06,0.036214,1.7815e-06,0.016082,9.9529e-07,0.013396,2.3659e-06,0.016982,2.7527e-06,0.010616,0
5.3,0.97516,0.0083284,9.743e-07,0.0059913,1.9053e-06,0.025502,2.1527e-07,0.033973,4.4045e-06,0.010595,2.7132e-07,0.016078,6.0667e-07,0.015554,1.189e-06,0.0099003,3.2183e-07
5.35,0.97492,0.0073957,6.2444e-07,0.00563,2.5682e-07,0.02567,8.7847e-07,0.032386,7.0503e-07,0.0096113,1.6058e-06,0.019694,3.7676e-07,0.017658,1.0596e-06,0.0064249,1.6542e-07
5.4,0.97469,0.0095651,1.4253e-06,0.002917,5.0706e-06,0.026334,3.8174e-07,0.033873,9.1206e-08,0.0056598,6.7832e-07,0.021131,1.9251e-07,0.016408,2.0153e-06,0.0073702,3.25e-07
5.45,0.97445,0.0096793,9.4662e-07,0.0035224,2.147e-07,0.027384,7.3764e-07,0.029753,1.181e-06,0.0065777,2.2255e-06,0.021966,1.1954e-06,0.013964,1.1333e-06,0.0081506,9.7876e-07
5.5,0.97422,0.012251,1.821e-06,0.0062755,1.9228e-06,0.026,8.3661e-07,0.029478,7.5386e-07,0.0075987,9.3351e-07,0.024945,1.2874e-06,0.013313,2.396e-06,0.0069367,7.86e-07
5.55,0.97398,0.013073,1.2623e-06,0.00038154,2.9383e-07,0.02336,9.2241e-07,0.029791,1.4841e-06,0.0062412,2.2444e-06,0.022258,8.2891e-07,0.015131,2.0941e-06,0.0058258,6.703e-07
5.6,0.97375,0.012537,6.1471e-08,0.0025929,2.4127e-08,0.021097,8.6299e-07,0.027956,2.9207e-07,0.0050886,8.6944e-07,0.02223,3.2917e-07,0.017185,2.352e-06,0.00893,1.1346e-06
5.65,0.97352,0.012498,8.2654e-07,0.0024953,1.6472e-06,0.021115,7.8817e-07,0.030992,2.9131e-06,0.0084942,1.3172e-06,0.022183,5.7982e-07,0.017515,7.6505e-08,0.009304,3.6343e-07
5.7,0.97328,0.012784,4.2079e-08,0.0013409,2.1105e-06,0.018657,3.9453e-06,0.032928,3.926e-07,0.0060724,5.9946e-07,0.022531,1.3893e-06,0.017096,1.4191e-06,0.014944,2.3986e-07
5.75,0.97305,0.015377,1.6006e-06,0.00026148,3.3159e-07,0.017454,1.75e-06,0.032239,1.9618e-06,0.0077684,1.567e-06,0.022196,1.0334e-06,0.015445,0,0.012034,1.2068e-06
5.8,0.97281,0.012565,7.9757e-07,0.00014647,1.1582e-06,0.019806,1.6393e-06,0.028647,1.5308e-06,0.0052475,6.4372e-07,0.021184,2.2707e-06,0.011944,1.2041e-06,0.012701,2.8044e-07
5.85,0.97258,0.013061,0,0.00097684,3.182e-07,0.019916,0,0.026961,3.5779e-07,0.0069875,1.0233e-06,0.021959,1.4093e-06,0.0069066,3.5718e-07,0.016661,1.0712e-06
5.9,0.97234,0.010101,7.8923e-07,0.00045687,8.0867e-07,0.017685,1.5193e-06,0.025502,0,0.0080091,6.5383e-07,0.02293,1.0021e-06,0.0037967,3.5817e-07,0.014089,5.262e-07
5.95,0.97211,0.005914,5.4456e-08,0.00019143,9.6409e-07,0.020149,0,0.024448,3.6415e-08,0.0083985,2.3138e-06,0.021345,2.5994e-06,0.0057945,1.7201e-06,0.017775,3.0307e-07
6,0.97188,0.002977,0,0.0031006,1.3961e-06,0.020102,9.0633e-07,0.024177,7.3797e-07,0.0085455,3.0511e-06,0.022668,3.3231e-07,0.001255,3.5449e-07,0.018923,3.8108e-08
6.05,0.97164,0.0017978,0,0.0026424,2.0033e-06,0.018166,7.0379e-07,0.023605,2.2166e-07,0.0085901,2.1644e-06,0.025092,0,0.002987,6.2357e-07,0.019451,0
6.1,0.97141,0.0023432,3.9523e-07,0.0055332,9.4779e-07,0.023563,0,0.026636,1.5004e-07,0.0078719,4.4294e-07,0.026259,3.6005e-06,0.0021317,1.557e-06,0.018612,2.3889e-07
6.15,0.97117,0.0015168,1.182e-07,0.0062152,4.2416e-07,0.025249,1.9102e-06,0.026397,1.7523e-06,0.009471,0,0.02721,1.5243e-06,0.00077386,3.0528e-07,0.021365,1.0613e-06
6.2,0.97094,0.0024107,4.4037e-07,0.0053911,8.9351e-07,0.028825,3.6645e-07,0.024071,0,0.0079766,1.4086e-06,0.026743,5.2421e-07,0.0012356,2.076e-06,0.02196,1.3206e-06
