196,0.0001,0.047041,2.1609e-06,0.98919
200,0.0001,0.024399,4.1015e-06,0.98534
204,0.0001,0.053157,4.5478e-06,0.99545
208,0.0001,0.041461,0.00024396,0.99028
212,0.0001,0.038359,4.6163e-06,0.99957
216,0.0001,0.040358,2.7239e-06,0.98658
220,0.0001,0.0036408,4.6346e-08,0.9931
224,0.0001,0.00026862,1.4818e-06,0.9911
228,0.0001,0.024708,3.6196e-06,0.98366
232,0.0001,0.0025155,0,0.9795
236,0.0001,0.02231,0,0.97515
240,0.0001,0.028561,2.8203e-06,0.99861
244,0.0001,0.05038,6.0135e-07,0.9946
248,0.0001,0.024655,1.069e-06,0.99193
252,0.0001,0.013681,7.3473e-07,0.98842
256,0.0001,0.017432,4.0079e-06,0.99137
260,0.0001,0.0089467,0,0.99019
264,0.0001,0.068342,2.8215e-06,0.99662
268,0.0001,0.054082,0.00023792,0.9979
272,0.0001,0.040276,5.21e-07,0.98345
276,0.0001,0.027342,0,0.99706
280,0.0001,0.054642,1.4932e-06,0.99818
284,0.0001,0.042249,4.0572e-07,0.99193
288,0.0001,0.06077,3.3902e-06,0.99741
292,0.0001,0.047626,1.195e-05,0.98549
296,0.0001,0.033314,5.918e-06,0.99122
300,0.0001,0.071521,1.5159e-06,0.99682
304,0.0001,0.047417,7.8829e-07,0.9906
308,0.0001,0.0068628,7.0451e-07,0.99792
312,0.0001,0.027273,2.4907e-06,0.97793
316,0.0001,0.022891,1.7504e-06,0.96756
320,0.0001,0.035318,2.8775e-06,0.9993
324,0.0001,0.021721,3.7922e-06,0.99828
328,0.0001,0.029611,4.8404e-06,0.98296
332,0.0001,0.019672,3.6564e-06,0.98929
336,0.0001,0.030287,1.063e-06,0.97883
340,0.0001,0.018396,3.9784e-06,0.98509
344,0.0001,0.030557,3.7685e-07,0.98266
348,0.0001,0.0066147,2.9926e-06,0.98888
352,0.0001,0.076987,2.791e-05,0.99882
356,0.0001,0.022813,3.2913e-07,0.98269
360,0.0001,0.048425,0.0011467,0.984
364,0.0001,0.035836,1.278e-06,0.97782
368,0.0001,0.052015,5.2945e-06,0.98573
372,0.0001,0.041472,4.5432e-06,0.99297
376,0.0001,0.0061709,5.0556e-06,0.98695
380,0.0001,0.024924,6.3057e-07,0.98934
384,0.0001,0.031116,7.038e-06,0.9835
388,0.0001,0.009063,2.3546e-06,0.98794
392,0.0001,0.031987,2.0545e-06,0.99225
396,0.0001,0.048149,1.8911e-06,0.99608
400,0.0001,0.035873,2.5059e-07,0.9931
404,0.0001,0.010379,0,0.99901
408,0.0001,0.0016687,1.9451e-06,0.98344
412,0.0001,0.010131,2.2122e-06,0.99171
416,0.0001,0.043077,3.7342e-06,0.99812
420,0.0001,0.040508,2.7188e-06,0.97246
424,0.0001,0.056132,8.3273e-06,0.99354
428,0.0001,0.036744,2.593e-06,0.98364
432,0.0001,0.050669,4.6447e-06,0.97953
436,0.0001,0.0016038,1.8234e-06,0.98973
440,0.0001,0.040488,4.1122e-06,0.99142
444,0.0001,0.014913,8.0935e-07,0.98611
448,0.0001,0.029742,4.5917e-06,0.99267
452,0.0001,0.035722,3.4892e-05,0.99535
456,0.0001,0.019583,7.5049e-07,0.9956
460,0.0001,0.032216,3.6441e-06,0.99528
464,0.0001,0.057955,2.9998e-06,0.99798
468,0.0001,0.033084,5.7831e-07,0.98913
472,0.0001,0.0066171,3.3518e-06,0.98122
476,0.0001,0.030801,1.3367e-06,0.99012
480,0.0001,0.048964,5.6679e-05,0.97417
484,0.0001,0.05357,9.046e-06,0.99474
488,0.0001,0.033098,6.9993e-07,0.99369
492,0.0001,0.030575,0.00027746,0.99658
496,0.0001,0.04425,2.7082e-06,0.98191
500,0.0001,0.013975,0,0.99713
504,0.0001,0.02518,1.5441e-06,0.98819
508,0.0001,0.034266,6.6101e-06,0.98944
512,0.0001,0.0041024,3.0675e-06,0.98156
516,0.0001,0.020172,2.6046e-06,0.9891
520,0.0001,0.0027126,3.0771e-06,0.99186
524,0.0001,0.023311,1.1137e-07,0.97697
528,0.0001,0.012696,0,0.96211
532,0.0001,0.0098038,9.1102e-07,0.9984
536,0.0001,0.0034325,2.1524e-07,0.99421
540,0.0001,0.048216,1.0915e-06,0.98553
544,0.0001,0.011488,2.5074e-06,0.99268
548,0.0001,0.017313,2.8673e-06,0.99326
552,0.0001,0.011154,1.9597e-06,0.99143
556,0.0001,0.01312,3.6132e-06,0.97656
560,0.0001,0.02507,5.8508e-06,0.97489
564,0.0001,0.019981,9.3712e-07,0.98113
568,0.0001,0.017408,3.1145e-06,0.98386
572,0.0001,0.0090507,0,0.98605
576,0.0001,0.016356,1.7342e-07,0.99152
580,0.0001,0.00087916,2.3014e-06,0.99634
584,0.0001,0.052595,8.7272e-06,0.9951
588,0.0001,0.022721,0,0.99958
592,0.0001,0.017522,1.5743e-06,0.98722
596,0.0001,0.012689,6.0805e-07,0.98676
600,0.0001,0.040101,2.4393e-06,0.98989
604,0.0001,0.056772,1.583e-05,0.99287
608,0.0001,0.032582,4.7372e-06,0.99556
612,0.0001,0.0045508,2.6746e-06,0.99974
616,0.0001,0.018369,1.2992e-06,0.98493
620,0.0001,0.022059,0,0.97312
624,0.0001,0.0020613,1.0858e-06,0.99618
628,0.0001,0.06541,1.2096e-05,0.98575
632,0.0001,0.036734,1.6901e-08,0.98626
636,0.0001,0.0020869,1.6845e-06,0.98499
640,0.0001,0.018336,1.7276e-06,0.98861
644,0.0001,0.047107,2.4192e-06,0.97086
648,0.0001,0.04018,6.4556e-06,0.99749
652,0.0001,0.018608,4.0782e-07,0.99378
656,0.0001,0.0104,9.3227e-07,0.95199
660,0.0001,0.036819,2.1715e-06,0.96022
664,0.0001,0.055161,5.7669e-06,0.99767
668,0.0001,0.03466,9.7658e-07,0.99583
672,0.0001,0.041525,1.6441e-06,0.99674
676,0.0001,0.057885,0.00011816,0.98699
680,0.0001,0.052576,1.3899e-05,0.97414
684,0.0001,0.080346,9.8487e-05,0.96886
688,0.0001,0.070898,2.2433e-06,0.99721
692,0.0001,0.066667,0.00022402,0.9876
696,0.0001,0.037506,1.9316e-06,0.99651
700,0.0001,0.010177,2.2723e-06,0.98425
704,0.0001,0.006012,1.5741e-06,0.99854
708,0.0001,0.010262,3.1716e-07,0.989
712,0.0001,0.012348,3.0502e-06,0.98128
716,0.0001,0.0048558,2.6766e-06,0.9952
720,0.0001,0.018491,1.8675e-06,0.99066
724,0.0001,0.016581,0,0.98501
728,0.0001,0.0023273,7.7538e-07,0.96158
732,0.0001,0.011801,6.7803e-07,0.96827
736,0.0001,0.0015628,4.3308e-07,0.99599
740,0.0001,0.037963,5.6043e-06,0.9998
744,0.0001,0.0090117,2.5278e-07,0.9815
748,0.0001,0.042989,1.4389e-06,0.97757
752,0.0001,0.0012764,4.4961e-07,0.99568
756,0.0001,0.0085229,8.9646e-07,0.99363
760,0.0001,0.049252,2.9716e-05,0.9977
764,0.0001,0.059618,4.4413e-06,0.98878
768,0.0001,0.067676,0.00014752,0.98199
772,0.0001,0.064934,3.4254e-05,0.9605
776,0.0001,0.066743,9.9938e-06,0.99592
780,0.0001,0.051572,1.5149e-05,0.99362
784,0.0001,0.07789,4.054e-05,0.98208
788,0.0001,0.02961,3.751e-06,0.97224
792,0.0001,0.025944,9.4452e-07,0.97863
796,0.0001,0.039532,1.1208e-06,0.99573
800,0.0001,0.057789,1.4336e-05,0.97711
804,0.0001,0.049793,6.8033e-06,0.99695
808,0.0001,0.050819,3.182e-06,0.99649
812,0.0001,0.021976,3.4963e-07,0.99249
816,0.0001,0.040766,2.2744e-06,0.97645
820,0.0001,0.017489,2.5302e-07,0.99327
824,0.0001,0.0090986,2.0995e-06,0.98024
828,0.0001,0.06179,0,0.99587
832,0.0001,0.034481,2.4276e-06,0.99449
836,0.0001,0.043219,9.6191e-06,0.97349
840,0.0001,0.060635,8.1066e-06,0.97803
844,0.0001,0.011397,2.6891e-07,0.97048
848,0.0001,0.029037,1.36e-06,0.99184
852,0.0001,0.0046019,1.5372e-06,0.97312
856,0.0001,0.029032,2.7397e-06,1
860,0.0001,0.043809,9.3143e-06,0.98748
864,0.0001,0.032925,7.0413e-06,0.97245
868,0.0001,0.024878,2.7365e-06,0.99421
872,0.0001,0.030417,4.4107e-06,0.9727
876,0.0001,0.048063,5.0731e-05,0.99488
880,0.0001,0.05447,2.648e-05,0.9862
884,0.0001,0.024226,2.0824e-06,0.99717
888,0.0001,0.060802,5.5576e-06,0.98418
892,0.0001,0.031368,1.4206e-06,0.99468
896,0.0001,0.0083946,2.0836e-06,0.97143
900,0.0001,0.0012441,4.9145e-07,0.99426
904,0.0001,0.039239,4.4989e-06,1
908,0.0001,0.010675,2.05e-06,0.9989
912,0.0001,0.01624,3.1881e-06,0.99689
916,0.0001,0.059544,1.4032e-05,0.99883
920,0.0001,0.037052,3.1779e-06,0.95559
924,0.0001,0.033774,6.5053e-07,0.97618
928,0.0001,0.049665,2.3116e-06,0.99603
932,0.0001,0.026271,8.2708e-07,0.99104
936,0.0001,0.047706,5.688e-06,0.98425
940,0.0001,0.02802,1.5261e-06,0.99853
944,0.0001,0.0064626,1.11e-06,0.99497
948,0.0001,0.045967,0,0.98821
952,0.0001,0.015896,2.1587e-06,0.9928
956,0.0001,0.0097882,1.4743e-06,0.99515
960,0.0001,0.014071,2.1366e-06,0.97784
964,0.0001,0.044367,4.9915e-06,0.98093
968,0.0001,0.067467,0.00038039,0.99141
972,0.0001,0.0070003,2.5129e-06,0.97557
976,0.0001,0.028309,1.284e-06,0.9808
980,0.0001,0.024181,1.2573e-06,0.99604
984,0.0001,0.021837,5.1611e-06,0.98752
988,0.0001,0.0084083,0,0.99164
992,0.0001,0.00075962,1.5194e-06,0.97899
996,0.0001,0.04941,5.9197e-06,0.99827
1000,0.0001,0.023138,1.4521e-06,0.99494
1004,0.0001,0.033496,7.2843e-06,0.96972
1008,0.0001,0.048754,2.7225e-06,0.9882
1012,0.0001,0.058185,8.7746e-05,0.99592
1016,0.0001,0.05008,4.5553e-06,0.99209
1020,0.0001,0.062846,0.0021241,0.99863
1024,0.0001,0.050524,8.1824e-07,0.99581
1028,0.0001,0.040931,0,0.98042
1032,0.0001,0.048335,3.5022e-06,0.97741
1036,0.0001,0.0091873,0,1
1040,0.0001,0.014385,8.7444e-07,0.99765
1044,0.0001,0.065454,2.2404e-05,0.99171
1048,0.0001,0.023299,2.0782e-06,0.99951
1052,0.0001,0.0010686,7.5708e-07,0.98351
1056,0.0001,0.047201,2.756e-06,0.98192
1060,0.0001,0.059873,0.00028857,0.99814
1064,0.0001,0.047968,1.1559e-06,0.99533
1068,0.0001,0.062829,7.0431e-07,0.97669
1072,0.0001,0.0058775,4.1196e-08,0.9852
1076,0.0001,0.055539,1.0851e-06,0.99887
1080,0.0001,0.075156,1.2456e-05,0.97721
1084,0.0001,0.016323,1.8408e-06,0.99054
1088,0.0001,0.0011487,8.5046e-07,0.99588
1092,0.0001,0.0059374,1.9433e-06,0.98822
1096,0.0001,0.019945,0,0.99883
1100,0.0001,0.01807,1.6832e-06,0.99813
1104,0.0001,0.018935,1.9969e-06,0.98106
1108,0.0001,0.0033774,0,0.97991
1112,0.0001,0.049259,8.0938e-06,0.997
1116,0.0001,0.026168,1.8901e-06,0.99856
1120,0.0001,0.0076139,3.4779e-06,0.98196
1124,0.0001,0.024416,1.4488e-06,0.99614
1128,0.0001,0.017747,0,0.99941
1132,0.0001,0.018823,1.5392e-06,0.99694
1136,0.0001,0.0081501,1.0907e-06,0.99075
1140,0.0001,0.051578,4.0472e-06,0.98341
1144,0.0001,0.0421,1.6149e-06,0.98494
1148,0.0001,0.022354,6.4614e-07,0.98808
1152,0.0001,0.02027,0,0.98366
1156,0.0001,0.024076,1.1887e-06,0.99406
1160,0.0001,0.017509,1.5451e-06,0.99245
1164,0.0001,0.033727,5.1684e-06,0.99774
1168,0.0001,0.010506,1.3152e-06,0.96644
1172,0.0001,0.03058,4.8284e-06,0.94011
1176,0.0001,0.037696,3.1694e-07,0.99343
1180,0.0001,0.032979,2.8267e-07,0.99065
1184,0.0001,0.028341,2.4872e-06,0.99333
1188,0.0001,0.00069514,0,0.98239
1192,0.0001,0.015296,3.4261e-06,1
1196,0.0001,0.042386,2.5118e-06,0.98466
1200,0.0001,0.0047724,7.5893e-07,0.98232
1204,0.0001,0,6.3245e-07,0.98522
1208,0.0001,0.011624,1.8741e-06,0.99134
1212,0.0001,0.014245,1.3922e-06,0.9853
1216,0.0001,0.068321,2.8532e-05,1
1220,0.0001,0.069925,1.114e-05,0.9982
1224,0.0001,0.042103,4.1305e-06,0.99945
1228,0.0001,0.014571,1.8988e-07,0.98343
1232,0.0001,0.018787,1.2473e-06,0.99363
1236,0.0001,0.014116,2.771e-06,0.98315
1240,0.0001,0.068536,7.1721e-06,0.99781
1244,0.0001,0.04478,4.081e-06,0.96554
1248,0.0001,0.057905,0.00013226,0.98457
1252,0.0001,0.060373,4.0666e-06,0.98472
1256,0.0001,0.030525,6.3968e-07,0.99796
1260,0.0001,0.056157,2.739e-06,0.96165
1264,0.0001,0.034385,1.1454e-06,0.97259
1268,0.0001,0.055589,2.2395e-06,0.99871
1272,0.0001,0.065348,0.00029228,0.99985
1276,0.0001,0.031859,1.2067e-06,0.9937
1280,0.0001,0.018026,7.2436e-07,0.99993
1284,0.0001,0.048134,4.4552e-06,0.99923
1288,0.0001,0.015207,3.0426e-07,0.99733
1292,0.0001,0.051133,1.1575e-05,0.99732
1296,0.0001,0.046688,2.5691e-06,0.98311
1300,0.0001,0.060524,7.3039e-06,0.95706
1304,0.0001,0.035923,1.6933e-06,0.98229
1308,0.0001,0.060413,7.6882e-06,0.98798
1312,0.0001,0.027102,1.4411e-06,0.97516
1316,0.0001,0.059354,0.0018352,0.98655
1320,0.0001,0.011262,4.4587e-06,0.99956
1324,0.0001,0.020702,0,0.99066
1328,0.0001,0.015856,2.5585e-06,0.99133
1332,0.0001,0.01842,1.3484e-06,0.98614
1336,0.0001,0.0012044,2.644e-06,0.96966
1340,0.0001,0.050871,4.8714e-07,0.97957
1344,0.0001,0.050262,4.6566e-07,0.98593
1348,0.0001,0.03335,6.204e-07,0.98023
1352,0.0001,0.017071,2.055e-06,0.99418
1356,0.0001,0.055462,3.1704e-06,0.98764
1360,0.0001,0.040256,1.8695e-06,0.98392
1364,0.0001,0.063318,8.5112e-06,0.99019
1368,0.0001,0.0086858,2.3334e-06,0.9836
1372,0.0001,0.015895,3.5331e-06,0.9795
1376,0.0001,0.029441,5.5444e-07,0.99245
1380,0.0001,0.015971,3.1939e-06,0.99268
1384,0.0001,0.017328,5.0982e-07,0.97825
1388,0.0001,0.019584,6.376e-07,0.99348
1392,0.0001,0.038827,3.5402e-06,0.97939
1396,0.0001,0.066812,6.4627e-06,0.99686
1400,0.0001,0.047636,2.7149e-06,0.98403
1404,0.0001,0.056142,6.0909e-06,0.99137
1408,0.0001,0.079132,0.00028219,0.99712
1412,0.0001,0.058348,3.489e-06,0.99528
1416,0.0001,0.018417,3.0802e-06,0.96924
1420,0.0001,0.0031517,1.5472e-07,1
1424,0.0001,0.023284,0,0.99899
1428,0.0001,0.023288,8.4618e-07,0.97309
1432,0.0001,0.03106,2.6119e-07,0.99502
1436,0.0001,0.017252,4.3392e-06,0.99761
1440,0.0001,0.0048993,9.311e-07,0.98432
1444,0.0001,0.013484,1.1676e-06,0.98835
1448,0.0001,0.014937,1.6063e-06,0.98728
1452,0.0001,0.02727,4.0236e-06,0.99935
1456,0.0001,0.045862,3.6927e-06,0.98321
1460,0.0001,0.0026362,2.1921e-08,0.97018
1464,0.0001,0.010103,1.3161e-06,0.98688
1468,0.0001,0.049972,4.8629e-06,0.98962
1472,0.0001,0.064466,2.2295e-06,0.98408
1476,0.0001,0.020259,2.0278e-06,0.96763
1480,0.0001,0.035717,6.6235e-07,0.98647
1484,0.0001,0.015004,1.9321e-06,0.99984
1488,0.0001,0.022337,2.9408e-06,0.99808
1492,0.0001,0.023103,1.6346e-07,0.99111
1496,0.0001,0.0080908,1.358e-06,0.99797
1500,0.0001,0.051204,1.3212e-06,0.99064
1504,0.0001,0.075143,0.00082435,0.9678
1508,0.0001,0.019669,0,0.99109
1512,0.0001,0.029849,1.6131e-06,0.99077
1516,0.0001,0.042706,5.0914e-07,0.96073
1520,0.0001,0.030724,2.0817e-06,0.99893
1524,0.0001,0.035018,1.0702e-06,0.97943
1528,0.0001,0.048434,1.9178e-06,0.99913
1532,0.0001,0.061483,1.4336e-06,0.94324
1536,0.0001,0.042568,1.2821e-06,0.96836
1540,0.0001,0.073394,4.7701e-05,0.99009
1544,0.0001,0.0094124,1.1334e-06,0.99097
1548,0.0001,0.0078032,2.9769e-06,0.99567
1552,0.0001,0.0054555,3.8202e-06,0.97476
1556,0.0001,0.030971,2.1526e-06,0.9944
1560,0.0001,0.0017316,5.5391e-07,0.99685
1564,0.0001,0.011478,8.2915e-07,0.97181
1568,0.0001,0.037054,3.2056e-06,0.98315
1572,0.0001,0.022287,2.611e-07,0.99517
1576,0.0001,0.051973,5.3034e-06,0.99612
1580,0.0001,0.018054,2.5943e-06,0.9804
1584,0.0001,0.019364,1.4163e-06,0.99229
1588,0.0001,0.035911,2.3555e-06,0.98595
1592,0.0001,0.033448,4.853e-06,1
1596,0.0001,0.041683,7.9088e-06,0.98445
1600,0.0001,0.00047945,4.0576e-06,0.99248
1604,0.0001,0.013346,2.8856e-06,0.98015
1608,0.0001,0.05391,4.2324e-08,0.99848
1612,0.0001,0.06634,8.8288e-06,0.99155
1616,0.0001,0.04559,2.2043e-06,0.97834
1620,0.0001,0.014443,0,0.99381
1624,0.0001,0.0073199,1.7244e-06,0.98459
1628,0.0001,0.042988,7.1983e-07,0.98357
1632,0.0001,0.077365,7.3134e-05,0.98922
1636,0.0001,0.023533,5.5255e-07,0.99785
1640,0.0001,0.039056,2.6133e-06,0.97078
1644,0.0001,0.033256,4.1679e-06,0.99625
1648,0.0001,0.015778,0,0.98859
1652,0.0001,0.015363,1.6447e-06,0.99291
1656,0.0001,0.041888,2.4228e-07,0.97675
1660,0.0001,0.058655,8.3931e-06,0.9849
1664,0.0001,0.054757,5.2575e-06,0.99379
1668,0.0001,0.0099403,9.8426e-09,0.99193
1672,0.0001,0.0018391,1.2961e-06,0.97957
1676,0.0001,0.019205,0,0.98882
1680,0.0001,0.031081,1.7818e-06,0.99495
1684,0.0001,0.014165,5.2687e-06,0.99156
1688,0.0001,0.018918,6.7349e-06,0.98695
1692,0.0001,0.037581,7.418e-06,0.99668
1696,0.0001,0.07084,0.00058506,0.99599
1700,0.0001,0.040164,1.0556e-06,0.99338
1704,0.0001,0.081001,0.00015332,0.99219
1708,0.0001,0.042316,2.8797e-06,0.97139
1712,0.0001,0.03193,1.6128e-06,0.96366
1716,0.0001,0.00065772,1.9708e-07,0.9904
1720,0.0001,0.042732,2.8632e-06,0.96758
1724,0.0001,0.075128,4.0944e-05,0.95412
1728,0.0001,0.060689,0.00023968,0.99861
1732,0.0001,0.0020945,1.5891e-06,0.99201
1736,0.0001,0.00087754,0,0.97667
1740,0.0001,0.014251,1.6751e-06,0.98392
1744,0.0001,0.049156,1.6819e-06,0.99053
1748,0.0001,0.059296,1.1754e-06,0.98958
1752,0.0001,0.007379,2.9329e-06,0.99369
1756,0.0001,0.038356,9.6162e-07,0.98952
1760,0.0001,0.02057,7.9305e-07,0.99933
1764,0.0001,0.02094,1.7183e-06,0.99308
1768,0.0001,0.044916,5.7025e-06,0.97979
1772,0.0001,0.030452,0.00022918,0.98664
1776,0.0001,0.078519,0.00018032,0.98419
1780,0.0001,0.049961,4.5377e-06,0.98158
1784,0.0001,0.049104,1.7273e-06,0.99137
1788,0.0001,0.061769,2.0864e-05,0.98625
1792,0.0001,0.045107,1.1774e-05,0.99808
1796,0.0001,0.048811,3.1326e-06,0.99183
1800,0.0001,0.021386,5.2125e-06,0.9887
1804,0.0001,0.0085022,3.3796e-06,0.99034
1808,0.0001,0.051767,2.4315e-06,0.99516
1812,0.0001,0.071825,0.00044378,0.99351
1816,0.0001,0.041411,2.757e-06,0.9953
1820,0.0001,0.085546,0.00055774,0.99101
1824,0.0001,0.03352,1.3475e-06,0.99456
1828,0.0001,0.019957,5.791e-06,0.99916
1832,0.0001,0.016106,0,0.9855
1836,0.0001,0.0012021,1.2243e-07,0.98017
1840,0.0001,0.02435,1.684e-06,0.9789
1844,0.0001,0.013371,1.4607e-06,0.98929
1848,0.0001,0.0016795,0,0.98242
1852,0.0001,0.034874,3.4697e-06,0.9937
1856,0.0001,0.0025938,1.3022e-06,0.99075
1860,0.0001,0.020931,9.1461e-08,1
1864,0.0001,0.048038,9.8459e-07,0.98247
1868,0.0001,0.063962,1.2825e-05,1
1872,0.0001,0.081148,5.0237e-05,0.9895
1876,0.0001,0.038248,2.5318e-07,0.98847
1880,0.0001,0.056482,2.7983e-06,0.97273
1884,0.0001,0.069692,0.00077594,0.98381
1888,0.0001,0.028006,2.3385e-06,0.99359
1892,0.0001,0.02843,8.8274e-07,0.99397
1896,0.0001,0.024322,1.3895e-06,0.98049
1900,0.0001,0.032516,3.7819e-06,0.96856
1904,0.0001,0.067245,1.7451e-05,0.99467
1908,0.0001,0.023027,1.5048e-06,0.99955
1912,0.0001,0.0045999,5.1333e-07,0.99403
1916,0.0001,0.0026665,0,0.98227
1920,0.0001,0.021783,3.2071e-06,0.99926
1924,0.0001,0.0094321,3.7081e-06,0.98881
1928,0.0001,0.026035,3.9102e-06,0.9892
1932,0.0001,0.0071338,1.0356e-06,0.99772
1936,0.0001,0.03596,3.3604e-06,0.98433
1940,0.0001,0.03974,7.9782e-07,0.99865
1944,0.0001,0.0097244,2.4899e-06,0.99437
1948,0.0001,0.0073601,0,0.9881
1952,0.0001,0.032489,1.1215e-06,0.99651
1956,0.0001,0.070968,4.0448e-05,0.97935
1960,0.0001,0.056462,1.787e-06,1
1964,0.0001,0.033229,4.6686e-06,0.97883
1968,0.0001,0.028657,1.4579e-06,0.98985
1972,0.0001,0.019206,2.2705e-06,0.97348
1976,0.0001,0.052669,4.7456e-06,0.98764
1980,0.0001,0.040452,2.15e-06,0.99311
1984,0.0001,0.0036232,0,0.99154
1988,0.0001,0.021825,3.7937e-07,0.98682
1992,0.0001,0.0015319,3.9433e-07,0.99289
1996,0.0001,0.030063,2.1443e-06,0.98348
2000,0.0001,0.0608,3.0244e-06,0.99872
2004,0.0001,0.024696,5.3185e-06,0.99885
2008,0.0001,0.042451,4.7046e-07,0.98275
2012,0.0001,0.053093,0.00049928,0.99659
2016,0.0001,0.043059,3.2423e-06,0.99669
2020,0.0001,0.069145,1.2281e-05,0.98158
2024,0.0001,0.035056,1.5913e-06,0.98996
2028,0.0001,0.006399,5.2837e-06,0.98251
2032,0.0001,0.016022,5.8762e-07,1
2036,0.0001,0.020445,1.5294e-06,0.99135
2040,0.0001,0.011622,0,0.98982
2044,0.0001,0.021885,3.7194e-06,0.99226
2048,0.0001,0,0,0.99955
2052,0.0001,0.054995,1.5383e-05,0.9978
2056,0.0001,0.035976,1.295e-06,0.99808
2060,0.0001,0.033111,6.8944e-06,0.99905
2064,0.0001,0.03169,1.2816e-06,0.99162
2068,0.0001,0.0084511,5.1e-07,0.95956
2072,0.0001,0.0086823,8.1686e-07,0.99995
2076,0.0001,0.046677,5.0189e-06,0.98547
2080,0.0001,0.045358,2.727e-06,0.98139
2084,0.0001,0.045829,4.6791e-06,0.99497
2088,0.0001,0.067315,4.9551e-05,0.97683
2092,0.0001,0.077284,6.7763e-07,0.99843
2096,0.0001,0.027258,1.3334e-06,0.99951
2100,0.0001,0.042026,7.2012e-06,0.98662
2104,0.0001,0.024458,1.2317e-06,0.97557
2108,0.0001,0.041133,3.0096e-06,0.99709
2112,0.0001,0.023852,1.8289e-06,0.97699
2116,0.0001,0.047849,1.1209e-06,0.98497
2120,0.0001,0.031771,2.4736e-06,0.99411
2124,0.0001,0.025119,1.1413e-06,0.99987
2128,0.0001,0.020092,3.8712e-06,0.98382
2132,0.0001,0.056189,1.9837e-06,0.99895
2136,0.0001,0.055893,5.8388e-06,0.97153
2140,0.0001,0.040086,5.6403e-06,0.99017
2144,0.0001,0.065489,1.2067e-05,0.99627
2148,0.0001,0.011424,9.1233e-08,0.99368
2152,0.0001,0.008662,9.2476e-07,0.99547
2156,0.0001,0.025563,1.0619e-06,0.98697
2160,0.0001,0.013773,3.436e-06,0.99617
2164,0.0001,0.040663,0,0.98684
2168,0.0001,0.064046,0.0004079,0.98313
2172,0.0001,0.068926,2.4337e-05,0.97929
2176,0.0001,0.054847,1.1954e-05,0.98352
2180,0.0001,0.071666,2.6113e-05,0.99706
2184,0.0001,0.0040107,6.1981e-07,0.9916
2188,0.0001,0.024899,2.3113e-07,0.99054
2192,0.0001,0.014368,0,0.99743
2196,0.0001,0.061886,2.6877e-06,0.98142
2200,0.0001,0.039684,4.5073e-07,0.97645
2204,0.0001,0.060413,0.00029324,0.99744
2208,0.0001,0.050564,2.4645e-06,0.99909
2212,0.0001,0.035986,1.9844e-06,0.98136
2216,0.0001,0.0094663,3.2686e-06,0.98938
2220,0.0001,0.00049997,2.2851e-06,0.9892
2224,0.0001,0.025942,3.1655e-06,0.98803
2228,0.0001,0.013326,1.5955e-06,0.98767
2232,0.0001,0.0045761,1.2742e-07,0.96966
