1.5,0.000115,0.015964,9.0154e-07,0.9928,0.031106,6.4177e-07,0.98795,0.0056823,0,0.99333,0.010761,2.8542e-07,0.99297,2.9336e-05,1.2035e-06,0.99941,0.017766,0,0.9929,0.0011624,1.9679e-07,0.99224,0.021871,1.1736e-06,0.98919,0.011394,7.5686e-07,0.99005,0.0005484,4.1816e-08,0.99523,0.0018227,8.331e-07,0.9929,0.0055286,5.0422e-07,0.97775,0.015804,3.1183e-06,0.99182,0.010113,1.333e-06,0.97508,0.0028788,1.0087e-06,0.98818,0.0059758,0,0.99124,0.0081336,9.0716e-07,0.99426,0.00046605,1.3019e-06,0.99815,0.01219,2.5493e-06,0.98752,0.01292,2.6202e-06,0.98632,0.026002,3.4485e-07,0.99463,0.029722,2.4396e-06,0.98836
1.65,0.0001165,0.020473,2.2325e-06,0.99151,0.03041,1.3802e-06,0.99968,0.0051444,0,0.98915,0.012934,1.2675e-06,0.98935,0.0011126,7.0997e-07,0.9937,0.0067605,0,0.9948,0.0019409,1.4459e-06,0.99053,0.02106,0,0.98617,0.012252,4.6174e-08,0.98777,0.0035006,1.1995e-06,0.99802,0.00080676,3.5239e-07,0.99276,0.010302,3.3049e-06,0.97898,0.014291,3.2683e-07,0.99449,0.014453,3.0798e-06,0.985,0.003112,1.8256e-06,0.98945,0.00038826,5.3658e-07,0.99139,0.011399,4.216e-07,0.99825,0.0081217,9.67e-07,0.99708,0.0095019,1.2336e-06,0.98917,0.015328,1.1086e-06,0.98605,0.024772,1.9385e-06,0.99908,0.032268,2.8498e-07,0.98791
1.8,0.000118,0.021125,2.6616e-06,0.99091,0.029062,0,1,0.0052061,7.5042e-07,0.99167,0.0047922,1.8916e-06,0.98477,0.0012669,1.7956e-06,0.99779,0.0061654,2.0458e-06,0.99002,0.00070513,1.0575e-06,0.99001,0.023289,2.7309e-06,0.99373,0.018121,9.901e-07,0.99222,0.0057072,3.062e-06,0.99836,0.0026968,3.6126e-07,0.99784,0.009376,1.7124e-06,0.97831,0.017917,0,0.99239,0.01097,2.7991e-07,0.98465,0.00079121,8.2506e-07,0.98787,0.0022492,1.8028e-06,0.9926,0.012826,2.359e-06,0.99508,0.001655,1.7359e-06,0.99491,0.0093878,0,0.99537,0.016136,3.1675e-06,0.9884,0.023586,3.3719e-06,0.99652,0.034538,1.0024e-06,0.97753
1.95,0.0001195,0.02218,1.4742e-06,0.98484,0.023129,3.2103e-06,0.99826,0.0010212,9.5542e-07,0.99228,0.0067662,8.1793e-08,0.98874,0.0020216,0,0.99733,0.010031,2.6312e-07,0.98848,0.0066258,1.6168e-06,0.99797,0.022501,4.6358e-08,0.99038,0.016381,7.773e-07,0.98886,0.0026068,1.1201e-06,0.99947,0.0025678,2.3673e-06,0.99414,0.011376,3.2289e-07,0.98351,0.020197,2.7171e-07,0.98926,0.011441,1.516e-06,0.98746,0.0013941,1.4362e-07,0.98945,0.0043629,2.8003e-06,0.99443,0.011392,1.3076e-07,0.99221,0.0011296,1.2534e-06,0.99558,0.0054947,4.3675e-07,0.9891,0.015716,1.796e-07,0.98812,0.026058,5.9026e-07,0.99549,0.034342,3.2435e-06,0.97761
2.1,0.000121,0.027596,0,0.98984,0.024797,7.2234e-07,0.99521,0.0054459,4.8486e-07,0.99606,0.010467,1.0866e-06,0.99375,0.0013896,3.383e-06,0.99115,0.013947,1.8677e-07,0.98563,0.0065407,0,0.99592,0.014022,1.7637e-07,0.98275,0.016761,1.8299e-06,0.99145,0.0022575,6.5862e-07,0.99033,0.00096622,5.4807e-07,0.99798,0.011116,7.7014e-07,0.9845,0.017727,1.3313e-06,0.98477,0.0035175,4.8422e-07,0.98417,0.00071761,2.1289e-06,0.98976,0.0067009,1.4865e-06,0.99025,0.017965,7.1318e-07,0.99294,0.0033926,0,0.99937,0.0027611,1.0834e-06,0.98971,0.0069696,2.0382e-06,0.98694,0.025242,0,0.99941,0.037213,2.6711e-06,0.97724
2.25,0.0001225,0.031574,9.7286e-07,0.99158,0.024058,9.0239e-07,0.99463,0.0051047,9.1167e-07,0.99529,0.0056219,2.2692e-06,0.9914,0.0020025,1.1002e-06,0.99657,0.013864,0,0.9846,0.008452,1.7492e-06,0.99962,0.011131,1.9806e-06,0.98379,0.013531,2.9217e-06,0.99085,0.0037481,1.8004e-06,0.9919,0.0026589,0,0.99838,0.011315,6.2918e-07,0.98301,0.023626,6.7093e-07,0.991,0.0059789,1.2336e-06,0.9822,0.0048707,2.0591e-06,0.98484,0.0072921,0,0.98072,0.016254,1.1821e-06,0.99326,0.0097193,3.4116e-07,0.99217,0.0033964,1.1601e-06,0.99018,0.012747,8.1801e-08,0.98952,0.028114,2.8002e-06,0.99625,0.031609,2.266e-07,0.97724
2.4,0.000124,0.035182,6.301e-08,0.99445,0.03028,9.9224e-07,0.99986,0.0012777,6.9992e-07,0.99395,0.003216,1.2609e-06,0.99539,0.00083927,1.0675e-06,0.99553,0.013638,2.6666e-06,0.99222,0.0060253,9.7178e-07,0.99932,0.016843,2.859e-06,0.98861,0.014764,2.7343e-06,0.99355,0.014889,6.334e-07,0.98866,0.00046838,9.0325e-07,0.99293,0.0080925,7.7134e-07,0.98547,0.019643,8.6264e-07,0.98927,0.010306,7.3862e-07,0.98536,0.0059144,5.714e-07,0.98664,0.0021166,2.8206e-07,0.98331,0.022608,6.3938e-08,0.9885,0.003266,1.7546e-06,0.99045,0.0012285,1.2925e-06,0.9969,0.013454,1.449e-07,0.99034,0.033202,2.5734e-06,0.9996,0.022707,1.6251e-06,0.9818
2.55,0.0001255,0.038394,1.6169e-06,0.99114,0.035915,5.311e-06,0.99694,0,7.4764e-07,0.99445,0.0062204,1.447e-06,0.9962,0.0027576,2.434e-07,0.99386,0.0090199,1.7039e-06,0.99187,0.0071493,1.3262e-06,0.9991,0.019776,4.0776e-07,0.98477,0.016837,6.0397e-07,0.9912,0.014236,2.3412e-06,0.98897,0.0015333,1.7841e-08,0.9992,0.011325,2.8395e-07,0.98986,0.024082,7.1257e-07,0.98716,0.01058,1.8322e-06,0.98542,0.0027033,2.983e-07,0.984,0.0070537,0,0.98501,0.022339,4.7953e-07,0.99132,0.0032413,1.1029e-07,0.99179,0.00342,9.4799e-07,0.99606,0.010125,9.8981e-07,0.99362,0.027885,3.0778e-06,0.99805,0.023133,5.1339e-06,0.9833
2.7,0.000127,0.043627,3.8413e-07,0.99605,0.034402,2.9967e-06,0.99899,0.00091655,0,0.99648,0.002884,1.0507e-06,0.9981,0.00020865,0,0.99533,0.012458,3.7096e-07,0.99439,0.0018048,0,0.99841,0.02297,3.1232e-06,0.98528,0.01469,3.676e-06,0.99841,0.013186,2.9563e-07,0.9856,0.0045129,4.4741e-07,1,0.013092,5.5905e-07,0.99487,0.024935,0,0.9975,0.01615,4.13e-07,0.98556,0.0016062,1.4647e-06,0.9861,8.5289e-05,6.563e-07,0.98291,0.022244,1.8378e-06,0.99719,5.9992e-05,9.7292e-07,0.99053,0.0060964,4.474e-07,0.99231,0.0085483,6.6296e-07,0.99419,0.025092,3.9672e-07,0.99292,0.029809,7.1734e-07,0.98589
2.85,0.0001285,0.038808,3.5873e-06,0.99785,0.034325,0,0.99356,0.00050307,5.7903e-07,0.99573,0.0069005,1.4517e-06,0.99747,0.0062191,8.0263e-07,0.99022,0.014724,3.1139e-06,0.99382,0.00056098,1.288e-06,0.99776,0.02296,1.5213e-06,0.97831,0.019669,1.574e-08,0.99619,0.0065466,1.2293e-06,0.98216,0.013843,1.3231e-06,0.99946,0.0089465,1.2307e-06,0.99101,0.022343,0,0.99428,0.015206,1.8329e-06,0.98603,0.00055079,7.5183e-07,0.98416,0.0012821,2.5821e-06,0.98379,0.02232,1.6822e-06,0.98964,0.0033819,1.8622e-06,0.98867,0.0059025,8.0497e-07,0.98478,0.011059,9.6167e-07,0.99524,0.017163,2.0712e-06,0.99216,0.031568,9.8046e-07,0.98596
3,0.00013,0.040494,1.672e-06,1,0.034653,2.0742e-07,0.99912,0.00029931,5.6223e-07,0.99246,0.0048486,2.0068e-06,0.99932,0.0039839,6.2422e-07,0.98038,0.012418,1.1492e-06,0.99408,0.006056,2.0758e-06,1,0.028966,4.0252e-06,0.97549,0.018742,7.3402e-07,0.99635,0.0032712,0,0.98226,0.0083606,3.3374e-07,0.99865,0.011911,3.1611e-06,0.99612,0.026169,9.4314e-08,0.99266,0.015669,1.6811e-07,0.9863,0.012394,8.8463e-07,0.98762,0.0024373,1.0395e-06,0.98823,0.021859,7.0432e-07,0.99112,0.0084473,4.7307e-07,0.98512,0.00084754,5.4733e-07,0.98023,0.015242,0,0.99171,0.016224,2.1246e-06,0.98515,0.034261,6.8339e-07,0.98836
3.15,0.0001315,0.04086,1.6873e-06,0.99823,0.03349,3.0818e-06,0.99907,0.0034914,1.9845e-06,0.99318,0.0021996,2.4787e-06,0.99833,0.0014833,2.6625e-07,0.97812,0.0068806,1.066e-06,0.9984,0.0037313,1.8661e-06,0.99574,0.027655,3.9882e-07,0.97855,0.022039,1.1173e-06,0.99881,0.0020925,2.6235e-07,0.98377,0.0092473,0,0.99786,0.018671,3.3812e-07,0.99108,0.027884,1.4327e-06,0.98891,0.015402,2.3812e-06,0.98565,0.0030618,6.8505e-07,0.99127,0.001771,7.0498e-07,0.98236,0.020621,1.4402e-06,0.99016,0.012029,1.35e-06,0.98595,0.003027,0,0.97586,0.015932,1.3933e-06,0.99409,0.014264,1.8543e-06,0.98672,0.032145,2.7003e-07,0.98773
3.3,0.000133,0.035109,0,0.99924,0.030927,1.6716e-08,0.99799,0.0049991,0,0.99654,0.0021016,1.6465e-06,0.98983,0.0024057,0,0.9718,0.0089381,2.9554e-06,0.99896,0.00019773,4.022e-07,0.99667,0.027605,9.2575e-07,0.98022,0.027036,8.977e-07,0.99761,0.00074533,0,0.98456,0.01033,1.6682e-06,0.99743,0.01627,5.63e-07,0.98602,0.027902,1.3456e-06,0.99201,0.020684,5.4882e-07,0.97981,0.0047982,2.6049e-06,0.98794,0.0026383,1.4141e-06,0.98464,0.015164,6.1915e-07,0.9901,0.0082315,4.8406e-07,0.98816,0.0016782,1.6166e-07,0.97399,0.013056,4.1444e-06,0.99414,0.015537,2.4944e-06,0.98471,0.029294,3.8437e-07,0.99071
3.45,0.0001345,0.035834,3.9275e-07,0.99531,0.0328,1.3217e-06,0.99887,0.0037261,2.4446e-08,0.991,0.0033361,9.8345e-07,0.98703,0.00019474,1.7921e-06,0.97273,0.002658,2.0198e-07,0.99893,0,2.6665e-07,0.99438,0.026861,2.1967e-06,0.97929,0.026337,1.1209e-07,0.99725,0.00054583,1.6233e-07,0.98564,0.0072684,1.4702e-06,0.99611,0.019832,1.6507e-06,0.98146,0.026905,2.4085e-06,0.98957,0.021866,9.8225e-07,0.97808,0.010746,2.5686e-06,0.98619,0.0088753,1.7336e-06,0.97969,0.012157,1.2484e-06,0.98677,0.014046,6.395e-07,0.98905,0.0038612,8.6419e-07,0.9694,0.016158,9.0078e-07,0.99116,0.019606,0,0.9902,0.026766,1.6478e-06,0.99372
3.6,0.000136,0.031178,0,0.99299,0.035301,2.9329e-06,0.99502,0.0042497,1.2216e-06,0.98675,0.00080017,6.0566e-07,0.98836,0.0006378,3.4603e-07,0.97308,0.0036369,2.4507e-07,0.99767,0.0013367,1.6411e-06,0.99322,0.03023,1.3892e-06,0.97969,0.021396,1.062e-06,0.99489,0.0085373,1.2917e-06,0.98691,0.0095519,4.3629e-07,1,0.020142,0,0.98578,0.029914,0,0.98856,0.015869,5.401e-07,0.98455,0.0076461,0,0.98406,0.014591,8.9991e-07,0.97269,0.009856,2.5461e-07,0.9908,0.014157,1.3977e-06,0.9852,0.0041171,0,0.97369,0.016918,9.4463e-09,0.98849,0.024293,8.8076e-07,0.98885,0.028402,3.4849e-06,0.99235
3.75,0.0001375,0.029032,1.4599e-06,0.98947,0.030246,1.5665e-06,0.99937,0.0089485,8.2727e-07,0.9885,0.011764,1.0575e-06,0.98319,0.0032188,0,0.97189,5.4158e-05,1.8272e-06,0.99441,0.012529,3.2213e-06,0.99426,0.031054,8.9043e-07,0.97539,0.023431,1.6794e-06,0.98757,0.0083125,7.8411e-07,0.99026,0.0080503,2.4477e-06,0.99766,0.018748,4.166e-07,0.98635,0.028491,5.0929e-07,0.98945,0.013019,0,0.98381,0.012039,1.3532e-06,0.98026,0.018839,0,0.98016,0.0061503,1.7925e-07,0.99612,0.017798,0,0.99075,0.0026559,6.315e-07,0.97684,0.020131,3.1264e-07,0.98958,0.017935,2.2366e-06,0.98879,0.028758,2.7694e-06,0.99024
3.9,0.000139,0.029548,8.3855e-07,0.99595,0.03263,2.7926e-06,0.99646,0.006549,2.4276e-07,0.99528,0.017357,1.3062e-07,0.98287,0.0040908,2.2888e-07,0.97096,0.0018451,5.0839e-07,0.99333,0.0047516,1.4274e-06,0.99213,0.033362,4.8152e-07,0.97165,0.022815,3.5804e-07,0.98946,0.0068187,1.1857e-06,0.99101,0.0094662,1.1629e-06,0.99928,0.020106,3.1491e-07,0.98718,0.033412,4.3754e-06,0.99055,0.012727,1.2284e-06,0.98906,0.010981,3.3955e-07,0.97043,0.019732,8.1082e-07,0.98093,0.0067706,6.3001e-07,1,0.013237,1.1532e-06,0.99926,0.00056096,2.6495e-06,0.98651,0.019003,2.5206e-06,0.98126,0.018928,1.2302e-06,0.98676,0.030923,0,0.99731
4.05,0.0001405,0.027945,7.4782e-07,0.99654,0.031933,1.2307e-06,0.99388,0.0058953,3.3039e-06,0.9904,0.021123,1.2772e-06,0.97828,0.0012411,8.9599e-07,0.97193,0.0017668,2.0096e-07,0.99203,0.0001701,9.2189e-07,0.99459,0.040032,1.1785e-06,0.96923,0.027635,6.4092e-07,0.99226,0.0058854,2.7726e-07,0.99626,0.0095863,2.0096e-06,0.99734,0.015062,8.3205e-07,0.98454,0.035512,3.0574e-07,0.99045,0.016883,8.2175e-08,0.99203,0.0089664,1.4277e-06,0.97312,0.028092,3.0471e-06,0.98177,0.0085014,2.1525e-06,0.99662,0.011326,7.9367e-07,0.99886,0.00074827,1.8748e-06,0.9885,0.016773,2.1236e-06,0.9829,0.01959,1.0938e-06,0.98592,0.028271,1.1011e-06,0.99907
4.2,0.000142,0.022248,2.6829e-06,0.99975,0.029698,2.5581e-06,0.99376,0.0051778,1.0659e-07,0.9942,0.01872,8.242e-07,0.98096,0.0018857,2.972e-07,0.97161,0.00028361,1.4116e-06,0.98955,0.0064638,2.0929e-06,0.99924,0.040893,1.7205e-06,0.96686,0.024764,9.5482e-07,0.98968,0.00041694,6.0786e-08,0.9988,0.0035471,1.8759e-07,0.98926,0.012658,1.1993e-06,0.98485,0.035917,4.7508e-07,0.98695,0.023193,4.6598e-07,0.99317,0.0056115,8.7433e-07,0.97404,0.030864,0,0.98506,0.011466,6.1441e-07,0.98975,0.01707,0,0.99656,0.0047421,8.1506e-07,0.98786,0.016454,3.9366e-07,0.98315,0.017155,1.0287e-06,0.99066,0.025098,1.2995e-06,0.99918
4.35,0.0001435,0.018408,0,0.99904,0.037449,1.2177e-06,0.99407,0.011368,9.1407e-07,0.9875,0.018376,1.1895e-06,0.98233,0.0044638,1.4643e-06,0.97479,0.0028255,1.1334e-07,0.98496,0.0099088,2.0882e-06,0.99562,0.048967,3.3256e-06,0.96637,0.027112,7.4753e-07,0.99019,0.0013368,1.1648e-07,0.99953,0.0038005,1.5942e-06,0.99465,0.0027551,0,0.99294,0.036841,1.7367e-06,0.98974,0.025236,2.26e-06,0.9903,0.0058119,2.8109e-06,0.97849,0.035068,7.849e-08,0.98923,0.013093,2.1327e-06,0.97738,0.015997,7.6896e-07,0.99585,0.00095703,9.0159e-07,0.98469,0.017674,1.8321e-06,0.98018,0.017614,5.6999e-07,0.9869,0.020277,2.6405e-06,0.99879
4.5,0.000145,0.018234,2.6561e-06,0.99733,0.036743,5.1647e-07,0.99735,0.0091124,8.5286e-07,0.98382,0.020084,2.424e-06,0.98403,0.0031454,1.9316e-06,0.97075,0.0078454,3.2962e-06,0.98076,0.0077187,1.0226e-06,0.99926,0.04481,2.8313e-06,0.97173,0.024035,7.9652e-07,0.98801,0.0014835,4.0598e-07,0.99728,0.0079119,2.4786e-07,0.99039,0.00041817,5.9218e-07,0.98916,0.04193,2.5051e-06,0.99217,0.024249,1.7587e-07,0.98762,0.00075842,7.4629e-07,0.97796,0.03785,7.6383e-07,0.98949,0.013669,6.0639e-07,0.98115,0.020902,1.1789e-06,0.99504,0.0058568,5.4719e-07,0.98864,0.025031,0,0.97636,0.014817,4.8229e-07,0.99209,0.023865,1.3561e-06,0.99827
4.65,0.0001465,0.016128,2.7527e-06,1,0.034288,2.1856e-07,0.99883,0.0034969,3.2855e-07,0.98413,0.02022,6.6001e-07,0.98924,0.0045619,0,0.97066,0.0051512,8.113e-07,0.9786,0.008628,2.572e-06,0.99855,0.043181,2.5258e-06,0.98097,0.029239,1.5019e-06,0.97933,0.00090284,3.6476e-06,0.99955,0.011429,1.9548e-07,0.989,0.0039499,5.691e-07,0.99175,0.039016,4.3121e-06,0.99436,0.021597,8.7682e-07,0.98608,0,1.0144e-06,0.97632,0.038785,3.8875e-07,0.9839,0.015048,1.6662e-06,0.98287,0.017899,1.7851e-06,0.99795,0.0057293,2.167e-06,0.99217,0.023125,1.6887e-06,0.98312,0.013369,1.1601e-06,0.9904,0.024974,1.4718e-06,0.99043
4.8,0.000148,0.020432,6.1124e-07,0.99304,0.034554,1.142e-06,0.99581,0.0050811,2.8635e-07,0.97929,0.018908,2.1597e-07,0.99636,0.0069713,2.7311e-07,0.96772,0.0045299,2.9624e-06,0.97853,0.00969,2.1352e-06,0.99893,0.047598,3.6413e-06,0.98388,0.028834,1.2423e-06,0.98316,0.0010358,7.4506e-07,0.9983,0.0095083,9.2915e-07,0.99137,0.0066383,5.1412e-08,0.99221,0.039333,8.763e-07,0.99096,0.020261,9.3107e-07,0.98917,0.0041432,3.7786e-07,0.97298,0.036938,1.326e-06,0.98222,0.019784,0,0.98327,0.01211,1.7059e-07,0.99617,0.0031865,1.9867e-06,0.99565,0.023628,2.5066e-07,0.97838,0.01556,0,0.99009,0.023803,3.8473e-07,0.98653
4.95,0.0001495,0.019648,1.8692e-07,0.9888,0.032095,2.3035e-06,0.98838,0.0054504,1.2953e-06,0.97968,0.016949,7.3424e-07,0.99172,0.011099,1.6509e-06,0.96782,0.0037018,8.0527e-07,0.98058,0.015279,2.5464e-07,0.99313,0.049762,1.6727e-06,0.97986,0.027937,7.7856e-07,0.98796,0.00094979,3.7552e-07,0.99516,0.0032707,2.14e-06,0.99099,0.004326,8.1027e-07,0.98953,0.03916,2.235e-06,0.99218,0.022079,1.6229e-06,0.98919,0.0058225,2.477e-06,0.9765,0.032313,2.5842e-06,0.98479,0.026078,0,0.9776,0.0060194,8.9495e-07,0.99187,0.0014559,2.8173e-06,0.99886,0.019313,2.1582e-06,0.97525,0.017174,7.9073e-07,0.9833,0.021839,2.528e-06,0.98982
5.1,0.000151,0.02004,1.7465e-06,0.99265,0.03297,7.4712e-07,0.99257,0.012622,2.2248e-06,0.98047,0.019634,1.5531e-06,0.99707,0.0089672,3.9862e-06,0.96425,0.0043282,3.0659e-06,0.98216,0.021671,4.3826e-07,0.99397,0.053347,1.8533e-06,0.97368,0.023518,1.1319e-06,0.98624,0.002575,6.6791e-07,0.99285,0.0022017,1.1426e-06,0.99403,0.001462,2.537e-07,0.98563,0.038926,2.9029e-06,0.99274,0.022657,8.207e-07,0.99447,0.008404,3.0038e-07,0.97413,0.025978,1.5449e-06,0.99151,0.022644,1.1304e-06,0.97679,0.007479,9.7383e-07,0.99806,0.0026778,3.0791e-06,0.98978,0.024525,9.3943e-07,0.98133,0.023839,6.9642e-07,0.98336,0.020284,2.1696e-06,0.99017
