0,0.0001,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99
0.25,0.00010125,0.01096,1.9607e-06,0.98099,0.0053575,2.8228e-07,0.99183,0.010694,3.4273e-06,0.9906,0.017461,1.4314e-06,0.98772,0.012918,2.0675e-06,0.99203,0.011653,2.773e-06,0.99042,0.011866,7.8385e-07,0.9922,0.0056903,1.2554e-06,0.99111,0.011003,2.4749e-06,0.98381,0.0055049,1.8099e-06,0.99034,0.010243,1.817e-06,0.99301,0.0064626,1.3853e-06,0.98674,0.0043689,1.2437e-06,0.99081,0.0083148,8.4616e-07,0.98439,0.0086562,6.6072e-07,0.9837,0.0046333,1.5854e-08,0.99466,0.012415,1.515e-06,0.99219,0.011234,1.6047e-08,0.98575,0.0035777,4.0255e-07,0.98224,0.016121,1.0977e-06,0.99332,0.015224,2.4886e-06,0.99514,0.0091466,1.6392e-06,0.99518,0.001114,6.6026e-07,0.99285,0.0090473,2.1967e-06,0.99217,0.0083331,1.2963e-06,0.99205,0.010177,1.0683e-06,0.99566,0.013336,2.1047e-06,0.99675,0.0078701,1.6974e-06,0.9898,0.0094429,4.1148e-06,0.98954,0.0024085,6.0601e-07,0.98781,0.0022205,5.1257e-07,0.99951,0.011296,1.1648e-06,0.99326,0.021245,9.9047e-07,0.98965,0.010491,3.211e-06,0.98327,0.013924,5.878e-07,0.98391,0.0076809,1.3188e-06,0.98626,0.0068694,2.4355e-08,0.98089,0.0093865,1.286e-06,0.98796,0.013926,6.6929e-07,0.99574,0.010007,9.526e-08,0.98434,0.0049027,0,0.97924,0.010421,1.7325e-06,0.98911,0.011903,1.9861e-06,0.98556,0.011911,1.0742e-07,0.98562,0.010239,3.3459e-06,0.99321,0.00023423,5.5734e-07,0.99631,0.020535,1.7955e-06,0.9963,0.012363,7.2227e-07,0.99337,0.015191,3.2844e-06,0.98355,0.006242,2.9569e-06,0.99306
0.5,0.0001025,0.0070779,4.348e-07,0.98283,0.00027845,4.4787e-07,0.99747,0.013631,2.3598e-06,0.99827,0.012918,2.1787e-06,0.99038,0.010707,1.2285e-06,0.99592,0.010765,1.7883e-07,0.98629,0.011673,8.8355e-07,0.98695,0.0095998,1.8333e-08,0.99898,0.011786,8.3174e-07,0.98426,0.0042844,1.3706e-06,0.99463,0.013662,8.0893e-07,0.98637,0.0123,1.5955e-06,0.98723,0.0054062,1.6632e-06,0.98756,0.0062624,6.5179e-09,0.98961,0.0041737,1.0712e-06,0.98245,0.0063578,1.6563e-06,0.99435,0.009575,5.0341e-07,0.99234,0.0080012,1.5495e-06,0.99159,0.0027312,3.7747e-07,0.98441,0.0061227,0,0.98453,0.011797,1.3675e-06,0.99829,0.0056502,3.3451e-06,0.99903,0.0024528,1.2867e-06,0.98717,0.014805,3.2586e-07,0.98838,0.012021,5.2372e-09,0.99139,0.010808,1.2454e-06,0.997,0.010978,2.7187e-07,0.99321,0.0078274,1.1767e-06,0.98309,0.014652,0,0.9886,0.011907,3.1456e-07,0.98304,0.0080783,5.439e-07,0.99817,0.018204,1.8787e-06,0.98868,0.022415,1.0537e-06,0.99364,0.001875,1.7661e-06,0.98234,0.020642,1.5693e-06,0.97976,0.0082608,2.2532e-06,0.99251,0.012144,2.0078e-06,0.98,0.0091798,0,0.98935,0.015133,1.1354e-06,0.99216,0.017693,1.8437e-06,0.98233,0.0072171,2.4875e-06,0.98247,0.0076566,8.2404e-07,0.98949,0.019324,9.6238e-07,0.9797,0.014352,2.6558e-06,0.9828,0.0030336,8.9465e-07,0.98844,0.0078954,3.4354e-07,0.99229,0.023755,2.508e-06,0.99825,0.014023,1.4586e-06,0.99264,0.014156,7.8104e-07,0.98746,0.0088987,6.1113e-07,0.99225
0.75,0.00010375,0.011376,3.079e-07,0.98322,0,9.6249e-07,0.99824,0.014586,1.2908e-06,0.99245,0.014765,2.0595e-07,0.99259,0.021787,1.3955e-06,0.99769,0.0079988,1.3408e-06,0.98302,0.0066724,3.4884e-07,0.98577,0.0058603,0,0.99385,0.017881,9.949e-07,0.98418,0.0080394,2.4805e-06,0.99419,0.01362,5.3277e-07,0.98949,0.011835,1.5171e-06,0.98805,0.0051655,1.6117e-06,0.98873,0.011171,2.7569e-08,0.99544,0.015048,1.6806e-06,0.99832,0.0099158,0,0.98831,0.007179,1.3573e-07,0.99323,0.0014132,8.7107e-07,0.98696,0.0069342,8.772e-07,0.9959,0.0059012,7.8761e-08,0.97984,0.013783,0,0.99913,0.003231,4.9042e-07,0.99299,0.0034975,1.1503e-06,0.98661,0.015674,1.2149e-08,0.99317,0.015078,2.1001e-06,0.98702,0.015327,1.5143e-06,0.99833,0.011752,1.6752e-06,0.99149,0.0066001,9.5822e-07,0.97917,0.01266,2.0768e-06,0.98956,0.016657,6.7854e-07,0.979,0.010083,1.5063e-06,1,0.01375,2.3489e-07,0.98792,0.013527,7.7807e-07,0.98689,0.0071716,2.7829e-08,0.98785,0.025107,1.8477e-06,0.97401,0.0082991,7.3101e-07,0.99346,0.0047894,1.1098e-06,0.9792,0.0020165,1.539e-06,0.98676,0.011552,1.9382e-07,0.99862,0.026791,4.4123e-08,0.98399,0.0057912,1.4695e-06,0.99275,0.012757,1.717e-08,0.9873,0.020816,5.3826e-07,0.98205,0.010264,5.1524e-07,0.99437,0.0050024,1.0825e-06,0.98816,0.013409,1.5803e-06,0.99268,0.024557,3.4151e-07,0.99482,0.023106,6.6865e-07,0.98814,0.013517,2.1389e-06,0.98835,0.0155,2.3917e-06,0.98503
1,0.000105,0.024914,1.2575e-06,0.98331,0.0011258,2.5458e-07,0.99468,0.012977,1.1901e-06,0.99326,0.014822,0,0.99083,0.025132,0,0.99552,0.016733,2.1265e-07,0.9784,0.0076678,1.0185e-06,0.98951,0.010234,1.9899e-06,0.99889,0.0041148,9.9112e-07,0.97815,0.0096477,6.5124e-07,0.99302,0.01617,3.2522e-07,0.98505,0.0013311,3.6602e-08,0.98763,0.0082589,3.9035e-07,0.99032,0.014367,3.3644e-07,0.99839,0.015096,1.813e-06,0.9997,0.0098087,7.2461e-07,0.98298,0.008363,1.02e-06,0.99228,0.0016572,7.732e-07,0.99316,0.0072089,1.1936e-06,0.99555,0.0049911,2.0027e-06,0.9804,0.0094699,0,0.99355,0.0034712,1.1919e-06,0.9891,0.0059541,7.2535e-07,0.99564,0.015921,3.6373e-07,0.99653,0.012253,0,0.98508,0.0044928,2.3299e-08,0.99443,0.0072995,1.2442e-06,0.9907,0.0065915,1.6819e-06,0.97981,0.014818,3.1745e-07,0.99125,0.019853,0,0.97499,0.0093217,2.3086e-06,0.99881,0.0081455,0,0.9819,0.013378,1.2066e-06,0.98304,0.004099,1.3704e-06,0.98834,0.018066,1.4643e-06,0.97476,0.020418,2.1818e-06,0.99638,0.0046425,1.4132e-06,0.97792,0.0029906,2.4833e-06,0.98065,0.0080052,3.9666e-07,0.98749,0.024738,3.9533e-07,0.97828,0.0068293,7.5875e-08,0.99508,0.011399,1.9351e-06,0.99456,0.026043,4.0699e-06,0.99076,0.011521,1.1824e-06,0.99018,0.0065509,1.3399e-06,0.99294,0.024084,3.9328e-06,0.99276,0.031949,0,0.99218,0.024176,3.9724e-07,0.98304,0.0089842,2.62e-06,0.98768,0.019887,2.9354e-07,0.98364
1.25,0.00010625,0.015068,1.4158e-06,0.9845,0.0068123,9.996e-07,0.99961,0.0061986,2.3989e-07,0.99814,0.01864,1.0839e-06,0.99177,0.021198,2.5274e-07,0.99403,0.019307,1.0531e-06,0.97849,9.661e-05,1.3118e-07,0.98738,0.0045948,7.6946e-07,1,0.007113,4.7845e-07,0.97375,0.0024747,1.6098e-06,0.99909,0.016012,1.791e-06,0.99106,0.0015825,1.0139e-06,0.99774,0.011459,9.5394e-07,0.99647,0.013241,6.6628e-07,0.99134,0.014837,1.4989e-06,0.99325,0.0078071,1.1333e-07,0.98813,0.0045325,0,0.99554,0.0026665,5.2122e-07,0.9935,0.0077958,1.1431e-06,0.99611,0.0039357,5.7858e-07,0.98196,0.0030028,6.7448e-07,0.98755,0.0023102,2.3567e-06,0.99052,0.010185,2.0226e-06,0.9932,0.0046423,6.3471e-07,0.99813,0.015993,1.533e-06,0.98325,0.0067834,8.2132e-07,0.98519,0.012528,1.9852e-07,0.99814,0.0088968,2.2503e-06,0.97883,0.0048411,1.998e-06,0.99319,0.024675,0,0.97501,0.0081288,4.9859e-07,0.99755,0.0092255,7.0824e-07,0.9796,0.0049285,4.4982e-07,0.98244,0.0055236,2.4797e-07,0.99013,0.013572,1.3565e-06,0.9729,0.022451,1.3899e-06,0.99626,0,2.3096e-06,0.97248,0.0040025,1.2611e-06,0.98494,0.0080938,5.2462e-07,0.98506,0.030447,7.8613e-07,0.97444,0.0048645,1.4739e-07,0.99436,0.014043,1.7844e-06,0.9998,0.033809,1.4946e-06,0.98821,0.015463,2.2453e-06,0.99373,0.002561,1.2729e-06,0.99135,0.02507,2.763e-06,0.98544,0.043147,1.6726e-06,0.98686,0.033023,1.6932e-06,0.98054,0.008579,3.6552e-07,0.98826,0.0273,0,0.99006
1.5,0.0001075,0.016457,1.3834e-07,0.98843,0.010819,1.8879e-07,0.9992,0.0063314,0,0.99436,0.019403,0,0.99596,0.015806,7.7044e-08,0.99773,0.031136,9.1082e-07,0.97778,0.0060028,9.4542e-07,0.99051,0.0055219,1.2354e-06,0.99491,0.011069,3.0757e-07,0.9743,2.9312e-05,1.7617e-06,0.99965,0.017647,1.3595e-06,0.98846,0.0011612,9.4336e-07,0.99527,0.021949,9.2431e-07,0.99622,0.011281,0,0.99211,0.014078,1.5436e-06,0.9954,0.01135,6.783e-07,0.98324,0.00054951,1.7255e-06,0.98913,0.0018228,1.698e-06,0.99224,0.0054101,1.8688e-06,0.99767,0.015831,2.2634e-06,0.98461,0.0096563,6.4048e-07,0.98874,0.008194,7.8076e-07,0.99175,0.0028064,8.2058e-07,0.99697,0.0018232,2.3318e-06,0.99907,0.016038,3.5346e-06,0.99233,0.0049788,9.6179e-07,0.98783,0.011811,1.8356e-06,0.99514,0.0062778,1.7733e-06,0.97654,0.0084618,5.2351e-07,0.99374,0.029163,1.2624e-06,0.98094,0.012197,0,0.99907,0.0089063,8.4645e-07,0.97643,0.006326,6.91e-07,0.98425,0.0027486,1.5686e-08,0.98969,0.0085209,6.8781e-07,0.97855,0.024728,3.3516e-06,0.99606,0.00046683,9.6142e-07,0.97239,0.0012101,2.0778e-06,0.98151,0.017051,2.126e-06,0.98923,0.038418,1.9953e-07,0.98261,0,7.2144e-07,1,0.012288,0,0.99769,0.03097,3.5098e-06,0.98505,0.012924,9.5814e-07,0.99798,0.0035689,7.9915e-07,0.98101,0.026125,1.1886e-06,0.98181,0.041499,3.2872e-06,0.98161,0.023063,4.0602e-06,0.97778,0.0061111,5.7945e-08,0.98399,0.029572,1.4301e-06,0.98574
1.75,0.00010875,0.014595,6.4962e-07,0.99805,0.010468,0,0.99542,0.0075689,0,0.99092,0.020977,1.2155e-07,0.99443,0.023671,1.5743e-06,0.99351,0.032181,9.9276e-07,0.97134,0.012495,1.9925e-07,0.99178,0.0073768,3.8871e-07,0.9944,0.0081632,2.3031e-06,0.9803,0.0014625,1.6414e-07,0.99475,0.0046344,3.2251e-06,0.99489,0.0022907,1.404e-06,0.99582,0.021523,1.3674e-07,0.99635,0.016289,1.1076e-06,0.99888,0.010319,1.953e-06,0.99404,0.0037424,1.3348e-06,0.9791,0.005873,1.6291e-06,0.98288,0.0020487,1.0352e-06,0.99488,0.0097121,1.2616e-06,0.99977,0.016633,1.0742e-06,0.98354,0.010672,3.3849e-07,0.98561,0.0046453,0,0.99859,0.0020724,7.2679e-07,0.99445,0.0054659,4.0793e-07,0.99953,0.01825,1.2533e-06,0.98813,0.0051848,1.0742e-06,0.98811,0.010798,0,0.99531,0.00098295,4.8851e-07,0.98173,0.0007065,1.0843e-06,0.99891,0.019165,9.547e-07,0.97987,0.019457,1.4149e-06,0.99002,0.0080815,4.4718e-07,0.98451,0.0053507,1.83e-06,0.98419,0.014289,1.4655e-08,0.99006,0.012702,4.5713e-07,0.9849,0.022207,7.887e-07,0.99941,0.0069992,5.9577e-07,0.97049,0.0029421,1.2347e-07,0.98409,0.023252,1.6984e-06,0.98515,0.030377,1.8256e-06,0.9885,0.0087056,2.9462e-07,0.9975,0.013434,0,0.99493,0.034494,3.6116e-06,0.97664,0.016671,2.0949e-06,0.99914,0.0056612,2.2135e-07,0.98259,0.026037,1.7584e-06,0.98807,0.03976,3.4749e-06,0.98616,0.025925,2.0741e-07,0.98197,0.0031085,9.0492e-07,0.9913,0.033235,2.0397e-06,0.98914
2,0.00011,0.019475,1.1657e-06,0.99917,0.017151,4.5493e-07,0.99768,0.01352,1.1746e-06,0.99737,0.022115,1.0546e-06,0.99652,0.022378,1.5743e-06,0.99495,0.021839,1.2559e-06,0.97488,0.011025,9.5578e-07,0.98987,0.0017603,1.0164e-07,0.99714,0.0076341,9.7408e-07,0.98976,0.0011425,3.1927e-06,0.99829,0.017205,7.4567e-07,0.98862,0.0046022,1.8954e-06,0.99659,0.021664,6.0288e-07,0.99124,0.015611,6.0645e-07,0.99813,0.018337,2.3538e-06,0.99424,0.0079194,1.2821e-06,0.97906,0.0012214,1.0831e-06,0.97669,0.0028497,1.705e-06,0.99594,0.0084507,5.2236e-07,0.99607,0.022239,1.0542e-07,0.98885,0.0081327,2.6649e-06,0.98235,0.0016878,1.205e-06,1,0.0016374,1.1321e-06,0.99687,0.00051578,6.5393e-07,0.99532,0.021268,1.4195e-06,0.99424,0.010729,2.2135e-06,0.98235,0.011888,2.5198e-06,0.9956,0.0053945,1.35e-06,0.98028,0.0036834,1.3433e-06,0.99804,0.01907,1.9494e-06,0.98709,0.020366,2.9722e-06,0.98804,0.01384,9.5213e-07,0.98238,0.0065829,2.3439e-06,0.98363,0.018396,1.6744e-06,0.99144,0.016039,0,0.97677,0.023555,1.0021e-06,0.99372,0.0020836,1.1655e-06,0.96603,0.0057581,9.703e-07,0.99348,0.026179,0,0.9834,0.033389,1.0501e-07,0.98773,0.015349,7.6509e-07,0.99874,0.005647,6.28e-08,0.99365,0.030898,4.1818e-06,0.9801,0.011329,2.2309e-07,0.99022,0.002289,1.2358e-06,0.99291,0.022173,1.1607e-06,0.98464,0.03855,3.4929e-06,0.9877,0.029363,3.9293e-07,0.97259,0.0076958,0,0.99331,0.033192,3.8342e-06,0.99134
2.25,0.00011125,0.008698,4.2585e-07,0.99913,0.0063903,1.5991e-06,0.99419,0.01686,1.4343e-06,0.99774,0.023817,1.3846e-06,0.99577,0.031361,8.8865e-07,0.99449,0.024434,4.207e-07,0.97675,0.016767,9.9797e-07,0.97914,0.0050834,0,0.99746,0.0060101,9.7716e-07,0.98513,0.0020022,1.971e-06,0.99795,0.013719,3.4282e-07,0.98787,0.00848,0,0.98526,0.011129,1.1638e-06,0.99167,0.013302,5.0715e-07,0.99723,0.015452,2.1964e-06,0.9957,0.0092696,8.7933e-07,0.98262,0.0037723,8.1812e-07,0.98961,0.0026634,2.9342e-06,0.99833,0.010961,0,0.99499,0.023708,9.4838e-07,0.98017,0.0054958,0,0.97557,0.0068547,0,0.99311,0.0048502,6.4729e-07,0.99167,0.00071091,8.8901e-07,0.9892,0.02551,3.5294e-06,0.99833,0.013562,2.0961e-07,0.97813,0.0038166,1.4645e-06,0.9935,0.0073807,1.7812e-06,0.97981,0.0082664,4.1347e-07,0.99467,0.021677,1.7841e-06,0.98396,0.026071,6.7449e-07,0.99722,0.017677,0,0.98764,0.014025,4.4943e-07,0.98869,0.012328,7.8967e-07,0.99345,0.016849,2.1606e-07,0.97243,0.024054,7.9914e-07,0.99955,0.009839,1.0325e-06,0.98067,0.007261,0,0.99594,0.029031,1.3201e-07,0.98027,0.023969,1.0451e-06,0.97698,0.0082092,1.1009e-06,0.99946,0.0034028,2.4368e-06,0.98404,0.026543,2.6494e-06,0.97688,0.012658,1.9085e-06,0.99339,0.0079204,1.1521e-06,0.99088,0.028432,2.3069e-06,0.97967,0.043071,4.2574e-06,0.98414,0.027796,3.7609e-07,0.97277,0.00066367,2.6159e-06,0.9958,0.031335,2.4317e-07,0.99838
