0,0.0001,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99,0.01,0.0001,0.99
0.25,0.00010125,0.010957,1.9573e-06,0.98268,0.0053554,2.8228e-07,0.99309,0.010692,3.4091e-06,0.99202,0.017459,1.4299e-06,0.98942,0.012916,2.0654e-06,0.99321,0.011652,2.745e-06,0.99163,0.011864,7.8383e-07,0.99352,0.0056882,1.2554e-06,0.99261,0.011001,2.4571e-06,0.98552,0.0055022,1.8099e-06,0.99198,0.010242,1.789e-06,0.99394,0.0064608,1.3849e-06,0.9882,0.004368,1.2437e-06,0.99174,0.0083118,8.4611e-07,0.98624,0.008653,6.6071e-07,0.98549,0.0046323,1.5854e-08,0.9954,0.012413,1.515e-06,0.99348,0.011231,1.6047e-08,0.98758,0.0035753,4.0237e-07,0.98405,0.01612,1.0472e-06,0.99447,0.015222,2.4856e-06,0.99637,0.0091458,1.6211e-06,0.99598,0.0011119,6.6023e-07,0.99426,0.0090467,2.1944e-06,0.99333,0.0083309,1.2962e-06,0.99342,0.010177,1.0683e-06,0.99654,0.013335,2.0648e-06,0.99793,0.0078681,1.6974e-06,0.99132,0.0094409,4.0979e-06,0.99098,0.0024064,6.06e-07,0.98928,0.0022198,5.0751e-07,0.99951,0.011293,1.1644e-06,0.9947,0.021242,9.8865e-07,0.99132,0.010489,3.1839e-06,0.98474,0.013921,5.8773e-07,0.98579,0.0076782,1.3014e-06,0.9879,0.0068664,2.4354e-08,0.98306,0.0093848,1.2603e-06,0.98945,0.013924,6.6928e-07,0.99701,0.010004,9.526e-08,0.98594,0.0048992,0,0.98125,0.010418,1.732e-06,0.99091,0.011901,1.9854e-06,0.98697,0.011908,1.0742e-07,0.98738,0.010238,3.3398e-06,0.99426,0.00023419,5.5731e-07,0.99732,0.020535,1.7534e-06,0.99697,0.012361,7.2226e-07,0.99455,0.015189,3.2462e-06,0.98538,0.0062403,2.9568e-06,0.99436
0.5,0.0001025,0.0070611,4.3497e-07,0.98679,0.00027819,4.4787e-07,0.99773,0.01362,2.3982e-06,0.99879,0.012904,2.185e-06,0.99309,0.010697,1.2321e-06,0.99774,0.010755,1.7883e-07,0.98868,0.011663,8.914e-07,0.98916,0.0095887,1.8333e-08,1,0.01177,8.3664e-07,0.98793,0.0042717,1.3799e-06,0.99687,0.013653,8.0911e-07,0.98858,0.012286,1.628e-06,0.99036,0.0053974,1.6721e-06,0.98972,0.0062457,6.5188e-09,0.99311,0.00417,1.0748e-06,0.98632,0.0063512,1.6652e-06,0.99571,0.0095679,5.0847e-07,0.99326,0.0079877,1.5545e-06,0.99396,0.0027268,3.7781e-07,0.98767,0.0061133,0,0.987,0.011792,1.404e-06,0.9983,0.0056476,3.3545e-06,0.99913,0.0024476,1.2878e-06,0.98957,0.014796,3.2648e-07,0.9906,0.01201,1.2402e-08,0.99331,0.010802,1.2536e-06,0.99833,0.01097,2.7191e-07,0.99491,0.0078143,1.1905e-06,0.98607,0.014639,0,0.99147,0.011897,3.1456e-07,0.98618,0.0080762,5.5334e-07,0.9984,0.018191,1.9153e-06,0.99134,0.022402,1.0597e-06,0.99622,0.0018728,1.7689e-06,0.98567,0.020624,1.5816e-06,0.9838,0.008247,2.2578e-06,0.99515,0.012125,2.0303e-06,0.98425,0.0091679,0,0.99197,0.015124,1.1393e-06,0.99419,0.017677,1.8492e-06,0.98608,0.0071977,2.497e-06,0.9867,0.007641,8.2432e-07,0.9926,0.01931,1.0147e-06,0.98315,0.014336,2.7154e-06,0.98638,0.0030246,8.9779e-07,0.99038,0.0078917,3.4407e-07,0.99353,0.023754,2.5871e-06,0.99848,0.014012,1.462e-06,0.99483,0.014142,7.8522e-07,0.99039,0.0088881,6.1608e-07,0.99452
0.75,0.00010375,0.011336,3.0789e-07,0.98881,0,9.626e-07,0.9983,0.014575,1.2911e-06,0.99277,0.014736,2.0595e-07,0.9961,0.021772,1.3963e-06,0.99773,0.0079726,1.3441e-06,0.98711,0.0066465,3.4883e-07,0.98967,0.0058484,0,0.99425,0.017843,1.0007e-06,0.98924,0.0080241,2.4807e-06,0.99433,0.013596,5.3276e-07,0.99317,0.011802,1.5176e-06,0.99235,0.0051431,1.6124e-06,0.99202,0.011139,2.7565e-08,0.99781,0.015031,1.6863e-06,0.99834,0.0099012,0,0.99031,0.0071648,1.3573e-07,0.9951,0.0013852,8.7106e-07,0.99054,0.006911,8.7767e-07,0.99969,0.0058862,7.876e-08,0.98438,0.013779,0,0.99916,0.0032275,4.905e-07,0.99359,0.0034773,1.1502e-06,0.99022,0.015651,1.2145e-08,0.99644,0.015055,2.105e-06,0.99032,0.015314,1.5211e-06,0.99833,0.011733,1.6763e-06,0.99398,0.006568,9.587e-07,0.98388,0.01263,2.08e-06,0.99363,0.016629,6.7853e-07,0.98375,0.010078,1.5091e-06,1,0.013721,2.3489e-07,0.99154,0.013499,7.7837e-07,0.99029,0.0071586,2.7846e-08,0.99267,0.025064,1.8478e-06,0.98022,0.0082703,7.31e-07,0.99676,0.0047445,1.1111e-06,0.98521,0.0019891,1.5388e-06,0.99042,0.011532,1.9382e-07,0.99898,0.026752,4.4313e-08,0.98947,0.005748,1.4693e-06,0.99788,0.012724,1.7153e-08,0.9915,0.02078,5.3825e-07,0.9873,0.010227,5.1552e-07,0.99875,0.0049951,1.0833e-06,0.99144,0.013396,1.584e-06,0.99522,0.024555,3.416e-07,0.99543,0.023082,6.6869e-07,0.99116,0.013486,2.1394e-06,0.99205,0.015477,2.3918e-06,0.9882
1,0.000105,0.024842,1.2056e-06,0.99023,0.0011256,2.5356e-07,0.99531,0.012962,1.1512e-06,0.99454,0.014778,0,0.99383,0.025117,0,0.99586,0.016682,2.119e-07,0.98427,0.0076201,1.0179e-06,0.99434,0.010219,1.9683e-06,0.99994,0.0040487,9.9007e-07,0.98466,0.0096316,6.5018e-07,0.9935,0.016126,3.1483e-07,0.98975,0.0012759,3.6593e-08,0.9926,0.0082179,3.9035e-07,0.9945,0.014328,3.1266e-07,0.99908,0.015079,1.7953e-06,0.9997,0.0097806,7.2453e-07,0.98652,0.0083627,1.0123e-06,0.99258,0.001655,7.7308e-07,0.99733,0.007171,1.1884e-06,0.99869,0.0049863,1.9967e-06,0.98704,0.0094638,0,0.99419,0.003469,1.1888e-06,0.99091,0.005946,7.2359e-07,0.99961,0.015881,3.6331e-07,1,0.01221,0,0.98968,0.0044794,2.3045e-08,0.99477,0.007266,1.2399e-06,0.99405,0.00653,1.6794e-06,0.98689,0.014766,2.8832e-07,0.99582,0.019795,0,0.98205,0.0093169,2.2714e-06,0.99883,0.0080958,0,0.98714,0.013329,1.1874e-06,0.98808,0.0040602,1.3665e-06,0.99377,0.017987,1.3673e-06,0.98313,0.020372,2.1108e-06,0.99971,0.0045632,1.4126e-06,0.98584,0.0029844,2.4817e-06,0.98569,0.0079814,3.963e-07,0.98876,0.024669,3.9409e-07,0.98536,0.0067673,6.6236e-08,0.99726,0.011343,1.9037e-06,0.99931,0.025977,3.9925e-06,0.99722,0.011463,1.1803e-06,0.99481,0.0065388,1.3314e-06,0.99703,0.024057,3.8461e-06,0.99578,0.031942,0,0.9933,0.024134,3.8251e-07,0.98753,0.0089325,2.5999e-06,0.99243,0.019843,2.9231e-07,0.98866
1.25,0.00010625,0.01496,1.414e-06,0.99258,0.0068101,9.996e-07,0.99961,0.0061761,2.3988e-07,0.99988,0.018579,1.0798e-06,0.9954,0.02118,2.5274e-07,0.99499,0.019223,1.0522e-06,0.98622,9.4746e-05,1.3118e-07,0.99231,0.0045792,7.6939e-07,1,0.0070098,4.7845e-07,0.9823,0.0024747,1.6093e-06,0.99909,0.015943,1.7849e-06,0.99606,0.0015818,1.0139e-06,0.99911,0.011397,9.5384e-07,0.99961,0.0132,6.6623e-07,0.9921,0.01482,1.4956e-06,0.99356,0.0077586,1.1333e-07,0.99266,0.0045286,0,0.99652,0.0026606,5.2122e-07,0.99801,0.0077512,1.1431e-06,0.99707,0.0038943,5.7856e-07,0.99009,0.0029915,6.7443e-07,0.9891,0.0023054,2.3567e-06,0.99334,0.010164,2.0136e-06,0.99597,0.0046007,6.3467e-07,0.99832,0.015925,1.528e-06,0.98906,0.0067656,8.2076e-07,0.98689,0.012488,1.9329e-07,0.99818,0.0087969,2.2481e-06,0.98731,0.0047665,1.9952e-06,0.99803,0.024576,0,0.98418,0.0081233,4.9841e-07,0.99792,0.0091458,7.0719e-07,0.98652,0.0048514,4.4982e-07,0.98878,0.0054563,2.4772e-07,0.99617,0.013447,1.3549e-06,0.98321,0.022392,1.3875e-06,0.99903,0,2.3093e-06,0.98239,0.0039906,1.2608e-06,0.99127,0.0080587,5.2457e-07,0.9884,0.030339,7.846e-07,0.98301,0.0048642,1.4735e-07,0.99465,0.013974,1.7835e-06,0.99987,0.033712,1.4879e-06,0.99488,0.015388,2.2376e-06,0.996,0.0025273,1.2728e-06,0.99596,0.025027,2.7596e-06,0.98948,0.043132,1.6575e-06,0.98928,0.032955,1.6916e-06,0.98641,0.0085024,3.6551e-07,0.99361,0.027228,0,0.99595
1.5,0.0001075,0.016308,1.3834e-07,0.99685,0.010817,1.8893e-07,0.99921,0.0063072,0,0.99474,0.019337,0,0.99601,0.015784,7.7044e-08,0.99776,0.031011,9.5109e-07,0.98675,0.0059764,9.584e-07,0.99612,0.0055057,1.2355e-06,0.99526,0.010918,3.076e-07,0.98501,2.9312e-05,1.7621e-06,0.99965,0.017553,1.3663e-06,0.99381,0.0011612,9.439e-07,0.99541,0.021882,9.2448e-07,0.99677,0.011235,0,0.99355,0.014058,1.5517e-06,0.99634,0.011276,6.8173e-07,0.98879,0.00054914,1.7267e-06,0.99076,0.0018212,1.6994e-06,0.99704,0.005371,1.8715e-06,0.9977,0.015747,2.271e-06,0.99333,0.0096342,6.4351e-07,0.99135,0.0081733,7.8119e-07,0.99524,0.002773,8.2639e-07,0.99954,0.0018232,2.334e-06,0.99907,0.015939,3.5678e-06,0.99796,0.0049484,9.7674e-07,0.99113,0.011771,1.848e-06,0.99561,0.0061325,1.7811e-06,0.98654,0.0083628,5.2635e-07,0.99886,0.029015,1.3245e-06,0.99154,0.012191,0,0.99908,0.0087875,8.4716e-07,0.98529,0.0062162,7.0105e-07,0.99109,0.0027456,1.6027e-08,0.9961,0.0083403,6.9259e-07,0.99029,0.024655,3.4026e-06,0.99905,0.00046648,9.6144e-07,0.98402,0.0012056,2.08e-06,0.98894,0.016996,2.1364e-06,0.99366,0.038264,2.0211e-07,0.99259,0,7.2379e-07,1,0.01222,0,0.99787,0.030837,3.6555e-06,0.99265,0.012842,9.5826e-07,0.99806,0.0035106,8.0009e-07,0.9865,0.026058,1.2091e-06,0.98729,0.041468,3.4862e-06,0.98565,0.022962,4.0841e-06,0.98528,0.0060064,5.7952e-08,0.99015,0.02947,1.4325e-06,0.99251
1.75,0.00010875,0.014419,6.4863e-07,0.99855,0.010465,0,0.99591,0.0075403,0,0.99236,0.020909,1.2155e-07,0.99497,0.023646,1.5743e-06,0.9944,0.032008,9.9814e-07,0.98204,0.012439,1.9925e-07,0.99789,0.0073578,3.8931e-07,0.99522,0.0079571,2.3015e-06,0.99191,0.0014616,1.6414e-07,0.99532,0.0045138,3.2233e-06,0.99978,0.0022904,1.4045e-06,0.99607,0.021453,1.3674e-07,0.99718,0.016239,1.1075e-06,0.99889,0.010293,1.9529e-06,0.99535,0.0037374,1.3346e-06,0.98617,0.0058648,1.6295e-06,0.98605,0.0020463,1.0355e-06,0.99703,0.0096725,1.2616e-06,0.99977,0.016506,1.0739e-06,0.99271,0.010635,3.3847e-07,0.98918,0.0046092,0,0.99935,0.0020721,7.2679e-07,0.99589,0.0054657,4.0793e-07,0.99976,0.018122,1.2635e-06,0.99427,0.0051353,1.0773e-06,0.99248,0.010753,0,0.99662,0.00098043,4.8851e-07,0.99269,0.00070332,1.0843e-06,1,0.018963,9.5426e-07,0.99127,0.01945,1.4251e-06,0.99064,0.0079162,4.4532e-07,0.9943,0.0052056,1.8294e-06,0.99175,0.014253,1.4655e-08,0.99664,0.012462,4.5711e-07,0.99686,0.022128,7.9348e-07,0.99944,0.006939,5.9577e-07,0.98359,0.0029346,1.2347e-07,0.99254,0.023173,1.7134e-06,0.99048,0.030172,1.8247e-06,0.99876,0.008705,2.9464e-07,0.99784,0.013365,0,0.99513,0.03432,3.6131e-06,0.98563,0.016589,2.0945e-06,0.99915,0.0055728,2.2134e-07,0.98923,0.025939,1.7604e-06,0.99478,0.039705,3.4836e-06,0.9916,0.025783,2.0741e-07,0.99094,0.0031038,9.0522e-07,0.99422,0.033097,2.0404e-06,0.99655
2,0.00011,0.019299,1.1591e-06,0.99917,0.017147,4.524e-07,0.99775,0.013482,1.1499e-06,0.99946,0.022046,1.0534e-06,0.99653,0.022347,1.5308e-06,0.99649,0.021608,1.2501e-06,0.98754,0.010937,9.4537e-07,0.99654,0.0017602,1.0155e-07,0.99717,0.0073712,9.6096e-07,0.99963,0.0011421,3.191e-06,0.99852,0.017069,7.1246e-07,0.99212,0.0046006,1.8861e-06,0.99721,0.021589,6.0018e-07,0.99281,0.015561,5.9418e-07,0.99839,0.018303,2.3279e-06,0.99618,0.0078745,1.2731e-06,0.98789,0.001213,1.083e-06,0.98194,0.0028363,1.6966e-06,0.99768,0.0084105,5.2053e-07,0.99644,0.022065,1.0534e-07,0.99838,0.0080756,2.6537e-06,0.9869,0.0016506,1.1978e-06,1,0.0016369,1.1315e-06,0.9987,0.00051553,6.5345e-07,0.99537,0.021111,1.3432e-06,0.99894,0.010655,2.2052e-06,0.98809,0.011836,2.5002e-06,0.99722,0.0053664,1.347e-06,0.99185,0.0036831,1.342e-06,0.99842,0.018811,1.8777e-06,0.99901,0.020353,2.9005e-06,0.9899,0.013626,9.4593e-07,0.99231,0.0063991,2.336e-06,0.9919,0.018331,1.6085e-06,0.99651,0.015741,0,0.98904,0.023477,9.951e-07,0.99383,0.0020785,1.1646e-06,0.98077,0.0057132,9.6023e-07,0.99836,0.026072,0,0.98977,0.033135,1.0494e-07,0.99782,0.015347,7.4879e-07,0.99882,0.0055746,6.2786e-08,0.99488,0.030677,3.9843e-06,0.99049,0.011246,2.228e-07,0.9911,0.0021694,1.2297e-06,0.99668,0.022041,1.0428e-06,0.99208,0.038467,3.165e-06,0.9938,0.029174,3.7202e-07,0.98295,0.0076755,0,0.99669,0.033022,3.7394e-06,0.99686
2.25,0.00011125,0.0085233,4.256e-07,0.99913,0.0063859,1.5965e-06,0.99433,0.016821,1.4333e-06,0.99777,0.023747,1.383e-06,0.99628,0.031321,8.8858e-07,0.99668,0.024138,4.185e-07,0.9906,0.016645,9.9256e-07,0.98682,0.0050824,0,0.99751,0.0057053,9.6962e-07,0.99378,0.0020015,1.971e-06,0.99875,0.013563,3.4275e-07,0.99236,0.0084729,0,0.98705,0.011044,1.1631e-06,0.99411,0.013252,5.0711e-07,0.99754,0.015409,2.1888e-06,0.99757,0.0091786,8.7902e-07,0.99233,0.0037508,8.179e-07,0.99624,0.0026598,2.9327e-06,0.9989,0.010919,0,0.99576,0.023493,9.4837e-07,0.98875,0.0054118,0,0.98203,0.0068539,0,0.99362,0.0048475,6.4713e-07,0.99383,0.00071049,8.8891e-07,0.99026,0.025342,3.4925e-06,0.99946,0.013456,2.0396e-07,0.9853,0.0037615,1.4611e-06,0.99375,0.0072922,1.7794e-06,0.99257,0.0082653,4.1347e-07,0.9949,0.021366,1.7789e-06,0.99416,0.026047,6.7431e-07,0.99963,0.017414,0,0.9977,0.0138,4.4936e-07,0.99721,0.012238,7.8961e-07,0.9978,0.016489,2.0481e-07,0.98583,0.023975,7.9857e-07,0.99955,0.0097575,1.03e-06,0.99619,0.0071995,0,0.99895,0.028889,1.3163e-07,0.98832,0.023665,1.0305e-06,0.98768,0.0082073,1.1007e-06,0.99947,0.0033994,2.4367e-06,0.98622,0.02627,2.6281e-06,0.98819,0.012568,1.9065e-06,0.99524,0.0078934,1.1465e-06,0.99522,0.028262,2.3046e-06,0.9881,0.042958,4.0234e-06,0.99103,0.027552,3.618e-07,0.98501,0.00062586,2.615e-06,0.99872,0.03114,2.4316e-07,1
