3,0.0001,0.033075,9.1232e-07,0.99879,0.00051066,2.6552e-06,0.98794,0.0079793,1.7721e-06,0.98671,0.027501,9.7222e-08,0.9752,0.055798,4.4321e-07,0.98025,0.046992,5.6196e-06,0.9861,0.017356,2.0099e-06,0.98203,0.00045128,3.6216e-06,0.97214,0.0067164,1.8311e-06,0.9958,0.0059644,1.1566e-06,0.98318,0.015324,3.7153e-06,0.97839,0.0090987,8.1385e-07,0.99479,0.040518,2.6018e-06,0.99441,0.023548,1.1448e-06,0.99515,0.035331,3.8704e-06,0.99349,0.013614,2.522e-06,0.97541,0.0051512,1.152e-06,0.97596,0.012778,2.9365e-06,0.97456,0.017713,1.2956e-06,0.98152,0.039299,2.5806e-06,0.98851
3.3,0.0001,0.013812,3.6655e-07,0.9974,0.0060311,8.8626e-07,0.99196,0.0061543,4.2464e-07,0.99344,0.03046,2.613e-06,0.97504,0.047835,9.1504e-07,0.99121,0.041477,1.8401e-06,0.98677,0.023919,3.0616e-06,0.98057,0.0075132,9.1968e-07,0.98182,0.0031387,0,0.99957,0.0035786,2.2845e-06,0.99264,0.010264,3.5978e-06,0.9654,0.00029661,1.4068e-06,0.9934,0.038342,3.9501e-06,0.99589,0.036009,1.1017e-06,0.99379,0.035519,2.7256e-07,0.99227,0.017923,3.0289e-06,0.97265,0.0012162,1.3423e-06,0.97816,0.015819,5.4718e-07,0.9809,0.024247,0,0.99193,0.041915,7.8843e-07,0.97862
3.6,0.0001,0.012128,3.0426e-06,0.98544,0.0080192,1.4722e-07,0.99799,0.0033912,0,0.99304,0.035464,2.1922e-06,0.97952,0.041964,7.337e-06,0.98902,0.048091,5.3758e-06,0.99252,0.02011,1.0303e-06,0.98662,0.0064305,5.1821e-06,0.98297,0.0011306,9.8289e-07,0.99944,0.00094808,2.7095e-06,0.99558,0.0025069,1.3901e-06,0.96491,0.0020015,1.9036e-06,0.99436,0.042133,2.0371e-06,0.99282,0.027593,1.2253e-07,0.99055,0.050836,1.546e-06,0.99681,0.012414,1.4583e-06,0.98888,0.012806,8.4181e-07,0.97918,0.01471,0,0.99031,0.029937,3.4438e-07,0.99588,0.044903,5.6741e-06,0.98675
3.9,0.0001,0.0033054,2.3223e-06,0.99102,0.0036939,2.2184e-06,0.99935,0.0034835,1.8715e-06,0.99494,0.037628,2.6015e-06,0.97624,0.039584,6.9147e-07,0.97428,0.044168,2.3806e-06,0.97504,0.021349,5.2351e-06,0.98924,0.0098689,4.509e-06,0.98809,0.025914,1.0271e-06,0.99588,0.0059436,1.5849e-07,0.99779,0.0027735,1.8897e-07,0.96615,0.0071401,0,0.98774,0.046683,0,0.98812,0.029705,5.3634e-06,0.99167,0.045894,2.6708e-06,0.99972,0.020046,1.3546e-06,0.99987,0.010241,4.7587e-06,0.9847,0.014682,1.657e-06,0.97586,0.02977,3.5076e-06,0.99992,0.050136,0,0.98222
4.2,0.0001,0,1.843e-06,0.98935,0.015033,8.1266e-06,0.99166,0.0063241,1.5571e-07,0.98264,0.024632,7.8834e-07,0.98271,0.028809,1.9526e-06,0.97034,0.039856,4.0835e-06,0.99133,0.024396,3.0405e-06,0.97972,0.0077682,1.8268e-06,0.99838,0.027787,0,0.99985,0.0027754,2.1204e-06,0.98993,0.00042774,0,0.96712,0.0097171,2.6e-06,0.98707,0.05777,1.1672e-06,0.99533,0.032612,1.8654e-06,0.99371,0.061423,5.5959e-06,0.9991,0.017393,6.287e-07,0.99712,0.00063832,2.4608e-06,0.99845,0.005894,1.2815e-06,0.9804,0.018495,4.4268e-07,0.98841,0.053909,1.7365e-06,0.98405
4.5,0.0001,0.0018676,7.0901e-07,0.99703,0.0080809,1.127e-06,0.99087,0.015793,2.7884e-06,0.98138,0.012797,1.1703e-06,0.98918,0.022921,3.6568e-06,0.98567,0.050408,9.808e-07,0.99383,0.017308,2.8384e-06,0.97454,0.013567,3.1759e-06,0.99591,0.02969,5.0973e-06,0.99175,0.0046741,1.0548e-06,0.98796,0.01182,7.4443e-07,0.96408,0.011647,7.1855e-07,0.99852,0.063419,1.0477e-06,0.99596,0.031513,1.2046e-06,0.98686,0.073004,8.1494e-06,0.98751,0.043296,3.4023e-06,0.99457,0.0022276,2.2264e-06,0.99115,0.011868,9.9274e-07,0.98402,0.00062714,1.9878e-06,0.99552,0.062886,5.9336e-06,0.98782
4.8,0.0001,0.0091775,1.3677e-06,0.99518,0.0030811,3.2504e-07,0.99357,0.013342,2.0363e-06,0.98553,0.02451,1.5326e-06,0.9991,0.026262,3.9084e-07,0.99229,0.047175,6.1756e-06,0.98874,0.018264,2.116e-06,0.97236,0.0074032,2.1341e-06,0.9906,0.027857,5.9071e-06,0.99418,0.010195,1.0726e-06,0.99402,0.0067978,1.9856e-06,0.97404,0.014597,8.3082e-07,1,0.067473,1.1742e-06,0.99618,0.038639,3.8029e-06,0.98772,0.068859,4.3262e-05,0.9974,0.052843,7.4976e-07,0.99377,0.0015625,6.323e-07,0.98086,0.01425,1.4746e-06,0.99478,0.009952,5.6114e-06,0.98666,0.058947,1.014e-05,0.98327
5.1,0.0001,0.02584,4.6083e-07,0.99318,0.003512,1.8976e-06,0.99383,0.012481,0,0.98702,0.022593,7.6329e-07,0.9943,0.02565,0,0.99943,0.044774,4.398e-06,0.98591,0.021416,2.4554e-06,0.97698,0.018618,1.2666e-06,0.98214,0.028988,2.3878e-06,0.97459,0.012896,3.1148e-06,0.99692,0.0064862,1.9771e-06,0.97567,0.032567,1.3715e-06,0.98922,0.075942,7.7012e-06,0.9877,0.030586,1.03e-05,0.99933,0.070428,0.00011391,0.99722,0.065534,1.6496e-05,0.9881,0.003869,1.361e-06,0.99394,0.0032684,1.1471e-06,0.98489,0.0021926,8.3894e-07,0.97484,0.058399,9.1821e-06,0.95969
5.4,0.0001,0.039192,3.1987e-06,0.99398,0.014122,2.817e-06,0.97459,0.0039099,4.0353e-06,0.99778,0.034492,5.7326e-06,0.98559,0.030399,4.7923e-06,0.9937,0.045186,1.5461e-06,0.98859,0.0077285,1.3317e-06,0.986,0.030912,1.4851e-06,0.98013,0.023816,2.0201e-06,0.97656,0.010515,3.3675e-06,0.98814,0.012849,5.3232e-07,0.9892,0.03286,2.1033e-06,0.99676,0.07579,5.7094e-05,0.99633,0.026956,3.9111e-06,0.9956,0.067112,0.00020159,0.99683,0.070372,4.0994e-05,0.9762,0.0051372,8.9707e-07,0.99068,0.0081035,4.687e-07,0.98891,0.011479,3.6591e-07,0.99147,0.065873,1.2651e-05,0.95898
5.7,0.0001,0.040337,0,0.99984,0.018871,1.8345e-06,0.97484,0.0020055,5.0206e-06,0.98334,0.022848,3.9045e-06,0.98165,0.02373,5.3757e-07,0.98347,0.043648,1.512e-06,0.97905,0.0082212,1.3588e-06,0.98295,0.032858,2.9514e-06,0.99344,0.024778,1.7981e-06,0.97383,0.02172,1.9306e-07,0.98679,0.011001,1.0399e-06,0.97539,0.031893,4.0579e-06,0.99867,0.068765,0.00036975,0.99464,0.022657,5.3813e-06,0.99188,0.063988,0.00014649,0.9898,0.062602,3.3033e-05,0.97652,0.00086312,3.7862e-06,0.99719,0,0,0.99332,0.025096,3.5399e-06,0.99859,0.051164,8.7002e-07,0.95283
6,0.0001,0.044611,8.9042e-07,0.99579,0.0040168,1.1668e-06,0.97804,0.0046477,1.8077e-06,0.97377,0.024864,2.0017e-06,0.99477,0.032817,3.6196e-06,0.97861,0.030447,4.3782e-06,0.97456,0.011838,2.0044e-06,0.97398,0.032874,1.679e-06,0.99213,0.00093748,1.2125e-06,0.97308,0.027527,2.3504e-06,0.98395,0.0086708,4.0836e-06,0.96003,0.037117,2.0015e-06,0.9939,0.067919,0.001206,0.99516,0.029946,1.2516e-07,0.97481,0.062396,0.00016596,0.98852,0.058884,2.57e-05,0.98218,0.0051853,1.0727e-06,0.99825,0.015007,1.5188e-06,0.99284,0.023825,2.1696e-06,0.9935,0.051813,2.153e-06,0.96593
6.3,0.0001,0.04357,1.8671e-06,0.99769,0.0083195,1.686e-06,0.97811,0.0074531,0,0.97879,0.038788,2.9398e-06,0.99197,0.014682,4.7228e-07,0.98661,0.029074,1.1467e-06,0.97769,0.011246,2.5404e-06,0.97146,0.036063,0,0.99971,0.0034337,5.4089e-07,0.9709,0.030114,3.156e-06,0.98105,0.026597,1.0697e-06,0.97047,0.031081,2.2886e-06,0.98967,0.056207,0.00055905,0.99887,0.035133,5.1035e-07,0.97862,0.062986,0.00014476,0.99131,0.060333,3.7499e-05,0.97835,0.0082663,2.526e-06,0.99588,0.016013,2.5323e-06,0.98395,0.014759,1.9707e-07,0.98692,0.045421,3.867e-06,0.95165
6.6,0.0001,0.053711,1.5629e-06,1,0.004373,3.4635e-06,0.97734,0.017743,1.8493e-07,0.97281,0.037422,5.8253e-07,0.9944,0.017026,1.4944e-06,0.98428,0.026043,1.3712e-06,0.98958,0.021975,2.3118e-08,0.98813,0.037228,3.3827e-07,0.9962,0.024699,2.2521e-06,0.98087,0.02024,5.2075e-08,0.97403,0.019068,8.8918e-07,0.97171,0.026644,4.3379e-06,0.99874,0.048471,9.9042e-05,0.9925,0.046477,2.6153e-06,0.99638,0.062631,0.00013617,0.99551,0.06607,2.0104e-05,0.97311,0.01209,1.2691e-06,0.9942,0.022759,5.3297e-06,0.99227,0.0037251,2.4092e-06,0.96964,0.046753,1.6556e-06,0.97284
6.9,0.0001,0.069658,2.7775e-06,0.98647,0.0082855,1.0175e-06,0.97671,0.018422,0,0.98365,0.037449,1.932e-06,0.99238,0.029885,5.9459e-07,0.98623,0.026282,2.4922e-06,0.98448,0.026337,5.0076e-06,0.98474,0.035697,1.456e-06,0.99059,0.027001,2.1861e-07,0.98867,0.030534,2.7628e-06,0.96961,0.016431,3.5394e-06,0.96586,0.025184,1.508e-06,0.99423,0.043487,7.0809e-06,0.98048,0.044947,3.5844e-06,0.99945,0.065118,0.00024388,0.99783,0.078807,4.3625e-05,0.98594,0.028538,3.5027e-06,0.97633,0.030278,1.0344e-06,0.99742,0.016008,1.6661e-06,0.97571,0.04763,1.175e-06,0.98307
7.2,0.0001,0.080663,2.2657e-05,0.98263,0.013121,8.9146e-07,0.96737,0.008252,1.9099e-06,0.97558,0.041311,2.9043e-06,0.98908,0.024392,1.211e-06,0.99938,0.019184,1.0576e-06,0.99447,0.037175,9.1568e-07,0.99754,0.01776,2.8456e-06,0.98762,0.013523,1.6629e-07,0.99712,0.039103,2.1494e-06,0.97167,0.0024441,7.5468e-07,0.97877,0.021749,2.7114e-06,0.9915,0.033539,1.0786e-06,0.97036,0.044371,2.6604e-06,0.9909,0.064207,0.00030241,0.99506,0.065507,0.00030761,0.98353,0.034192,2.3848e-06,0.98708,0.023161,1.2734e-06,0.99755,0.0028098,0,0.98499,0.054229,1.3978e-06,0.97214
7.5,0.0001,0.081646,0.00022035,0.97099,0.014031,3.3328e-06,0.97332,0.022503,4.2193e-06,0.98523,0.044982,1.2977e-06,0.99621,0.02584,1.2923e-06,0.99473,0.030425,2.5575e-06,0.99345,0.027633,3.6554e-07,0.98862,0.026222,3.0201e-08,0.9926,0.01668,2.9164e-06,0.99853,0.050847,5.3824e-07,0.98205,0.0025129,1.9741e-06,0.97623,0.038724,1.2208e-06,0.99716,0.027572,4.183e-06,0.97325,0.032934,7.8974e-07,0.99614,0.050479,0.00017576,0.99546,0.058541,0.00048306,0.99502,0.028327,5.2281e-06,0.99733,0.034595,2.8256e-06,0.98755,0.013911,2.4047e-06,0.99178,0.047911,1.8647e-06,0.97337
7.8,0.0001,0.069854,0.0015528,0.98811,0.013095,3.232e-07,0.98687,0.025954,2.6054e-06,0.98353,0.041031,1.3667e-06,0.99339,0.039905,4.3681e-06,0.99706,0.021123,3.7536e-06,0.99825,0.025016,3.5609e-06,0.99283,0.021155,1.302e-06,0.98418,0.019241,1.1384e-06,0.99615,0.038644,1.4309e-06,0.9864,0.0065067,0,0.97925,0.030353,8.7393e-07,0.99739,0.024877,1.3301e-06,0.98693,0.026899,1.6524e-06,0.99463,0.043961,2.8894e-05,0.99335,0.057351,0.00026162,0.9835,0.013227,1.2292e-06,0.99321,0.038842,2.7801e-06,0.97525,0.019461,2.8323e-06,0.99502,0.052953,2.772e-06,0.97946
8.1,0.0001,0.042685,0.0010616,0.98898,0.01623,5.1402e-07,0.99534,0.026548,6.0287e-08,0.98957,0.029126,5.7174e-07,1,0.044144,4.6799e-06,0.98415,0.022778,0,0.99976,0.031072,3.0548e-06,0.99318,0.022512,3.4501e-06,0.99015,0.021526,1.3886e-06,0.99568,0.030383,9.6095e-07,0.98135,0.009691,3.4837e-06,0.97739,0.035658,3.4024e-06,0.99498,0.018061,0,0.98969,0.034903,1.6199e-06,0.99997,0.054781,2.1406e-06,0.9977,0.048068,4.6523e-05,0.99911,0.014162,1.3188e-06,1,0.037194,1.5371e-06,0.98657,0.0098342,1.0759e-06,0.99144,0.050435,3.7636e-06,0.98617
8.4,0.0001,0.051916,7.8393e-05,0.98195,0.020314,1.875e-06,0.99599,0.030881,3.5241e-07,0.98986,0.020032,2.6344e-07,0.99456,0.039574,1.1027e-06,0.98392,0.015952,2.3552e-06,0.99652,0.025213,2.0125e-07,0.99876,0.014892,2.341e-06,0.98799,0.021586,5.6051e-06,0.98961,0.03606,2.1474e-06,0.9896,0.00075963,5.8744e-07,0.97488,0.048785,4.0449e-07,0.98046,0.025247,1.2433e-06,0.99104,0.047861,2.0624e-06,0.99549,0.059056,2.0989e-06,0.98684,0.057609,8.4735e-06,0.99182,0.012209,3.7682e-09,0.98779,0.02949,6.1969e-06,0.97945,0.011312,1.3546e-06,0.99515,0.047239,2.2294e-06,0.98191
8.7,0.0001,0.045054,1.1139e-05,0.99374,0.024579,1.0178e-07,0.99766,0.047834,3.9067e-07,0.98828,0.012775,1.9609e-06,0.99715,0.051373,2.8818e-06,0.99566,0.01279,6.6179e-07,0.9807,0.025739,1.7346e-06,0.99507,0.015451,2.1932e-07,0.99993,0.01927,4.0339e-06,0.99637,0.02458,3.9506e-06,0.98426,0.0054486,3.1178e-06,0.96228,0.047847,2.7652e-06,0.98561,0.020483,3.7892e-07,0.99552,0.042026,6.6307e-06,0.99987,0.054925,1.0957e-06,0.97964,0.05992,1.2463e-05,0.99567,0.018803,6.886e-07,0.98392,0.031897,5.2668e-06,0.9914,0.0075147,2.7428e-08,0.9987,0.045957,1.2995e-06,0.99288
9,0.0001,0.056903,2.2634e-06,0.99271,0.023299,2.5437e-06,0.99963,0.04917,4.8678e-06,0.99,0.0075483,8.1106e-07,0.99601,0.063931,4.0774e-06,0.99263,0.0022242,7.7817e-07,0.9712,0.025873,4.8302e-06,0.99826,0.020685,5.3998e-07,0.99651,0.040099,1.6412e-06,0.99954,0.030687,1.8235e-06,0.98655,0,1.8234e-06,0.97841,0.032136,4.9098e-06,0.98165,0.019184,2.2628e-07,0.99365,0.028751,0,0.99283,0.069454,2.7185e-05,0.97833,0.073947,3.9227e-05,0.99174,0.0021594,1.0041e-06,0.98769,0.012831,3.2704e-06,0.99193,0.00045679,1.456e-07,0.9985,0.040489,7.2627e-07,0.98496
9.3,0.0001,0.067665,1.2276e-05,0.98805,0.047797,2.7227e-06,0.99958,0.048272,6.4238e-07,0.98972,0.013711,5.4089e-07,0.99143,0.060445,2.6336e-06,0.9959,0.0080743,0,0.96485,0.019272,4.3454e-06,0.99622,0.0052243,3.1465e-06,0.99998,0.030874,7.2075e-08,0.98989,0.031083,7.313e-07,0.99677,0.010992,8.9916e-07,0.97529,0.032641,0,0.98614,0.02938,0,0.99337,0.035178,0,0.99244,0.068953,7.608e-05,0.97536,0.077373,0.00019632,0.99601,0.0023519,0,0.99689,0.0017917,8.6896e-07,0.99556,0.0068119,2.3055e-06,0.99388,0.042535,1.048e-06,0.98397
9.6,0.0001,0.080586,9.0812e-05,0.9819,0.045758,2.24e-07,0.989,0.050902,4.578e-06,0.98999,0.033067,7.6837e-07,0.99898,0.069556,6.5215e-06,0.99257,0.011553,4.0541e-06,0.96904,0.019738,9.6387e-08,0.99417,0.0080121,1.4459e-06,1,0.037322,4.6668e-07,0.99897,0.039468,4.893e-06,0.99809,0.00327,1.9655e-07,0.97131,0.035997,1.6276e-06,0.99202,0.02368,1.288e-06,0.98531,0.037934,3.5323e-06,0.98902,0.070497,0.00026473,0.98272,0.073457,0.0011618,0.99646,0.0024841,3.7113e-06,0.98604,0.0086583,1.3037e-06,0.98913,0,1.4033e-06,0.99616,0.0524,1.6386e-06,0.99393
9.9,0.0001,0.068619,0.00058594,0.99984,0.049054,4.348e-06,0.98804,0.044601,4.9359e-06,0.99212,0.028487,1.1007e-06,0.98371,0.076919,5.293e-06,0.98432,0.018172,1.7886e-06,0.97235,0.018495,1.3496e-06,0.99173,0.00061542,3.4557e-06,0.99928,0.022225,8.7718e-07,0.99698,0.033859,2.2414e-06,0.99289,0.019643,7.9457e-07,0.97406,0.041996,2.235e-06,0.99904,0.01989,1.6718e-06,0.98592,0.050169,7.095e-06,0.98273,0.062964,0.00034505,0.99348,0.059725,0.0022694,0.99526,0.001562,4.4124e-07,0.98233,0.012211,1.1143e-06,0.98729,0.0068194,2.2665e-07,0.99523,0.042421,2.3389e-06,0.99091
10.2,0.0001,0.061193,0.00088166,0.99555,0.042018,7.4839e-06,0.99654,0.045986,9.7737e-06,0.98984,0.024013,2.0836e-06,0.98484,0.057989,4.0762e-06,0.98869,0.019916,6.8746e-06,0.96795,0.021521,1.9317e-06,0.99749,0.007899,2.2073e-06,0.99791,0.008184,5.8408e-06,0.99318,0.029046,1.3173e-06,0.98294,0.029087,8.9313e-08,0.98517,0.036894,6.0642e-07,0.99919,0.016082,5.7372e-07,0.97334,0.054596,3.9931e-06,0.97785,0.063094,0.00042964,0.99125,0.043892,0.000329,0.99823,0.004823,3.1644e-07,0.98371,0.018243,2.2181e-06,0.98838,0.0083812,1.0087e-06,0.97741,0.039599,3.6938e-08,0.9813
10.5,0.0001,0.062932,0.0010155,0.99013,0.05038,1.7619e-06,0.98917,0.045315,6.3449e-06,0.99132,0.031104,0,0.97435,0.05846,2.4778e-06,0.98903,0.016371,2.9913e-06,0.97049,0.018775,2.3093e-06,0.99925,0.008707,9.1561e-07,0.97997,0.012839,9.0648e-08,0.99868,0.031026,2.8364e-06,0.99601,0.023424,8.8178e-07,0.99193,0.022033,2.2592e-06,0.99603,0.0166,4.1593e-06,0.98206,0.054915,1.4912e-06,0.97353,0.059656,0.00028713,0.99355,0.025828,1.1e-05,0.99706,0.0075675,2.7141e-06,0.99296,0.010837,2.3486e-06,0.98702,0.0043061,0,0.98,0.047493,1.6278e-06,0.98908
10.8,0.0001,0.067089,0.00054337,0.99042,0.03967,2.5894e-06,0.99331,0.043743,3.7723e-06,0.99302,0.025973,1.8159e-06,0.96922,0.059194,3.9222e-06,0.99438,0.014578,1.3833e-06,0.96111,0.011789,8.452e-07,0.99056,0.013397,7.0385e-07,0.97965,0.0098482,1.9225e-07,0.99412,0.033494,4.5424e-07,1,0.021824,8.0441e-07,0.9966,0.013127,2.5283e-06,0.99118,0.01616,8.549e-07,0.98826,0.042606,1.9738e-06,0.98406,0.071475,0.00071234,0.99253,0.036539,3.7024e-06,0.98412,0.00085204,0,0.984,0,1.7091e-06,0.98481,0.017973,1.4086e-07,0.98901,0.031766,7.9129e-07,0.98908
11.1,0.0001,0.0488,0.00026741,0.99562,0.040744,4.4451e-06,0.98855,0.058883,7.2202e-06,0.99933,0.021633,3.2327e-06,0.97686,0.058198,1.0615e-05,0.98738,0.015105,1.3776e-06,0.97055,0.0032612,1.4304e-06,0.97819,0.012587,6.4846e-07,0.974,0.010552,6.7333e-07,0.99424,0.037728,1.4009e-06,0.9943,0.025299,3.7141e-06,0.99662,0.012839,2.5658e-06,0.99267,0.020861,4.2964e-06,0.97884,0.045502,3.4828e-06,0.98894,0.064451,0.0026883,0.99364,0.037404,3.661e-06,0.97671,0.00063751,4.297e-07,0.99,0.010534,0,0.98546,0.019167,1.0154e-06,0.99196,0.014505,1.2665e-06,0.99739
