"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"
"29"	10.65	0.419512235519225	-0.20697302834892	0.0161500573758921	-0.108091273044036	-0.209469419567627	-0.279303428665593	0.00941427014531732	0.084354040402201	-0.0968648978020917	-0.258485302872217	-0.0806543894966803	-0.258621328086681	0.100691442695668	-0.0325624759580367	-0.162143116277405	0.0320146077129798	-0.070866362177241	-0.14005911460756	0.261469392866177	-0.0101874243564183	-0.229184590521863	0.0214887390578509
"30"	10.8	0.391626325792752	-0.173694930373222	0.0408321611255574	-0.0588460389939204	-0.20823699618518	-0.16774436276969	-0.0156336762544892	0.102350765557524	-0.0936308522410841	-0.275551180584564	-0.0593870748036258	-0.244018690039877	0.101890031028094	-0.00440893330832871	-0.167854644492435	0.00707785175105408	-0.0418868339276738	-0.133736963463983	0.266325297793505	0.00932113633907247	-0.231453946513916	0.028258677744693
"31"	10.95	0.376766767883283	-0.199006235617964	0.0663209936805192	-0.0662585132242067	-0.215284519638972	-0.1265101458901	-0.00618743824271791	0.0829091361151026	-0.0809467586265649	-0.292287820072696	-0.0382986133708411	-0.258174820051382	0.104947799870318	0.000341877955233488	-0.155732462804989	0.00450029338632813	-0.0244727777813649	-0.110908793572636	0.273979808176334	0.0226478224577647	-0.24715184178016	0.0637058825475406
"32"	11.1	0.392092530988177	-0.245786332365793	0.0850445509355592	-0.0508535821631265	-0.201749828024694	-0.0963834576029782	-0.0275460960812547	0.0897104404999239	-0.0932663520833622	-0.252888185242257	-0.064831353070623	-0.255719217629932	0.100133710979201	-0.0112333486180604	-0.157959633694969	0.0137310376164806	-0.0251488126671083	-0.134733253278385	0.288535372753434	0.0183143964968328	-0.231618641606579	-0.00916469520398985
"33"	11.25	0.42512650004246	-0.279004624663225	0.0185230871489706	-0.06548010260143	-0.216965306061155	-0.0629276319478153	-0.116314006561288	0.0940166342143629	-0.117904248395434	-0.279813183861086	-0.0452274247628331	-0.245242432157112	0.150417089104342	-0.00224353117679021	-0.146949856113045	-0.0109841388343522	-0.0262024890795404	-0.110935628216847	0.273712076653458	0.0165531854282856	-0.22146261373516	-0.0299894994103805
"34"	11.4	0.41784526995543	-0.319664695101393	-0.0279714688005549	-0.0826523298359155	-0.200374249362643	-0.0207120817344445	-0.0458544467633174	0.11129584269337	-0.13862616442866	-0.281317634758698	-0.0409625478196469	-0.226255437288209	0.156073872969505	0.00806004902783844	-0.111139641724615	0.00934571683910413	-0.0742127291125907	-0.113359255813136	0.238589561390691	0.0686405254792291	-0.257220427032838	0.0345175823089714
"35"	11.55	0.425636087650627	-0.257572642986236	-0.0549625579113909	-0.0587809945326629	-0.18994717377914	0.00323617537949816	-0.101031837582083	0.101203758212207	-0.118767496927491	-0.285387577297898	-0.0449670134987148	-0.231495375531368	0.151188255702249	-0.0220997734380601	-0.108987054353598	0.047136442935446	-0.067406319649598	-0.112141920081357	0.1640372196274	0.0373901703227177	-0.240801123160062	-0.0408474953314854
"36"	11.7	0.427135805625449	-0.23576903990387	-0.0792501539462102	-0.054146639813983	-0.198258946858482	0.0335164562739238	-0.106343569951746	0.146537915846595	-0.127097721821527	-0.28068108089049	-0.0533336788484053	-0.185257104341767	0.144311863416244	-0.0492218916057396	-0.106857548016875	0.0451510120496828	-0.076490197722282	-0.114202784663895	0.282744120336997	0.060641017802443	-0.229854686430383	-0.0253802615011084
"37"	11.85	0.523524638898093	-0.233846625632287	-0.0817405462353868	-0.0380670755114488	-0.204280985387434	0.00967865019165659	-0.144217236741119	-0.0322113549421181	-0.102555883750349	-0.2858330377614	-0.0405762932361607	-0.240852895874778	0.131848670624534	-0.0852261720181058	-0.105112516299428	0.0145087401514221	-0.162309745527935	-0.103387222820185	0.123125949269298	0.0391322893339544	-0.286215379632458	-0.027536108377028
"38"	12	0.465928391849432	-0.221357083610322	-0.083891515643352	-0.0534548964516964	-0.168635252513976	-0.0559880071653682	-0.11306063248985	-0.143533488505669	-0.107495577889508	-0.303204136423704	-0.0388784741546597	-0.228180538034569	0.164476451890846	-0.09890007622944	-0.0908579166517858	-0.0669774764151951	-0.146173033681409	-0.090347090416087	0.0610870977258278	0.0382885235935982	-0.229981182340963	-0.0455857241329516
"39"	12.15	0.474704505877434	-0.215230358023644	-0.0955802055340299	-0.0734003477975331	-0.172615277244673	-0.112560076513338	-0.106287472295799	-0.14800817896166	-0.112349273126604	-0.292642567527621	-0.0452388654225027	-0.240855444809447	0.127898221081226	-0.100872798855337	-0.110566200057797	-0.0515163173759535	-0.134175569218716	-0.0712252182400495	0.0931333944138278	0.0250233903330303	-0.128788009168078	-0.0637143403457719
"40"	12.3	0.437581461882485	-0.211672176056589	-0.119166526396716	-0.0942200883701379	-0.183741262519559	-0.0697960946516788	-0.148660290888109	-0.147882231026	-0.0669483976812079	-0.29878534682878	-0.0621415753502126	-0.235686525994402	0.139754722808391	-0.109228354810085	-0.125490967004963	-0.0430850416077797	-0.137300489168369	-0.0362489435617632	0.125707449864654	0.0186958943056755	-0.1719734829537	-0.101999404461405
"41"	12.45	0.426713944490279	-0.192723842955055	-0.111791522994651	-0.100856784386647	-0.209058075073595	-0.0985813536515246	-0.188519867233092	-0.0984613110326446	-0.152073250714854	-0.284858211323998	-0.0737828565437395	-0.272522816977293	0.0999188382758618	-0.105563533187073	-0.134611139196423	-0.0668651539044906	-0.12152443114933	-0.0567307794561653	0.0581437244208868	0.0257673020362622	-0.208149800953881	-0.0673336673766229
"42"	12.6	0.426831006974204	-0.217274001964033	-0.0887625978553089	-0.114710494162955	-0.204187438005372	-0.210186824281845	-0.119536277182229	-0.0587450387232495	-0.142887342368947	-0.273012867921538	-0.0723634974132925	-0.281996281704822	0.132358873090885	-0.183843342645923	-0.122843429878492	-0.0412852614457784	-0.116339860988356	-0.0786519604846195	0.108500412279546	0.0212519244829871	-0.233504986686548	-0.091899177118432
"43"	12.75	0.437878769042862	-0.20398124505232	-0.0725568206045367	-0.101872480824338	-0.203409319559591	-0.166770539304173	-0.141695451910801	-0.0496591210516839	-0.114141322810304	-0.301173371815875	-0.0620230329996626	-0.28135365347558	0.168964322695698	-0.0438597816596907	-0.137987571841103	0.00168421130941328	-0.109266036429736	-0.0578378559440514	0.114695180817983	0.0317527326773778	-0.208102053075537	-0.0983345529620556
"44"	12.9	0.442735885869131	-0.201831898250774	-0.0533696104348659	-0.152675444331194	-0.208692492111752	-0.167321934169626	-0.0936002059631393	-0.0370628779867798	-0.120324457069076	-0.297437582691809	-0.0718768979276168	-0.265346242002966	0.167987359279579	-0.132704188782163	-0.143982889898984	-0.0251991845349274	-0.111898928108859	-0.0523855890737889	0.111500915346181	0.00224545273649415	-0.177080801133763	-0.0942246070726592
"45"	13.05	0.440761716325629	-0.183485675399364	-0.0489685876792241	-0.147153391885362	-0.147623307620071	-0.168661955312256	-0.164441514970331	-0.0184048013237912	-0.149423476852296	-0.288664198025471	-0.0518906462804996	-0.288810474304451	0.166564827168747	-0.0633609436288093	-0.162933674385701	-0.0147212379367913	-0.129658711148569	-0.0394499270190075	0.134908333414626	-0.00566779860204617	-0.154740340701506	-0.110764427021596
"46"	13.2	0.39943992879419	-0.162060867309551	-0.0492021433662739	-0.140372874664356	-0.12201651951562	-0.158572838401931	-0.168026051889996	0.0229095852593159	-0.0370678458115409	-0.273774190687604	-0.0942193106212141	-0.27715999233911	0.168800199799081	-0.102011756607104	-0.159996393861473	-0.0311076643580582	-0.120393047416348	-0.0564399291232316	0.169628537704324	0.0158715381877427	-0.141192791439985	-0.121185245405709
"47"	13.35	0.392593664059906	-0.116710754677107	-0.0511642212024359	-0.137771670569207	-0.118198173382467	-0.149357367339964	-0.170668133822345	0.0377854359498379	0.0326914058653341	-0.252396814200961	-0.0977631151894701	-0.263505558939933	0.169435125243635	-0.0978680996868512	-0.132981685013659	-0.0791082021079168	-0.139538603486145	-0.0720693392263694	0.184860822990778	0.0628027735852571	-0.151871329394509	-0.119680744841304
"48"	13.5	0.392467972770013	-0.0846833181462045	-0.0474818589613331	-0.234956386106491	-0.125616002024945	-0.155332065293071	-0.202163018720306	0.0304129689373899	0.137225809014226	-0.236616361166723	-0.103865816520679	-0.312739210612818	0.167861533285708	-0.103879708720316	-0.0537419460220473	-0.0832657585306302	-0.125880819441533	-0.0736259453137424	0.15763599590631	0.1001377887929	-0.089870216608193	-0.125740829650795
"49"	13.65	0.395069646244118	-0.0851244724103841	-0.0657289908106273	-0.170512681335157	-0.118271728776061	-0.14938484681094	-0.238556244326727	0.0121426683136048	0.142558268008113	-0.124147577530212	-0.0971633903144208	-0.297801924037955	0.155142576535885	-0.118012569188967	-0.0598587449312893	-0.0704193804471294	-0.131500263255131	-0.0629061266485402	0.1584911868598	0.07177655699055	-0.145728495506588	-0.163161956610996
"50"	13.8	0.400714805891408	-0.0436443852880495	-0.0820257399007227	-0.178418564581481	-0.110945343135571	-0.166986551306184	-0.248845091736256	-0.018927362172436	0.194591811803458	-0.0832639036995254	-0.123635415779344	-0.290771607992759	0.144349601773151	-0.128188486751209	-0.06700516550235	-0.0151665436973404	-0.126550488760182	-0.16766540677437	0.185133882586723	0.0710631757368834	-0.140614919594607	-0.167889123321868
"51"	13.95	0.400606346045551	-0.0763549519771272	-0.0654119228739335	-0.161840717367421	-0.108701262049495	-0.145048135464577	-0.265303868203859	-0.017073655739422	0.150511803788334	-0.12235898158079	-0.0519796730838873	-0.302664072760766	0.129561214424911	-0.122324279300149	-0.0809365576111309	-0.015789743398904	-0.147156901561848	-0.123837603282253	0.192554732065243	0.0763514942503482	-0.165962925346593	-0.168088842994051
"52"	14.1	0.394231567318098	-0.107825269772302	-0.0998244090995808	-0.168426858643053	-0.0979030331715597	-0.154055061966297	-0.253980824768484	-0.0110908424069466	0.150920476135784	-0.123193416592005	-0.0376957398072886	-0.237932945829433	0.157179036200716	-0.121759321862007	-0.082469024211108	-0.0137510719424552	-0.113365706584997	-0.0742695248158935	0.243507837564811	0.0868454545992604	-0.125751403084604	-0.173450874899094
"53"	14.25	0.396502751257336	-0.120412431142795	-0.0761785619694077	-0.17369652509088	-0.115155487374129	-0.12743471120233	-0.247490775970248	0.00752447890316526	0.126371788415628	-0.129052323250753	-0.0643883511104828	-0.197822218975402	0.137497323134095	-0.120606649711649	-0.0618375143799368	-0.0208139566141721	-0.117237203353716	-0.0132779519490037	0.259386689829097	0.0664047909248335	-0.135208483040715	-0.198305039817656
"54"	14.4	0.403260153702069	-0.0558085020371152	-0.0424655274058107	-0.135742972824855	-0.222209805004964	-0.117944929944503	-0.196079698982561	-0.0498354089407572	0.155348438141487	-0.100227922709546	0.0135497049580445	-0.176222911948942	0.090454596789768	-0.121335813374145	-0.0541268849512651	-0.00844329314759542	-0.138664170270288	-0.0749691336773656	0.251102499873231	0.0458803160938602	-0.16173633341447	-0.218575696644503
"55"	14.55	0.391341805014751	0.0737801729754978	-0.103123715612915	-0.0650241220555506	-0.129027323262514	-0.100913991449214	-0.236821494757023	-0.0370525285036421	0.213492448801462	-0.129066836533144	-0.0224243591952938	-0.258650214891807	0.0894793481537186	-0.109444143423155	-0.0739417254075656	-0.0921987568540957	-0.182990033078496	-0.101652816650245	0.251100770023873	0.0668191628438535	-0.0999346376396706	-0.258360533028158
"56"	14.7	0.382084984445287	0.0832684708992025	-0.170228969177387	-0.0556079448763532	-0.125868887139728	-0.0979780521191266	-0.208102240240408	-0.0375812439296435	0.131417208871541	-0.0968252717189864	-0.0155603109640111	-0.274980536992537	0.0625013441031258	-0.12153740388551	-0.0582401559753562	-0.0219515369911266	-0.180181929923034	-0.104008662268736	0.248067519979434	0.182500702798107	-0.15330733377025	-0.241771641659509
"57"	14.85	0.38478121564333	0.0952182816942524	-0.153081343070297	-0.0422046707287363	-0.138948688722347	-0.125578561828907	-0.20352958120773	-0.0280045372369873	0.0761465412888671	-0.0698394668689437	-0.0224829354701499	-0.238570167611405	0.0484738788970265	-0.13468717805998	-0.0870264067612582	0.00529541832715763	-0.195289017638434	-0.116108261093131	0.258116794127224	0.108140282600874	-0.129990302710611	-0.272533977721985
"58"	15	0.374979618959858	0.0621545006872493	-0.141804186259146	-0.0238961617279168	-0.0614727608899493	-0.13444966285929	-0.19752456509417	-0.051759930037499	0.0437261112794721	-0.099554029854191	-0.0259289923886695	-0.234191595494455	0.0413500882894671	-0.089173117034565	-0.116954398549073	-0.000570201399189636	-0.196457261535725	-0.0817198334876344	0.26199350516914	0.163180781150547	-0.151501830627112	-0.243241922730568
"59"	15.15	0.359700581047565	0.0450642265673015	-0.125971077326268	-0.0880085867016063	-0.00532163488308176	-0.108785737710399	-0.2044855000361	-0.0448593063824808	0.0470997998395454	-0.0723842626491455	-0.0309603374792523	-0.253498660024024	0.123496342094218	-0.13233638585271	-0.0964979029015832	0.0372672936891141	-0.208560162880216	-0.0899356544504727	0.235094961832044	0.140252585779825	-0.111295825123718	-0.240062387912655
"60"	15.3	0.340734739798331	0.0517983810029382	-0.131642672616802	-0.139159339753779	-0.0129513837945459	-0.135083060871137	-0.19837634084427	0.00112173668527317	0.0462045544127367	-0.0292416959685441	-0.0272283974858269	-0.234612790071575	0.105961233517354	-0.124721772296768	-0.0939803917802292	0.0215899736983131	-0.25090481147082	-0.128961410176915	0.217675180860479	0.140583053239704	-0.146410131910435	-0.216292788927528
"61"	15.45	0.359159094664855	0.0549321087296308	-0.0734822035061103	-0.0903773470913368	-0.0284141219404809	-0.109358089029742	-0.196216902381156	0.0113117355586425	0.0509118529201111	-0.0966149627671731	0.00779986758955381	-0.232299644801406	0.118876337446721	-0.152368696066238	-0.0880117400239796	0.0158548143118765	-0.292252671044847	-0.147930442297263	0.217746063741208	0.134854846022377	-0.147655688758273	-0.234988331395719
"62"	15.6	0.348212659931789	0.0718954417336614	0.0264876919578242	-0.114438897410022	-0.0210029898304097	-0.0740832038250682	-0.209066513174307	0.0236924946198739	0.036366527385951	-0.111252123456377	0.0132561480095346	-0.132162080358655	0.0637251742571694	-0.15312184785186	-0.0466553676935883	0.0316784516655548	-0.314000689746132	-0.120312257723477	0.21623771435277	0.130797976971621	-0.1333770813533	-0.21154166478631
"63"	15.75	0.319371616184436	0.050480053988539	-0.00982717686688387	-0.113154484893393	-0.0196054520452742	-0.0813610922514287	-0.207958524881378	0.0340976122788125	0.0426662250039471	-0.151522614857428	0.0065279387366138	-0.108010038360991	0.0321180510187057	-0.146756769941767	-0.125316796663862	0.0228755309089188	-0.296389625312198	-0.142125116868731	0.187403682968993	0.138414384506367	-0.0956909188880407	-0.208601733828773
"64"	15.9	0.334560043084175	0.0273692071255169	-0.00279763808075979	-0.10857543911731	-0.051759518785416	-0.0640632548708956	-0.210116718192805	0.0242135924396485	0.0479989453551951	-0.170667038876553	0.000527170896667318	-0.0965328579520489	0.0119544972440768	-0.141545855830789	-0.158290498019671	0.00385059541463249	-0.301905380328758	-0.100640142035015	0.158495014890022	0.14868519375537	-0.0839782098821738	-0.205095916947786
"65"	16.05	0.331327610411269	0.0312677385906489	0.0130685330367756	-0.113651702134608	-0.0337875228922947	-0.0482305352400796	-0.189184900017525	-0.00901217034061309	0.0043247042776732	-0.0761575824256686	0.0264188499941142	-0.0827858601483902	0.0197288711770499	-0.0955644123360178	-0.14189543688008	0.00964263526550109	-0.286669678211066	-0.0692108589753444	0.135096299010558	0.127764036343371	-0.0944513982050638	-0.197702529606067
