"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"
"57"	14.875	-0.135768404429869	-0.0802552895379661	0.020419249487469	-0.15880753836071	0.0889199880215299	0.0291832210813674	-0.0820944721635754	-0.0698081558496416	-0.0510126868276935	0.472777985523163	-0.00915649857896369	0.294401095242646	-0.0387839857066552	-0.0712708975507643	-0.189654732742108	-0.11941339785488	-0.124626750709659	-0.217715497506568	-0.126630246538316	0.0276007099119994	0.0412669800395167	-0.0700555397281995	-0.0191690744566499	-0.22811237456795	0.238493546198818	-0.0400278707170902	-0.057705991794906	0.027686199454471	-0.315132173855249	0.188242138275743	-0.0969871591526067	-0.0367957671209595	0.0821501132737357	0.145415619248241	0.164440577410729	-0.129878024333821	-0.246600600557338	-0.0806490284115875	0.1135654971262	-0.136342231178174	0.141082187486661	0.0779354228363014	-0.0571464681400525	-0.330501641395999	-0.0753219498678868	-0.154357680975637	0.0349704627086438	-0.0411922007676414	-0.0267565859663897	0.169312675450102	-0.118889051844154	-0.120911009759865	0.0561606309637396	-0.0494473134758089	-0.126294454359557	0.129130645747138	0.292179099877981	-0.0599995589362503	-0.0864870275004182	-0.0705540866302236	-0.0966919071204775	-0.187346820082561	-0.0840555654996228	-0.15722933157176	0.142003265250518	-0.126373449616912	-0.0148158006222991	0.197112690369563	-0.00116682842135534	-0.0863386470649834	-0.160942680392853	0.0383627040159138	-0.102161007169324	0.0295732014322427	-0.103744776287688	-0.216330901117525	-0.097838441251407	-0.178056862522887	0.0198807935903946	-0.175004147799768	-0.0226786992440555	0.0216072534797749	0.029696139762488
"58"	15	-0.111787980918951	-0.0819761558715779	-0.0163746585838328	-0.142552872981899	0.083731837046227	0.0275737163995273	-0.0848042854625181	-0.0667251750703596	-0.0666548595635284	0.493072804015352	0.0124659004653658	0.16254273699533	-0.00434327323186224	-0.0944621386616064	-0.17911319844501	-0.12169561272091	-0.10821865846104	-0.232874067240736	-0.139171245596018	0.0163427183936884	0.0395599082971422	-0.0746535250157716	-0.0197544036703868	-0.212703653926465	0.262002934253829	-0.0418884751108163	-0.0476414544496844	0.0267094884737327	-0.291687395563165	0.156072593367275	-0.0986532161578975	-0.030806379514023	0.0797020275620328	0.112348044504733	0.175153314335917	-0.159168412823491	0.00837772530403233	-0.0893593132259281	0.0993885437434684	-0.139228370499279	0.129389066219591	0.0673235140094853	-0.0597627787629237	-0.392589506331195	-0.0693069219191169	-0.154138261598718	0.0241596589897961	-0.0537384593941276	-0.0495375036530643	0.170067601982298	-0.127141493078945	-0.115957891934908	0.0377729230320582	-0.224404294839885	-0.126428316021037	0.108115917056213	0.313391625279559	-0.0609336214969385	-0.104838359794022	-0.0829506657145696	-0.0931792349261601	-0.187075178230306	-0.0575534913409358	-0.170760839701161	0.150345532444003	-0.136462948635965	-0.0144274044002938	0.154504096522088	-0.0288092439574466	-0.0777715312816779	-0.203451921052984	0.0297752415363428	-0.160865349977573	0.0369722368696574	-0.122312554048104	-0.214319701935439	-0.103773198412249	-0.180054673678559	0.0199593538839806	-0.171092118386461	-0.0228473950167846	0.0251652088144729	0.0385295327947882
"59"	15.125	-0.120143276006919	-0.0920950342243114	-0.0223152238653784	-0.153687742398907	0.0878563239612154	0.0187656634339713	-0.102729107413263	-0.0498094794532828	-0.0765046165584449	0.48254847400628	-0.014579022658098	0.161702488648061	0.0990154843263422	-0.116346295929988	-0.174288281244551	-0.12172583942344	-0.109815202070683	-0.229376519521581	-0.0787743258473385	0.00814016588884415	0.0245274742357178	-0.0726980059940363	-0.0368970372734509	-0.209877342888058	0.270377917628422	-0.00446986645267558	-0.0626450092209772	-0.006814134487882	-0.295218706589602	0.153119010857189	-0.0380356821427364	-0.0378507821244083	0.0755831767030135	0.153727731196328	0.166105735642619	-0.230061495126424	-0.0765437210997388	-0.0929287472882985	0.0830191336133144	-0.124436133418293	0.190264966659528	0.0738593671261754	-0.0559097778434064	-0.180678341304268	-0.0695045324070437	-0.171786404371077	0.00254132995684385	-0.0200166769268676	-0.0667419894293258	0.171402515780912	-0.119453223362908	-0.123595241073953	0.0445073991869295	-0.216798307287118	-0.118770127085476	0.0756530167787802	0.31156488191573	-0.0645212525003375	-0.1135495298271	-0.101353479939439	-0.108280968480853	-0.188501616210774	-0.0267386349685171	-0.147662959213731	0.162777659368084	-0.138493499234207	-0.00330985438104938	0.16388877571603	-0.0588092446981256	-0.0835476316873903	-0.0774430451100571	0.0227892986189213	-0.146440594566357	0.043832045068861	-0.121399383743384	-0.0905974938033621	-0.12215158659911	-0.124467927260796	0.00852920005892232	-0.156853364026434	-0.0221705153336186	0.0148597474789503	0.0248947338516839
"60"	15.25	-0.112566280871512	-0.0815148946619763	-0.00803346668130867	-0.149652265312504	0.0722111238967823	0.00568115529913253	-0.112570689157703	-0.0566602105436235	-0.0693420128431292	0.476498455884436	-0.00892355600073421	0.153376900058724	0.137271245267172	-0.103668559693388	-0.189748782313611	-0.124188245601035	-0.112453952480994	-0.216820544367022	-0.0730120515123256	0.0108252248912504	-0.0147171981362147	-0.0819511288496952	-0.00777220051030696	-0.205887433030249	0.271228681225744	-0.0206483374280451	-0.0888324789874591	-0.0242291260007443	-0.266765400970205	0.155286786593566	-0.0583877494781739	-0.0684474930718175	0.0698340716192786	0.182471193417152	0.183557429908397	-0.185582617407356	-0.0610873001249671	-0.0924529550430731	0.0725471637274453	-0.116603689149989	0.136586819295022	0.0794628324719487	-0.0650195500663076	-0.12017049389954	-0.0642106811081784	-0.197564148560236	-0.017446380788139	-0.0163406118116853	-0.0437871131305379	0.13655106550728	-0.113809029254149	-0.1080882382821	0.0370567480961587	-0.224855692943306	-0.144878050452865	0.00986474514171608	0.31377149313725	-0.0553928116760268	-0.107623566753035	-0.044902001781752	-0.125587815420557	-0.193403843522881	-0.0684939895879577	-0.136070166455348	0.156672284767256	-0.120905512610319	-0.00380633926378201	0.156357704927923	-0.0444923002475674	-0.0851472792750804	-0.0973303729381964	0.0438476288402012	-0.159420700932798	0.0311838444710162	-0.0883385716119515	-0.10060865411264	-0.11086549205909	-0.154145456346761	0.00399736766694806	-0.165662331859816	-0.023240947480496	0.0239215711947858	0.00953907992870661
"61"	15.375	-0.0512072760852806	-0.0718000176786179	-0.0533841651712515	-0.153369071541368	0.0614268029882468	-0.0199376761715687	-0.140035161527841	-0.0569600359958607	-0.0805714090223128	0.467005103171785	-0.000243433605541055	0.169655767780798	0.139434340694603	-0.0985408869915242	-0.151561232044489	-0.113313888026877	-0.132910344105838	-0.217138514875276	-0.0409711181025584	0.00460075681133928	-0.0210540213703854	-0.085388742878827	-0.0169410662195974	-0.173967202401391	0.264149828460394	-0.0258336306012063	-0.119783617893832	-0.0456504341092934	-0.303649586323312	0.155619697370896	-0.0551619461745098	-0.0505112129495115	0.0981051222273536	0.199433958069	0.173545609683449	-0.194542992673506	-0.0544574681614247	-0.107069708297143	0.102425130360325	-0.113530646155415	0.126256565890315	0.0741785463821725	-0.00863554828687787	-0.0939071877582428	-0.0489086662977111	-0.192239956063107	-0.0308668594143935	-0.017934873592837	-0.0177466183718949	0.0990387463458762	-0.156365580058182	-0.156469890472213	0.0378451407822981	-0.241134922209712	-0.155175914730886	0.0325148868010071	0.330469625130016	-0.0496282443376103	-0.128993057057016	0.00493382771343583	-0.116738824124315	-0.194635808404431	-0.100866517992059	-0.13236843886522	0.133930347546536	-0.0690774965469268	-0.010802575223217	0.175210560383038	-0.0408961867795838	-0.140742815262695	-0.107340946316199	0.0253448309841964	-0.155908430231276	0.0237262254641495	-0.0758943884302147	-0.113125317768903	-0.119806956354784	-0.129317882586731	0.032006050922627	-0.164814044835044	-0.038271797662843	0.0431765254183387	0.00719671277263536
"62"	15.5	0.0394667371197022	-0.0832100392285259	-0.0140460645652019	-0.158811905993303	0.0406708174587761	-0.0402764941971005	-0.271526124135255	-0.0674390554741058	-0.0838438821303571	0.467571498561429	-0.0161021781015894	0.144399754785083	0.151689641694141	-0.113061850321419	-0.141276316924773	-0.0881557355774322	-0.146387806655538	-0.212940053396832	-0.0588341247920663	-0.00509118273677429	-0.0247908817641111	-0.0655755530933363	-0.0159205874275849	-0.197531808707809	0.282184123642034	-0.0521360773599823	-0.116876132019174	-0.0507139531892098	-0.240297930993532	0.132265135134665	-0.0176055044069659	-0.0542364152470647	0.0884990107424273	0.216509379667577	0.172819795056979	-0.223675401814295	-0.0482374469208602	-0.115935669505315	0.119893796270585	-0.141585368259194	0.131467688383118	0.081104732117137	0.066633389184586	-0.107443519635692	-0.0609398958213727	-0.18391687331416	-0.014118737986993	-0.0167322576341944	0.0344892254567034	0.0360030627007612	-0.188130205641814	-0.156608357034945	0.0451708023286658	-0.285594856289202	-0.150784071558262	-0.018518189812447	0.331369246590068	-0.0554705113073885	-0.123558273950607	-0.0244310651025315	-0.114624748432382	-0.186276365589851	-0.0514460623406458	-0.0928268621389654	0.112449448039791	-0.0828611494499814	-0.0147371836837464	0.165213878369549	-0.0552367131967144	-0.0347894152564706	-0.093421392257272	0.0409378361971473	-0.179496466103972	0.0300145018438183	-0.0845115532497169	-0.127870117954058	-0.111246545822588	-0.0893605261841814	0.0617998289797103	-0.160582783792246	-0.0414710148231282	0.0757492058235012	-0.00319213371860649
"63"	15.625	0.00776675788781635	-0.0904183858185424	-0.0287794171885366	-0.158313149991151	0.0208156217620512	-0.0220423380056877	-0.257419897029995	-0.0777979036414196	-0.0825809262199728	0.456683289462559	0.0200025490080809	0.118343852134057	0.124582070494859	-0.104564331468334	-0.139032675040772	-0.0804988270325788	-0.180641292325833	-0.203007088092342	-0.0367938511609593	8.54773141012125e-05	-0.0182516860374199	-0.0524723811706641	-0.017916648192921	-0.188977597553559	0.248348875900768	-0.0567615338830792	-0.151157615586685	-0.0543050183978008	-0.23994032803903	0.133647403090416	-0.014901598676554	-0.0636427402040412	0.0902397603362765	0.274151443143294	0.175428475844136	-0.210336719136727	-0.0593121469342828	-0.128378082023785	0.118116618926472	-0.147657285493723	0.125639872054121	0.0924599207991091	0.0540443376665473	-0.083163194806176	-0.0413835223067567	-0.191572652561262	-0.00837971636529314	-0.0115548265677705	0.0804020285745685	0.035257075689214	-0.188560884288928	-0.207775514797695	0.035374701574673	-0.283951829622941	-0.151200208286104	-0.1025490281022	0.335726437984269	-0.0541959816163641	-0.158716716255108	-0.0454953826820027	-0.112655382467835	-0.198847493961894	-0.083328625854192	-0.0347969904589379	0.13892183752248	-0.085780417914241	-0.0159971249449266	0.171754691472702	-0.0266570411342698	-0.0457884781587844	-0.109741541529055	0.0312432538075044	-0.156115027487446	0.034805978446274	-0.0978792656559183	-0.131216970087455	-0.12221395194224	-0.113681602356288	0.0223421241541017	-0.178617007924891	-0.0519090471432156	0.076294121882878	-0.0404387375667031
"64"	15.75	0.0235512961608583	-0.0908171770850993	-0.0567713324590474	-0.124615065498421	0.000365430418325591	-0.0870964192751103	-0.275749034453678	-0.0770426298931833	-0.113879817365755	0.441591633898591	0.0246246692436656	0.12048905514335	0.157150748603645	-0.130771131304149	-0.134856501630345	-0.0744800271757851	-0.174133107363833	-0.20736590522068	0.009151973908544	0.0191593772205646	-0.0101701459473912	-0.0774268925004367	-0.00767424691249312	-0.193295093871173	0.269513913715593	-0.0592668383015695	-0.253647509982775	-0.070018865174617	-0.23031310786045	0.136674497352257	0.00359881917135192	-0.0714908377316655	0.0879371788271592	0.261062532292549	0.16098703296805	-0.220080625800617	-0.0644122768203463	-0.125825544052164	0.104724571987007	-0.155255758895794	0.163445392588129	0.105716014437563	0.0264935748024738	-0.0691465594994251	-0.0637238030877329	-0.143251555474106	-0.00892034200755814	0.0240560936077828	0.104328363212786	0.0353988016919406	-0.138425667800413	-0.171504350970007	0.0354184125615189	-0.318189505944293	-0.146555606565077	-0.167691275092898	0.331562064146738	-0.0693774459980488	-0.148105505229799	-0.0399659492873171	-0.114776810050679	-0.196362187252891	-0.0695165530653183	-0.032845144143833	0.151278401308411	-0.0855745364268257	-0.0136741336181785	0.159773700977577	-0.0309659647452058	-0.0468777133906896	-0.121336879054208	0.0314470353760569	-0.191543566300192	0.0246921414808032	-0.0703433308321735	-0.115550368255192	-0.113699171795479	-0.121921374751783	0.0371815687903388	-0.166535953365502	-0.0418574720452265	0.0720890071020737	-0.00492957802986359
"65"	15.875	0.0261998443336922	-0.0875636507667866	-0.0772075043626729	-0.128347147480314	-0.0689412857572796	-0.121115143595813	-0.253701333593897	-0.091985316530765	-0.119186169029448	0.428734611711693	0.024888821827991	0.124100444749707	0.159630459559821	-0.117044837951166	-0.137039124430213	-0.0705122623780422	-0.162355129620739	-0.202222294610838	0.0371318808390795	0.0329212759006893	0.00167225232518721	-0.0552051599956554	-0.0100716098393306	-0.189560945565919	0.264525745641784	-0.0521155113996078	-0.260571031829956	-0.0713179746226857	-0.224368879205092	0.133998333960924	0.0671390649119607	-0.0776284462754545	0.0980164570939509	0.280864928919018	0.159052740648766	-0.194347499265946	-0.0708984581941464	-0.129033536136414	0.117105082769689	-0.125007911085485	0.164755112160363	0.0901249429886059	0.0728882802226663	-0.0551736665681985	-0.0705492510799605	-0.168511924315459	-0.00854337461915422	-0.00132019085822994	0.119583922312721	0.0221409677835567	-0.139055524191013	-0.159891413387178	0.0264755710926037	-0.324562925385187	-0.183515246538466	-0.149580841885285	0.362508731398707	-0.071929405505885	-0.154208548051959	-0.0360465328377553	-0.114060594085497	-0.201902201151936	-0.0643158544986912	-0.0268582763689098	0.153706494709006	-0.0868033125541221	0.00806017504855369	0.197608418931144	-0.0278554359857592	-0.0476344434828833	-0.114027851265652	0.0451026949247916	-0.16645081826718	0.0235640303665793	-0.068499880762421	-0.144156782766113	-0.147776410411116	-0.114280480664128	0.00421462945640462	-0.143590017222349	-0.0651179221681098	0.0668954528837367	0.0494363864261912
"66"	16	0.0288636577063361	-0.0915909759319833	-0.0742013032700388	-0.113407013942157	-0.056133847058423	-0.113906379998979	-0.25905155490263	-0.0924379935783036	-0.155503874051918	0.447954834073883	0.0375240328055403	0.126077531029177	0.163035115517439	-0.114583383659275	-0.117258788847438	-0.0648936730645833	-0.161715464634256	-0.202620004034766	0.045338079916864	0.0282516896745514	0.0576120550430165	-0.0477804300970816	-0.0121682831456151	-0.174614857707362	0.254033326809701	-0.0189591647354302	-0.191581010996449	-0.0696150560731557	-0.214605691220651	0.103347821270719	0.0913632280424306	-0.0817750177567125	0.0945760539040618	0.265010429524587	0.190887934625652	-0.24301360121967	-0.0671685255243416	-0.0961659556659246	0.116607413299643	-0.104195745497459	0.146712800175604	0.075328851570196	0.0855773197336355	-0.00355955738907012	-0.0743985436733131	-0.139681924837372	-0.000351663308460714	0.024833616534549	0.140798419554392	0.00597530992208582	-0.135924542157678	-0.150791511283505	0.0325718948846982	-0.312044507104956	-0.201426239021742	-0.159509642858212	0.364268635168319	-0.0575777807154309	-0.152894027040989	-0.00601509561145066	-0.112816188166875	-0.185477783814652	-0.0682793657284137	-0.0261793566280685	0.153207743490543	-0.0769402860872658	-0.0101830844031864	0.190255374949705	-0.026465500086159	-0.0534848172667172	-0.120147063281435	0.042769773929514	-0.200805491612786	0.0227044955129619	-0.0821603555129161	-0.165384080110933	-0.118924574896598	-0.0986085513134213	0.0197940501713094	-0.169166238129363	-0.039428948285925	0.086525675889825	0.0989628383915166
"67"	16.125	0.0526829794849311	-0.0556461421869124	-0.0697615886143629	-0.116531101165158	-0.0528644106294372	-0.114328319642103	-0.23224940903261	-0.0828684157626407	-0.150569406784945	0.444478981466795	0.0336954870249307	0.149371179786236	0.170667449287295	-0.11766050209013	-0.126928469645723	-0.0487781406399429	-0.155696646609715	-0.219076684919064	0.0441728467669035	0.0218377584121101	0.060883826320009	-0.0388981290834745	-0.012000223358011	-0.171054886556678	0.302304188035573	0.00695737712908399	-0.218127329277622	-0.0605036990538752	-0.225110034017034	0.112002487579266	0.0994571351581516	-0.0778810853549118	0.102322403061784	0.266516146081211	0.173946318358969	-0.257074000985595	-0.0871781258037904	-0.0919290723554882	0.118353260939724	-0.105724524561259	0.146787582129335	0.0875676143498297	0.124869130665874	-0.0169227608690889	-0.07903309206775	-0.103479629826978	-0.018597345075587	-0.00836678258186798	0.0373624486624603	-0.00688895778827424	-0.129144457410279	-0.146021987592221	0.0176315958147164	-0.325898088310922	-0.181389775198815	-0.168554508312983	0.361954090112231	-0.0720016293671241	-0.164310424459126	-0.0620569653756058	-0.110580964025803	-0.199638551997161	-0.0606687872364116	-0.046964824346691	0.150002344596717	-0.0863333813441563	-0.00231776501130748	0.191926859882648	-0.0202596039395396	-0.0376257974343137	-0.128504428158036	0.0238394707209319	-0.203743955623116	-0.00729642768971953	-0.0808777860710523	-0.165819606711388	-0.133729940045849	-0.124068971233365	0.0167081952465917	-0.154286348931141	-0.0558530397987709	0.0820134452503787	0.0590024318400975
"68"	16.25	0.0299447516785452	-0.0818875167742118	-0.0749343998704408	-0.121919119615396	-0.0460813830972551	-0.110208397182285	-0.206022788568033	-0.0697180214671185	-0.162576666009657	0.460339009382496	0.0363422254690387	0.14236611124042	0.161153483437953	-0.0889091959326556	-0.120495322117464	-0.0457954730428481	-0.167819320525924	-0.225989032911028	0.063422413498212	0.0158591434993371	0.0578497359882479	-0.0418720454548163	-0.00529204313546055	-0.171187018789381	0.283703867804682	0.00200322334997268	-0.262176419934678	-0.0601552547076104	-0.228656400829935	0.10818422838098	0.0951765479737128	-0.0877795970449082	0.0674059295757799	0.264281127923279	0.15011451179892	-0.273883308321104	-0.102100678163893	-0.0797338588974433	0.118567482948089	-0.103258901115059	0.152803222651737	0.0678279497907587	0.0837524444855083	-0.0264931379235907	-0.0999981933053201	-0.11423087636942	-0.024363358578094	-0.0663900569804373	-0.0385405953094225	-0.0100494445600745	-0.135999179245751	-0.147652478674132	0.00956961198683901	-0.334476435802608	-0.187981001634791	-0.174794056443034	0.362101013437613	-0.090224849479703	-0.164793781525999	-0.0554599055806573	-0.110937991202434	-0.202039214866736	-0.022046968930014	-0.085570084796967	0.180984899379185	-0.0906247799773468	0.00169188380975732	0.194544025430354	-0.0339051115466684	-0.03896306784731	-0.132977216074469	0.0237148817803247	-0.199694340927382	-0.00137316607954455	-0.0759426325207452	-0.154343378077136	-0.14368788801218	-0.101876704704169	0.0500355099249587	-0.225766574137539	-0.0696909053829566	0.0825738659512789	0.0930776884858692
"69"	16.375	0.0652246175429257	-0.092713302597568	-0.072848910056487	-0.105474374402491	-0.0560411153084823	-0.118693905974019	-0.204136067510231	-0.070215552946444	-0.161821422268184	0.459204277435291	0.0207202596873705	0.142682182981947	0.189671399469953	-0.102942592113932	-0.115140441618886	-0.0464170955042286	-0.192795173561608	-0.21255520624881	0.0781788132996093	0.00247453559317974	0.0909547902983727	-0.0408624679315624	0.0107141539836321	-0.188277796880003	0.319621114913101	-0.000858549479773762	-0.287107958561621	-0.0705141460719207	-0.223451820644244	0.111880965874646	0.0871631633918727	-0.0860399219913941	0.0744533971947233	0.2555990557884	0.0749550801057689	-0.275128301781604	-0.1170578222117	-0.105226417594024	0.125992102384375	-0.0900350957356152	0.171709841976027	0.0954633419933187	0.0771588537370449	-0.0295030178054985	-0.10971110542594	-0.12469131021604	0.000598427652258357	-0.0795688325322892	-0.14152133521253	-0.000713829563563927	-0.127694873408236	-0.12715622833516	0.00807665163020545	-0.317470555951518	-0.191099665695545	-0.178321346089924	0.360069871733347	-0.124369245761062	-0.162974297354373	-0.054841024404069	-0.126595416812877	-0.204244771520035	0.0221835911371248	-0.111087850139311	0.20241143459072	-0.0547405136470374	0.00402598066034681	0.199527666497385	-0.0506958435700297	-0.0391261036365845	-0.116781935028078	0.0243802265551146	-0.213971282661543	-0.0104861878956815	-0.101708509212675	-0.131708767424603	-0.127441885481996	-0.108967108770332	0.0621007448924516	-0.126988524248426	-0.0742948299211092	0.0798498141664686	0.089362197009858
"70"	16.5	0.0833142758734946	-0.113861291304379	-0.057121909124663	-0.129453179721848	-0.0439565828588869	-0.105192746463383	-0.21009435134013	-0.0756154153438873	-0.166821850282897	0.451202075620855	0.0141778687879477	0.145981273897357	0.195267691630739	-0.0954775541104953	-0.116598709655812	-0.0557132167006497	-0.200033796620691	-0.192610362978595	0.104162117975548	0.0085913684479609	0.143105020255781	-0.0424340498289744	0.0089715721521264	-0.163389725981544	0.355865082883075	-0.0470174228322169	-0.268814060415285	-0.0644372520040931	-0.222819094075391	0.11395824332233	0.0759315369272286	-0.0916558402088261	0.0635239284299366	0.248800286793984	0.0393393702305312	-0.265427050781432	-0.103910373972553	-0.100131150755502	0.11682790906094	-0.0954397485579886	0.163560490453605	0.0858969442441612	0.0621643521293454	-0.0248726477659514	-0.10755223465979	-0.0899261809717222	-0.00314162358719876	-0.0469168543413168	-0.0759104478804598	-0.00661623552179791	-0.136126221440491	-0.121250907524074	0.00848381939584393	-0.301508766927917	-0.197041615740728	-0.203012372892456	0.349754494964552	-0.0978609995373811	-0.16125725985023	-0.0260856577785398	-0.103708739690921	-0.213466449155232	0.0042742249204918	-0.113022458073606	0.178022895068275	-0.0142532174415518	0.00930339318763045	0.19358635865686	-0.0366116562301899	-0.0330992540731955	-0.122033908498589	0.0280460775093399	-0.247782608772039	-0.0222519725405783	-0.0886218171088872	-0.106106128159991	-0.143393763135105	-0.0750693695254779	0.062645296428609	-0.126087107421517	-0.0769409570944456	0.060959131612771	0.0898471993655469
"71"	16.625	0.0725642639967005	-0.099530182895169	-0.071897154733778	-0.137298518129649	-0.0497177093418586	-0.0540312515815689	-0.183221048052892	-0.0945764275255976	-0.184714988166566	0.486033457718064	-0.00716974451447103	0.12914415313604	0.208271527231197	-0.0720502300277829	-0.0776253905886365	-0.0512058280381522	-0.206203921917066	-0.174598358146034	0.0583475348225462	-0.00490198076640562	0.0868634640146762	-0.0469946523543099	-0.00231967983545549	-0.196211478965131	0.370070171905274	-0.0222963426419032	-0.250325998757302	-0.0811405832677401	-0.242124812169689	0.107178638814255	0.0631105729944256	-0.0768116359925192	0.0775939898017433	0.241494248597266	0.0711480772686956	-0.287396143759253	-0.0936762114143679	-0.114449573164031	0.0709534044905061	-0.0927282950545195	0.156558205496917	0.0634852573250251	0.0484691807542108	0.000237065048102123	-0.201821551570014	-0.0802040645858036	-0.00894691929740349	-0.0461653975341315	-0.143614513740587	-0.00878229190328371	-0.153121564779797	-0.11946600290762	0.0171764433929103	-0.362718013233762	-0.197058546388831	-0.156911935110527	0.360937853722996	-0.0508592859880047	-0.161156689713508	-0.0410916724691786	-0.106702423610349	-0.213193855068674	0.0183139946516216	-0.115922005646466	0.198229462275391	0.0018285030904854	6.38151542640174e-05	0.189906783535264	-0.0254806045489089	-0.0326848055079286	-0.135185076412964	0.0353090302975785	-0.228120435660607	-0.011095660854303	-0.0798424414807774	-0.103650352559467	-0.134847596607914	-0.0622877556818569	0.0602290904865995	-0.10109100457807	-0.0734476878843455	0.0405856271433197	0.0849283727882048
"72"	16.75	0.0882225029863931	-0.0850826942292456	-0.086880388126114	-0.155556420937568	-0.0264166642952029	-0.093180290149193	-0.206317269043071	-0.109497886820111	-0.147857171032296	0.50292349274848	0.0165774993549635	0.13339884237612	0.174312457425003	-0.0702096608407224	-0.0522090716620966	-0.0501043091388108	-0.215462138244973	-0.179971196110294	0.146786513780594	-0.00311020121517328	0.116659362744215	-0.0527180522693372	-0.013495635397411	-0.183991885208593	0.372207536894798	-0.0336180383047074	-0.238233635687387	-0.0710335466944076	-0.240941402074822	0.0647568108526197	0.0647218597490416	-0.0829280961997404	0.0829858820505445	0.230203345678476	0.119313248350497	-0.289376552455893	-0.0903250879222583	-0.10537547887681	0.000937745443323828	-0.0732792363665314	0.166262352308916	0.0199612621431985	0.0323334822974363	-0.0182614311912244	-0.193738063983692	-0.0526334868784003	0.00160968846183732	-0.049447863090343	-0.174316917704927	-0.0185044256034338	-0.164785049729375	-0.0604238119763071	-0.0337017394489462	-0.358621747905171	-0.185636478065412	-0.129290322430691	0.334834654866012	-0.0782681766443797	-0.148183647829547	-0.0278043229732594	-0.0991873395205943	-0.204533488813102	0.0250244031189484	-0.130406322610614	0.215552739388038	0.0123026505586238	-0.0197506542129196	0.184619324735668	-0.0195562893146352	-0.0492428215337497	-0.12187340457009	0.0449106804566222	-0.213596730443768	-0.0142936329128006	-0.0425567448622883	-0.069338992064241	-0.127350154449132	-0.0710668316057091	0.0634167706396778	-0.100731321332454	-0.0717470986472598	0.048200554687899	0.0784925532720312
"73"	16.875	0.106652792151252	-0.0741280811024614	-0.111444349706055	-0.164816351968969	-0.049588196931412	-0.0981437098933305	-0.225048588409269	-0.118299161462587	-0.184176763876886	0.460340832121237	0.00877477160489041	0.116651749471736	0.166407380964389	-0.0774435666327498	-0.0789737121314053	-0.0584775958329278	-0.203516981085485	-0.180629987411077	0.230857057793129	-0.0102622369594922	0.147708858947834	-0.0424237572079718	-0.0268696947192908	-0.162534913711798	0.363028037241578	-0.0216762545596131	-0.257487926443143	-0.0452349069905778	-0.209038484056728	0.0946682033039858	0.074385475944703	-0.0967081626128906	0.0867635016913041	0.223662580599258	0.154394746458957	-0.297275558707228	-0.0865641247005991	-0.113567917281985	0.0342464396522408	-0.0533399040138934	0.152300147132355	0.0494320188796565	0.0195910286143903	0.000999847054628468	-0.207694495166345	-0.0262901247953485	-0.00676947464729505	-0.0688800806055195	-0.19782348715604	-0.0389922645354914	-0.168023323242376	-0.00939068211387211	-0.0379823769244101	-0.364279746435465	-0.182968796168951	-0.139543747387601	0.368102122046714	-0.0769224111674313	-0.188330823091932	-0.0379736864905377	-0.0976059135760221	-0.217414156584411	0.0193375495845991	-0.126109097077827	0.256236547349542	-0.0152453011784248	-0.0309334590068103	0.163564479181828	-0.0420060862510926	-0.0236123753440664	-0.133176764672033	0.0471531454475233	-0.227525516116961	-0.0182369733688081	-0.0756440937567451	-0.0485503001813176	-0.107624170278789	-0.0597176359727103	0.0763108606161734	-0.0803024872119779	-0.0732018592839663	0.0517423834980018	0.0688602511133033
