"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"
"1"	19.75	0.64186071763625	0.836422412641631	0.619994490846174	0.820734089703659	0.759547353691109	0.69839934718552	0.559245991596925	0.577187146548575	0.56579639727289	0.768557966850185	0.759094807218553	0.641714859227803	0.795688288293277	0.708611012543441	0.681613503171853	0.800748581609932	0.662697853517894	0.658449951761235	0.431516813577618	0.814914129600511	0.789893634175165	0.670878462594383	0.788445023628761	0.689054135849043	0.732492826348329	0.734183832752572	0.77333390053765	0.810396858092643	0.739569701477132	0.726314303234517	0.447807606973774	0.720865294304237	0.832428476166687	0.790392931569889	0.788636153953161	0.726592377211583	0.607252919500872	0.865554838473602	0.690101116477068	0.733313238644255	0.486773393740689	0.656440490481443	0.745994172818965	0.808842315600452	0.638196589962696	0.789501585220811	0.864203048200304	0.807237942352933	0.585552304250961	0.741946459874292
"2"	20	0.637311923475714	0.83882208993814	0.622370273742724	0.817292550572891	0.759598732405286	0.692877277584122	0.554586098838644	0.574468033080591	0.583435408579331	0.771409487697632	0.760070368061816	0.651678206365212	0.796254399602069	0.721853544353203	0.68393229726146	0.798096364445873	0.664210917014352	0.655253398319651	0.388987212908926	0.80586954393998	0.786478775946347	0.679356912317876	0.765240979047363	0.692407238562762	0.725585100492556	0.730249217867496	0.778419823401693	0.810452320628154	0.753408167870336	0.738226627065062	0.47063801171627	0.707493713352573	0.833115925892044	0.784935155656709	0.792641558571159	0.721869404633158	0.625319045055194	0.857492739548372	0.68325742044174	0.75558619987507	0.43410211576951	0.617124902154912	0.752800709180878	0.81470758507541	0.637080302700623	0.782690622756739	0.861825288210558	0.792797751655714	0.576510735055074	0.756403045696436
"3"	20.25	0.620972928861619	0.844156281713412	0.620341137625296	0.81883560585979	0.760023972159594	0.698004832002284	0.565713824296947	0.591595898580043	0.573652110471281	0.761150215788289	0.767306166558692	0.642602716024325	0.798087686292295	0.725232722082021	0.67801848276627	0.798049532937944	0.6646128835554	0.656853722694416	0.338897960666814	0.817544335209853	0.778840887050079	0.680293367839924	0.772909752054854	0.698219277480941	0.720586252874298	0.722815711156451	0.777307178280379	0.819509516672267	0.77105742478539	0.753433367706881	0.466136150448251	0.715506067746569	0.82950708898919	0.782513108282633	0.79975790862352	0.731989980783385	0.629855353791388	0.856783515680071	0.701917934035855	0.735475512682678	0.400318037833125	0.620723173990875	0.747456324848454	0.809446180530083	0.631981712829869	0.774957713421446	0.849133860683267	0.784292272063562	0.584858951501942	0.74820671313891
"4"	20.5	0.607492507376954	0.840916170128388	0.63014829758789	0.820828033591931	0.758627709962076	0.694667458502957	0.563962009043256	0.615887718664745	0.564025119830349	0.761757046969064	0.771786069994406	0.640649494008227	0.799630196900668	0.711556958894652	0.723548884864107	0.804340411071334	0.664825937537395	0.653586747379212	0.353022959989277	0.822805782706289	0.771649958760667	0.670278496107913	0.772865259370959	0.684674217040404	0.716108031794598	0.696439283046064	0.781334997518422	0.806149337406522	0.772529444746694	0.740913576606964	0.454800104149858	0.725378903532538	0.838458162469558	0.773345697461656	0.799606185517976	0.730673662357831	0.624166644712229	0.856827040482952	0.706263627655819	0.734905627215946	0.430144291240917	0.617696473796476	0.747269586270621	0.819852621928763	0.633186742741595	0.767273120595925	0.850272190882738	0.783622900420557	0.572202123567127	0.748611472675816
"5"	20.75	0.595694850452734	0.845417243937345	0.638997619826159	0.817047715496998	0.760728202820671	0.698380182963827	0.571089726009551	0.611456538165708	0.538239491826032	0.757153378245199	0.764435864948732	0.641796563749329	0.794551044265638	0.706032457977413	0.707841084080797	0.805711540804005	0.660334944333213	0.661829779797588	0.398576975558191	0.825489319760919	0.781144063887424	0.656183566723713	0.802838177506919	0.679418212183742	0.71008549010277	0.694276678502328	0.783922622287568	0.80596383859382	0.790443533895696	0.713876187840947	0.445854398197073	0.723664810888971	0.835573633447839	0.773130246683383	0.794082997330832	0.72737790494175	0.624090529428931	0.851609602886864	0.746381719482914	0.738910677056502	0.403533057935577	0.632301964825118	0.744491031452487	0.822996265029056	0.655005085391015	0.759842397758656	0.851906114831758	0.787915967149536	0.568800614772686	0.749105660245283
"6"	21	0.570628324274428	0.833812652352482	0.647597117545817	0.817501616874237	0.761269779044543	0.696278753954067	0.56745840310063	0.602611403023736	0.52959173023051	0.76109543853265	0.768683177795098	0.65058180346368	0.798830741561559	0.717475531711175	0.721883085292748	0.812758575232854	0.655380729262379	0.660801563145375	0.443049764000211	0.824603025223418	0.788167304880027	0.648249518737105	0.82068476177735	0.687999546453658	0.698714270582237	0.720526686370438	0.795204391962683	0.802436460281504	0.789237708775138	0.728800028947978	0.43771134521196	0.719038319153531	0.83331036145819	0.772278372426776	0.791736177363015	0.72998767482898	0.621530812871108	0.856495944844944	0.747459161898782	0.736182955531024	0.404915224753691	0.624783975345616	0.747569521336047	0.819878224735643	0.660368204286127	0.766941205120771	0.856891660383613	0.7896162351499	0.564723366637141	0.761344407556316
"7"	21.25	0.568444729255167	0.832184080103782	0.65209751864339	0.81761960124688	0.762895368390728	0.704829295711105	0.569750813944925	0.609562966679723	0.464110971659774	0.758681188594332	0.771166877168075	0.659036959497523	0.794423773973068	0.716516081829017	0.703188658865558	0.796530617458289	0.661990452183302	0.657042715252919	0.45613844469042	0.815720195171206	0.785601438379971	0.654128325088427	0.801567949883942	0.68656145563274	0.721334591708204	0.724703861975633	0.793551992611767	0.801884603552967	0.783067422908891	0.790377619358502	0.42449174679881	0.714899541494443	0.833678089696231	0.765461507670952	0.798427985160763	0.735650887971403	0.601604280541849	0.852453798039001	0.773010543871735	0.749127845397998	0.414785225552685	0.623013952065513	0.76471253115096	0.812175001044279	0.671781122871435	0.769045688525523	0.860303074055152	0.784934553918108	0.536077742392546	0.761575342424039
"8"	21.5	0.58516127662049	0.837729544256448	0.64473004261386	0.819874005198377	0.762532250991474	0.703678972625452	0.567061119451328	0.61142101499942	0.464428836753583	0.764514356746186	0.770994735073367	0.65980388169812	0.796263679289105	0.714866269187394	0.704462630742037	0.776421100779304	0.658302927092291	0.657484400078453	0.453984467311256	0.816678303379773	0.788891967562725	0.659679494087676	0.805364334537417	0.677117806901268	0.723980734496194	0.721876400108086	0.785432286898372	0.802841035696381	0.782575142206665	0.800939016470693	0.446378921413583	0.742783612675363	0.829019218310308	0.769731016742866	0.793678357104198	0.697616762948786	0.571176534399834	0.8537972211854	0.772626017331627	0.740128322881691	0.407018008033513	0.629911197213663	0.755781316040243	0.800886955703002	0.651583573278355	0.764199155707606	0.868830060120197	0.781180815093562	0.570220495369061	0.768459496518788
"9"	21.75	0.583651576488091	0.818841270327907	0.654024231475586	0.813825159128304	0.761620243129937	0.683255345405494	0.572058560856368	0.606235269433899	0.488765749074315	0.762812305578895	0.779246054238014	0.648383752565389	0.81396015131117	0.702451140445314	0.699960462716471	0.767858482929473	0.626149040245828	0.656978921796258	0.462102285712751	0.814258827754326	0.766613202179373	0.637478725494257	0.80753091569715	0.675879551570873	0.717348175541835	0.722023934996042	0.785236509612396	0.799223615370399	0.778126432148842	0.788171422404242	0.432900973932913	0.741785034422069	0.826420725548736	0.765897278549875	0.807905212080692	0.707846114564768	0.544743650919591	0.865918657282633	0.762192476113646	0.736462239392462	0.401644849919526	0.629364790687718	0.758946044443405	0.817660690611459	0.675294925055172	0.761513835471353	0.876862985489057	0.79084899015021	0.606346348818563	0.761196038537343
"10"	22	0.55890747868748	0.820424423245563	0.670473817983262	0.815012886220276	0.75590769649471	0.680397341741436	0.564770042900935	0.605969961422206	0.49760434614028	0.763146097545493	0.778165715522441	0.675768074897996	0.806208772219266	0.699410205917552	0.693828616426705	0.77028515311785	0.682544418008388	0.657459688973775	0.460887108955988	0.826622026268895	0.757481623737614	0.626303883822772	0.800771815311867	0.687128288684638	0.716403620213816	0.702945823113411	0.785580679465352	0.798936186665171	0.772465054864912	0.770242233926005	0.457063683185275	0.754888721057165	0.828760071313029	0.763974353275373	0.801619526787993	0.692836598247728	0.58982346904381	0.872757709823128	0.761010401208508	0.760686765649161	0.391273957134351	0.624777323775163	0.767503959399017	0.814491069104408	0.667995820383512	0.765356772927986	0.875449150521553	0.789771531829003	0.585234651387277	0.763903302705752
"11"	22.25	0.58146589056712	0.817140185066708	0.661094315547418	0.8260140190412	0.754643895424579	0.685775410109836	0.519842078846181	0.61386263766133	0.4967474562143	0.755559632103573	0.775593222908797	0.67844552547889	0.800119630958414	0.702287273626252	0.699116701996509	0.776817548041614	0.683355595467969	0.656755574076327	0.463658470977808	0.823910550217677	0.750679873925603	0.622809779393106	0.800327696462964	0.685207055107756	0.701751301797289	0.731054607628093	0.782692711537863	0.80307226171296	0.777769652034107	0.76980169795932	0.470673623011356	0.753121152874455	0.828416652187156	0.750477733191081	0.798728096226863	0.686551966274671	0.599354262358716	0.884410811423022	0.757515693567981	0.752807547854494	0.376553354065053	0.624687871429945	0.755670535992513	0.814072220385617	0.670340424754687	0.769234924465536	0.869391351985178	0.777894169661634	0.587535740694026	0.76373718321284
