"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"
"1"	19.75	0.682469071720903	0.891140565076233	0.669942308563647	0.825028110136731	0.89675201501898	0.833430978996781	0.687010648918699	0.61643379344852	0.833795163303418	0.876289085183621	0.846044017024451	0.660193089275891	0.829860167698997	0.77262855883977	0.81840887505382	0.85347738679266	0.740958104289653	0.758821933037313	0.403655384712845	0.879378603063235	0.84545439035734	0.761004284308304	0.908475207186932	0.747789385818359	0.746172789282231	0.806205614086024	0.792953706025919	0.844419969904905	0.834501670922165	0.854793070475392	0.52533249546962	0.770834541208104	0.858723030282277	0.917541693420894	0.888997397679524	0.787789254489846	0.754916716588892	0.910089800722711	0.891755565193099	0.865046571561497	0.531200847542846	0.771594161437287	0.838625654037215	0.849509413021803	0.689369686105758	0.887604376610466	0.949694616620882	0.848429368670846	0.660534350118998	0.887341589117783
"2"	20	0.703774348764593	0.896314183283331	0.675770711318239	0.823197302807195	0.892329808831266	0.837936021926411	0.687316190310949	0.616887162932555	0.829903908419876	0.886112225464618	0.84849093482937	0.665908656909186	0.829392284085139	0.778856770482327	0.820849345080666	0.852517205127619	0.742908578387673	0.760297277988035	0.344216469959273	0.870214095508524	0.836163749326219	0.765448722074222	0.890082647749809	0.747911687624914	0.739134396264573	0.810284387148303	0.793171761649292	0.843956050516659	0.841176293159778	0.867392189703199	0.533158252964315	0.764845026599942	0.861646142840477	0.917357196511862	0.886253277061188	0.785432706172533	0.758552137798757	0.903168071147019	0.883851771655862	0.874498726172016	0.4784104503333	0.754287733514902	0.840870889928088	0.860630540598726	0.687479812635732	0.888674796662747	0.94372764331994	0.841577781068413	0.642855576882768	0.892960195039736
"3"	20.25	0.697200753971458	0.894021533054874	0.664501334135262	0.823873831809406	0.886844306276792	0.839617549245889	0.689023095554982	0.62992230291048	0.822441582664423	0.868382282899089	0.85498363957659	0.656390809321746	0.832374480391589	0.778815831106907	0.81917426182315	0.854331981739887	0.7445782312297	0.763048698639799	0.27111823825015	0.879339331320233	0.826095840746754	0.765233918929818	0.896350835710676	0.750886586843047	0.734285218338736	0.814706988887903	0.792234438598331	0.847014219024613	0.85329555719455	0.875996813096727	0.521521326653082	0.768047713480798	0.858939469909536	0.919278697501019	0.891433337764055	0.792415370045895	0.757942890783149	0.901096451288843	0.89090367111065	0.859087878503208	0.46546530339808	0.761833143771932	0.829355095362119	0.857924699990165	0.681510593035035	0.883725375945622	0.938126298407846	0.839069057646812	0.643994341733138	0.886847664724586
"4"	20.5	0.702829422142742	0.888420712312328	0.675249818240154	0.823167640586078	0.880191219405349	0.831693360413991	0.679983567497287	0.653727327951374	0.817701925726372	0.871472230162984	0.860044949615666	0.654671242734876	0.833299233979647	0.769123326301783	0.839540266475479	0.858975910337227	0.746165572650091	0.765015084800154	0.309289231108044	0.883636234828473	0.816736963641882	0.754167911775942	0.896526176659958	0.743101246471994	0.731610008897024	0.800565414931176	0.796051828434698	0.839592010173557	0.849457986610688	0.8623755117755	0.503537761496515	0.769938690524216	0.868778970358069	0.909594768674341	0.883723498848428	0.790669112189302	0.749498328901593	0.902400399021883	0.882837092321931	0.860448247800604	0.50105064898995	0.76375070187806	0.829228649422127	0.860340650127654	0.68872580280507	0.882319018621272	0.939993379099288	0.845751612184809	0.632742802171045	0.892345401113076
"5"	20.75	0.69376793619998	0.892859195196953	0.67893554911674	0.822457512477078	0.882080162443419	0.822292301570142	0.688328289989712	0.643739239156292	0.784815875679773	0.866322468934829	0.851430694522397	0.657630444925566	0.828856819661933	0.762128136960853	0.829870003266737	0.863059534794276	0.739872412151577	0.766473213587833	0.427495495616849	0.88232304241128	0.825825707910799	0.751396269731325	0.899763043643061	0.731817217699652	0.727821397016848	0.800372305062712	0.798502858402213	0.840722816314537	0.860198857188784	0.835817536465047	0.490665678965864	0.765429048195035	0.865896845766807	0.908653601778094	0.87326228182893	0.7860135790914	0.744223379945647	0.902101443533273	0.904660616452327	0.856162738866279	0.471425902204009	0.771782236767182	0.83558227693913	0.863039930785766	0.719936252451902	0.883407625952044	0.941544920674307	0.847610308877065	0.625238121258634	0.899117657338879
"6"	21	0.712383324949242	0.876726495717015	0.678429944113846	0.824639617562248	0.881371245494099	0.817429194299956	0.677141789150622	0.631081808678283	0.755976345858436	0.858913766611278	0.852783339859521	0.670867955481348	0.828895173229632	0.775172139019111	0.840411871679837	0.869912459052845	0.73883716684413	0.771330945912405	0.517243658323969	0.879067966507553	0.834569206867888	0.740733279512679	0.906889142256188	0.732479190922797	0.720000609169355	0.812191935215918	0.803135495522028	0.834534422808859	0.852985896056688	0.833762994588008	0.468896611263638	0.759681098905238	0.863033965983281	0.905494746386847	0.868085852479329	0.784159159533082	0.730116123932176	0.904288459290446	0.903565401860978	0.847794280911417	0.468804912752042	0.762421621883668	0.838200462778448	0.864311844244661	0.727404903493944	0.885793695356751	0.946142813382159	0.84567731893007	0.621090571044429	0.900717087565523
"7"	21.25	0.69024229706653	0.874000634640761	0.68219880200624	0.824661961921655	0.873103142238408	0.81409217553346	0.679113348956966	0.638061820405505	0.713039544754249	0.854203138982205	0.853425758900894	0.683410311957448	0.826994496062644	0.772959318473965	0.828068229602674	0.850484087507515	0.7420858083228	0.767771499027336	0.552067483041782	0.873578542775282	0.832748033387052	0.74226487177573	0.890594157740029	0.726922031614662	0.740234370865393	0.814817905333826	0.801823112580693	0.82943677755719	0.843737906356922	0.857921997629107	0.443543534348506	0.746717735405354	0.866084828829208	0.901868660172566	0.87616200478476	0.785874904828991	0.706143903157996	0.904170186671484	0.909806619147689	0.860713252481591	0.473894396940487	0.765095978467756	0.847587986455449	0.85807465415353	0.730701763408192	0.886172624123815	0.953641629608973	0.846075629120416	0.623370481710177	0.90516891696245
"8"	21.5	0.707557334691134	0.881263316836227	0.678702943451457	0.829488673453493	0.874899032126706	0.796341073969302	0.678845620142407	0.639418818302775	0.719993132256134	0.863496362940842	0.853373509330703	0.687697680292045	0.827261712875732	0.770534440150896	0.828800959508183	0.840925955811343	0.739419847383308	0.765973124562677	0.564705937233586	0.873634665601851	0.839363431841064	0.738118732573923	0.892828394405487	0.716816261077181	0.745569194733977	0.813787208962021	0.793454838786029	0.832746883560804	0.836580658597504	0.855638400163737	0.462927316210831	0.765410305887978	0.859294333007906	0.902441284511558	0.88545005434459	0.758877387590352	0.67315158770784	0.903612176582047	0.908111842287508	0.863104284811831	0.468173833062239	0.776175086850674	0.832342851899788	0.847802220066116	0.707653208851756	0.89007690811305	0.95450822129898	0.842324045413815	0.665503107013239	0.907349468465768
"9"	21.75	0.708538399701281	0.861050239127015	0.682600170040775	0.821843228483692	0.869760449765508	0.78362005455357	0.678382736036799	0.631576385111677	0.748515081160335	0.853760445753028	0.858461142018056	0.679921094222431	0.845744075779841	0.757168708557707	0.825621565608862	0.837421735349804	0.717000408317092	0.765598254608711	0.588018476028864	0.862511580276661	0.821804881372632	0.721635012465593	0.889695432975077	0.719249088781818	0.734730252908633	0.80741851590764	0.792243364638742	0.832546865124172	0.829731857034738	0.850076587038069	0.457704372086476	0.760274211413288	0.859824469556987	0.898633983775132	0.891039429826361	0.770076254247037	0.633359376546351	0.904293810801715	0.901619640334023	0.863046321244957	0.466034537304195	0.775411702647792	0.835984851143888	0.865027035546617	0.731345098278555	0.887203076702639	0.957669883835927	0.843098483735324	0.714505707814828	0.899494328590178
"10"	22	0.739158636834539	0.863636335119448	0.693917746749724	0.828398166465302	0.862903747780345	0.776133095483772	0.64786690993706	0.628509712054178	0.744850774003342	0.853558518824414	0.858558186768664	0.701618796896903	0.837693600502343	0.753850069675596	0.822913203973787	0.84204941732821	0.76520422346072	0.76793510924112	0.594973905237758	0.878448955546159	0.820041169786299	0.712705497469961	0.888648233464405	0.734976778041562	0.729668427704838	0.786829751793412	0.792748395143796	0.833624230185699	0.823838051711894	0.842483168690718	0.487369841142189	0.767521315021279	0.864577911419529	0.895941790439526	0.879605097738451	0.757026030779662	0.67705407997359	0.90487532157808	0.903226931769182	0.863485602379674	0.45312104671366	0.771445018173943	0.838245525668107	0.863524819117827	0.73301125878489	0.889012974199245	0.959082412825832	0.841469036417834	0.696846928983488	0.89471523427585
