"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"	"V85"	"V86"	"V87"	"V88"	"V89"	"V90"	"V91"	"V92"	"V93"	"V94"	"V95"	"V96"	"V97"	"V98"	"V99"	"V100"	"V101"	"V102"	"V103"	"V104"	"V105"	"V106"	"V107"	"V108"	"V109"	"V110"	"V111"	"V112"	"V113"	"V114"	"V115"	"V116"	"V117"	"V118"	"V119"	"V120"	"V121"	"V122"	"V123"	"V124"	"V125"	"V126"	"V127"	"V128"	"V129"	"V130"	"V131"	"V132"	"V133"	"V134"
"1"	4.9624	0.80257488781675	0.826833419450302	0.793940344932382	0.833200101695001	0.84844270542769	0.830962781660359	0.869067740799636	0.785540325896112	0.777139518387234	0.905590048122577	0.794437897121517	0.790072748930399	0.840399147273619	0.75268669329004	0.761936480270708	0.795698131741047	0.652628789647913	0.922017769619423	0.863702053138835	0.746426178434256	0.655518073652374	0.752099712302968	0.929718993837926	0.845301333621414	0.805802685850154	0.745248204750757	0.777371129343384	0.709922772501086	0.877812658098837	0.869455397443242	0.80172249740268	0.843714389754907	0.713483003098352	0.87880936000228	0.928496639237939	0.772208715949505	0.86012631092764	0.860261829414729	0.772681226160108	0.750790660790346	0.801239129264486	0.689177590918173	0.880040384988258	0.817135726569861	0.785626998741105	0.890155526904023	0.813019394959373	0.863439594643531	0.915785209369749	0.743473265486404	0.560008032883964	0.722567698562421	0.832127579093067	0.726092635020524	0.780227635547924	0.808993185996973	0.791117621849169	0.784698025320793	0.765952664998678	0.740287242525686	0.673772644037663	0.857852137584658	0.8487785378951	0.85180070382606	0.81549948753179	0.742191532083749	0.838078448309524	0.837701785498742	0.618163112555975	0.778157214129233	0.628408868850226	0.798222978625712	0.690945943185859	0.776615047937846	0.729334727951669	0.84565578796428	0.868491588440402	0.789250578900935	0.876331755054994	0.860154451084388	0.811705641607156	0.834929866007661	0.759838559434267	0.81781626707335	0.746698765664917	0.779101480723833	0.800430664065634	0.777884194121505	0.72499225446127	0.839801718314401	0.819295498419028	0.829352138335484	0.932884089285018	0.732473543311194	0.804639174730846	0.883128693660108	0.81982692753596	0.732530471535862	0.784290962256279	0.87480395915005	0.847904661752701	0.907099832667781	0.813837904385261	0.80322667846543	0.673565364136684	0.804258719683173	0.83967826103489	0.81349131469921	0.781006205457197	0.79194223760437	0.861001609177873	0.817944949170188	0.767751718261019	0.703467578181232	0.872889983943779	0.848138608249581	0.897433530310577	0.813630566224833	0.893717123921763	0.798809562901623	0.835393548784597	0.653536127223428	0.797071343727063	0.785189808927857	0.786391200620552	0.774135829678286	0.840654736240709	0.791089939505782	0.847955315638115	0.774511306549255	0.904436551610671	0.909543636752174	0.644954545784983
"2"	5.0125	0.787555770007599	0.82588990228965	0.78199497566783	0.823053334010246	0.849685467578019	0.823199837028033	0.871945924832042	0.788032652088074	0.774535985502162	0.915141832370232	0.7739695738602	0.788660388437159	0.838067929995417	0.74675606976812	0.773861762381968	0.778035345726514	0.652183267523133	0.921606365965049	0.860880890779664	0.749041137416052	0.657702135899974	0.760700815207019	0.928749766172163	0.860752650412071	0.800937130840347	0.751154787494613	0.77050491818559	0.712449316203999	0.875880009670921	0.868273770662218	0.803614259172421	0.83422717358864	0.690615845478658	0.867521699233765	0.927593185113809	0.770185489617698	0.864002110943947	0.863576612525677	0.774026000832476	0.747913905542266	0.802968607864031	0.693193889384028	0.880697905233243	0.864704716143675	0.776399560880049	0.901647494866001	0.81347471789138	0.86079510622844	0.918305780180906	0.75661422840147	0.563278151462025	0.717747289537138	0.828588121855536	0.726769978534955	0.784599827332518	0.805241478192951	0.784563786305449	0.792038915220845	0.77504980006051	0.747065223287621	0.67185391225324	0.874097474511261	0.853189928124532	0.864034445504388	0.799649942403365	0.74853753545927	0.839764422078685	0.827175052806092	0.615785150312693	0.772833033751314	0.655370685748568	0.800185208175711	0.68678789588218	0.769203575459962	0.725091285433039	0.845979809686825	0.870730014357081	0.782696807009818	0.846211366590999	0.862651644194864	0.80271653758251	0.832062812558552	0.763184394720472	0.815069778569181	0.728786651388554	0.788628886849612	0.806698133132305	0.791666953476089	0.724379430537942	0.844401073684449	0.822454392324829	0.830736992437027	0.950133570850952	0.739995880090141	0.817376571002149	0.883442591179862	0.826710847665334	0.75113293966219	0.793168987970505	0.871872040291908	0.852391604073577	0.889923407061928	0.806749717839849	0.800419293628743	0.677222693249678	0.798586229462235	0.841136480013518	0.809404962046882	0.778715897255139	0.811741163195813	0.860682450557069	0.82020399837278	0.756272053493815	0.703789131282436	0.860666873814842	0.844262726066747	0.904490598644413	0.809039705692765	0.892216509122375	0.800501995236062	0.866403390661188	0.652848342424844	0.795199823165655	0.779061104036914	0.789535196278827	0.767846443699184	0.841034386596024	0.789942223768784	0.843350092036077	0.772213309129677	0.900948683025178	0.909852020164518	0.650921358634919
"3"	5.0627	0.782831406036162	0.822854138138956	0.779155740127714	0.827007348571605	0.85296614657637	0.821200570547525	0.872607044687371	0.785707960889915	0.769252769012133	0.923724320227007	0.749773289037121	0.80340828389956	0.829804834068721	0.754403816513688	0.774167457030822	0.794209483239208	0.706568071645257	0.921227855198453	0.858346868303197	0.740378228802343	0.658939612795674	0.752922844067863	0.925658566456148	0.858034149486214	0.803749204710521	0.746776186964295	0.792227942601688	0.708527669219628	0.873335009022804	0.869787233009558	0.809222330113582	0.81709571105852	0.666787699688076	0.866492456983532	0.927648474274106	0.752979778220925	0.856715424605435	0.869866960692639	0.775912735537884	0.745782902088914	0.795075573703787	0.658486517554315	0.880978837893026	0.852641433264187	0.793716938610651	0.897150370035089	0.83769133084362	0.860605516781943	0.918991117858782	0.762781193565204	0.565702063147078	0.71242157354077	0.826192960393117	0.733277541485158	0.803897485477552	0.788442712043022	0.787857366160129	0.798732725036117	0.765144225084326	0.747112566206636	0.670987331886929	0.858832417434319	0.864805844807159	0.869357840538174	0.807969459870991	0.743429474832573	0.859564069784242	0.830818779141363	0.606619253786412	0.773829497868671	0.655428096772163	0.800498618005068	0.678786771668074	0.772310459822584	0.726880770840947	0.83894660897838	0.867734507740952	0.78698414249939	0.848460061546115	0.862347049139404	0.80412677132205	0.826411726424455	0.761812693262863	0.814927195345276	0.73006762862882	0.783484757935365	0.806703846905503	0.77827428258614	0.739802807630976	0.83993065785195	0.80740674892087	0.828487784336439	0.954926828438086	0.751935950752986	0.806027996207828	0.887667728200942	0.824391974085302	0.763496481968662	0.797281787364417	0.871856270849646	0.852788726837811	0.894723839623122	0.813420010549064	0.781630858081123	0.662604295057019	0.804917666248991	0.842872081223756	0.815426962491382	0.773558256046966	0.810220029285371	0.857920362602381	0.832787235807354	0.758294596861989	0.704931170339592	0.843758001942018	0.838678699190949	0.899094159488743	0.818405536413939	0.902247607758103	0.811812734854654	0.868319358268777	0.643294014766885	0.806471215273336	0.777424411805879	0.789829609905279	0.756292857142482	0.841672323776138	0.77985779138556	0.842716511138993	0.771564882514128	0.896458956184297	0.909670734719707	0.651373335297171
"4"	5.1128	0.799052898612991	0.823774802343185	0.775699757378967	0.827504507904501	0.852558435546843	0.820862164205019	0.868055605457061	0.768422548990096	0.765393286596264	0.930025569999871	0.771918810133382	0.806338573756206	0.824769402561399	0.785226362409635	0.772347477627608	0.803387083777052	0.727891213543372	0.927005490529071	0.843028508762224	0.73452093457927	0.652946260246993	0.743723926196278	0.921907416917754	0.866048541930609	0.798861664383634	0.757607186950017	0.78781653977037	0.708829461580879	0.870404853148109	0.884384132348789	0.814390096244733	0.802545892818759	0.632885148921929	0.872454511200633	0.930082320766641	0.753483873962642	0.84896791270643	0.86501611553829	0.780662477356377	0.735902502311297	0.820884817354713	0.645420222138348	0.870116740213472	0.856290186526893	0.793621669128977	0.895597396178816	0.840069242122252	0.86341937447934	0.921094850427432	0.75882771384444	0.554498284452363	0.706619179991169	0.828439028861492	0.74232511053868	0.78587218500792	0.787326467304914	0.782890898500726	0.801256391748758	0.769741246926422	0.745888903116555	0.669869676555077	0.849417644454333	0.857336018915203	0.866010973962975	0.804044777639268	0.754282583331958	0.852117994639152	0.847264526276537	0.606574687596834	0.773894243361182	0.656465912117257	0.799177678282234	0.677858995962283	0.77289486194312	0.739996446006333	0.837859590404561	0.862006104061826	0.787476082786234	0.844388357951518	0.862215290773921	0.79751200786935	0.82395813346803	0.743282026566764	0.813568402894695	0.738948061766979	0.797089264114417	0.805142482207652	0.784475164503981	0.746936354325696	0.836095397962792	0.794618649731945	0.827296028198235	0.96056898682133	0.748109912583528	0.785666170475073	0.889139979805002	0.824334440175817	0.752651398641729	0.796950295790702	0.870477159984401	0.855714909043778	0.88180104547299	0.806581470454443	0.774108759227769	0.66784153186644	0.806071789858784	0.833308704970656	0.812865609059236	0.771746982725187	0.790712657357891	0.85895661100816	0.837643912270693	0.767492972331264	0.705782274005802	0.821233976040808	0.836420652702115	0.896202426928846	0.823810857820196	0.906125897644448	0.825884207297852	0.867252791098388	0.641700609380728	0.801845139529213	0.775118637164473	0.792220555710785	0.753780551476573	0.826816387302322	0.767578224663445	0.842893263077842	0.770276809352799	0.897374169275567	0.905353944646712	0.639581237253422
"5"	5.1629	0.819062504263398	0.833401965634728	0.775139352380798	0.828244956231564	0.863034901743968	0.820674245829419	0.865934543838401	0.780781485722049	0.764325325031405	0.931368795117586	0.80646717884186	0.810079335843843	0.841265545139143	0.749347886342942	0.776156044333576	0.803855922610682	0.75701809208787	0.919761899420807	0.85429562536854	0.735353603473408	0.653592961427799	0.788690528631743	0.922638986516429	0.870500890848439	0.797447322976096	0.761481452979492	0.787836160422513	0.693096548460754	0.867682645512406	0.881253775695655	0.823251087940886	0.811166039375112	0.630833613676996	0.876393319200205	0.930544846598728	0.754206574016411	0.85070270992053	0.855700973290838	0.780348584691169	0.752018325203299	0.829242730912017	0.617516983661532	0.864405412621382	0.855377169568774	0.791823169283242	0.89528473001819	0.824412177688613	0.861902090825906	0.920926425770517	0.765878636248514	0.555664264792538	0.693062745206192	0.834467460027451	0.730117901927951	0.783768771741588	0.774203558840112	0.775892859700837	0.800868603759924	0.776545963737625	0.741033699032308	0.669836482558738	0.855571583990543	0.872658628835774	0.86735992211772	0.784099107095127	0.756763968208187	0.855288484677129	0.829444955519887	0.597720439353004	0.77889149230255	0.66773021256717	0.799399138663671	0.684369340066212	0.777836833965644	0.749954488539588	0.839566304699816	0.853416533543918	0.788739018423165	0.846029473353838	0.860720642454531	0.799350593744424	0.823648819168266	0.708841489887826	0.819708263908904	0.734289834758609	0.798649978069582	0.805970066291681	0.787040779509249	0.743689723317631	0.845689161368759	0.801796748146006	0.82166054146118	0.956411342444753	0.740640929073497	0.81950862511611	0.891150582619998	0.825191263035192	0.74503085823533	0.792726726555778	0.865729211138089	0.858405439996699	0.866306533108097	0.812316623148188	0.785443749953327	0.662470434781089	0.812772664385722	0.850634571154647	0.799344370707159	0.773775227968456	0.807980080488516	0.856616806471105	0.837637991004867	0.766510675685272	0.698734204515118	0.819998642022537	0.840965008105371	0.895155706903816	0.826423905652385	0.896478129977809	0.837245471887742	0.862915228258061	0.639838213833292	0.803972422245516	0.770587347324954	0.801617702225944	0.72332983282986	0.813567991757767	0.79557036832798	0.84044450894382	0.772750011344101	0.90241054231322	0.913691583466034	0.631928030211969
"6"	5.213	0.800913506754605	0.834582316786131	0.777768649963895	0.831410254888326	0.874314974767751	0.822923418637648	0.870474446064514	0.777936159667734	0.755334818545397	0.926392711112183	0.804468794035979	0.812676892420854	0.829624430958055	0.700470704706009	0.773883247925365	0.797769374839685	0.760420992577378	0.924484577797013	0.859482274866197	0.723657909425075	0.647618302072111	0.779311120274524	0.923592812596311	0.865297878005963	0.806324278787544	0.765261645782991	0.788779518502423	0.70148976721143	0.872645979150536	0.881586573735372	0.82653094552407	0.816479113142757	0.601732658383424	0.875573744423833	0.935944949078119	0.755516936438278	0.852278361565673	0.859027695435829	0.786419324521626	0.748318531602685	0.835191609458313	0.64244293248906	0.868927793966999	0.865001798171149	0.787160906804274	0.885916051994212	0.822304154780602	0.861886584811054	0.920397249774668	0.754697503681448	0.553794068276306	0.692516621171297	0.831636525837101	0.733933255147913	0.797135972132984	0.768119743989319	0.775224398044692	0.79893335580749	0.784899423435236	0.735086950788203	0.678112137021686	0.854938412483534	0.877333211541883	0.867497245650196	0.764498769454097	0.765558804975249	0.851270215306959	0.826280499652295	0.604879566115496	0.779425570519563	0.653411901326811	0.795153482656455	0.680327734672753	0.773441766449409	0.764931376286345	0.841883229262955	0.837130876213178	0.789672040727121	0.851314611061644	0.846703392957808	0.79595319408093	0.83646543705951	0.7276542614476	0.820299213785476	0.707774534845767	0.788676256900413	0.799741813462299	0.761196289673994	0.746826344855007	0.84655262114452	0.812273226257607	0.823679192463571	0.952010766899066	0.758384945587816	0.823071949852143	0.890872056083674	0.814929222657307	0.740127453930078	0.793922833987403	0.863429486264826	0.85526735801304	0.87374286932634	0.806163820335006	0.791434861598143	0.693706685662279	0.799138857982186	0.856002460146409	0.772142892376146	0.767946686846391	0.813579338054336	0.851300971069984	0.830337259734286	0.76901100965995	0.694503433748997	0.839153949454213	0.845803518666485	0.899658817636105	0.827078696871647	0.89258603605628	0.84007686137331	0.865832335567661	0.633559012628815	0.807884972593855	0.781471416066568	0.80355471746094	0.729166671262795	0.811829530589956	0.801285563428461	0.842542526520625	0.770827964541665	0.898722400448715	0.898586408754464	0.614618951545433
"7"	5.2632	0.774988723898778	0.837378774516016	0.790780970337066	0.824799477272342	0.876968013954946	0.823781186531356	0.864388010563375	0.784487436808402	0.774112267052377	0.921849699379158	0.804604467709562	0.80657562272703	0.837729637392938	0.733966610916277	0.7769626227609	0.806420776217451	0.766610217197563	0.921804801324507	0.859901887560949	0.717887939797634	0.641951021137848	0.787715271999495	0.918341254213611	0.860841428760319	0.801807610311219	0.76767998661643	0.789392618539531	0.700589613140934	0.877163692118597	0.884845828643108	0.830613348552384	0.806861732742452	0.600804453111952	0.877296137381513	0.934284871372988	0.755522297585623	0.864097239436199	0.854352208775973	0.791280322778664	0.744023362043414	0.836767497689326	0.660557365672423	0.855941253022783	0.863802668770632	0.801689256881888	0.873486366849284	0.830934487369706	0.864107255793492	0.921679481588767	0.754819501983249	0.565961772347785	0.700067504008495	0.833316110515126	0.728906349633928	0.787937750174424	0.780766771344995	0.776643592694864	0.802313804434531	0.785041513668186	0.724056734506666	0.694835418965555	0.858712900618987	0.868142426725458	0.865005575836387	0.773490833866985	0.764418055731948	0.887528787995374	0.830398917030213	0.604904010833284	0.769910618944307	0.629578803719746	0.789217453567706	0.679386715068637	0.778628268519057	0.783267130608897	0.834278180006894	0.838979863954283	0.785752581465475	0.869934762602554	0.865291520419061	0.797166494233142	0.832614256576902	0.734878708509405	0.820176028884205	0.695104495537971	0.789626590574076	0.801744913677368	0.75567116420963	0.743349655415303	0.847290545533787	0.831242560582679	0.821345470394551	0.954545533785812	0.76700302298107	0.821640120039948	0.888600181691917	0.819773988717352	0.731794775141519	0.795910009779077	0.866027528470654	0.85631334339609	0.875158442831673	0.806019055089258	0.795254195127464	0.705862804797542	0.798609762486538	0.856162918586537	0.784625596964522	0.770065612468391	0.824876718883114	0.849600102433417	0.818851713009614	0.772020808302589	0.701852147991859	0.851268239150364	0.841446869897156	0.900873305749116	0.826403506817122	0.895501862665963	0.847215809250508	0.869098495419592	0.63442701075616	0.795203071168852	0.783248030689932	0.804111920890418	0.716025969669498	0.81171784355184	0.815538533084715	0.841768938525683	0.780689647419071	0.895693239095504	0.896896511887338	0.600301322326144
"8"	5.3133	0.773046829940566	0.831428450741232	0.802062054412592	0.827091797389816	0.882175750074936	0.821722212238904	0.863733653153378	0.807966374448126	0.773210624100307	0.919848699472732	0.796497008426498	0.807496494508249	0.824360447955539	0.765040518216522	0.784993864473594	0.800160663615821	0.745187964113016	0.927405494359942	0.848889083813478	0.706079351681794	0.639150596489294	0.792433209798153	0.916702967014369	0.86264256431627	0.800447489665216	0.783409096216621	0.788939885246621	0.699988165430441	0.874003998321162	0.88916499173954	0.832630166522844	0.832666523670106	0.614013685091847	0.875375602204595	0.934643691344331	0.756574066585172	0.865683795838925	0.857158250615332	0.789133001545191	0.738443568177998	0.830066776573035	0.669658467496656	0.852548169744819	0.871140860131048	0.802184306782197	0.875730078884875	0.82284780764051	0.868004184578045	0.922934676173628	0.762879751917328	0.574720027968042	0.706687086799673	0.827997483760306	0.719662665184339	0.789499497339127	0.788416130485821	0.784752159973314	0.804909278593781	0.782523560845853	0.733347415142846	0.682208162728063	0.864867608775367	0.868354106375914	0.869069164761202	0.791399893420737	0.767262863090972	0.905108410502351	0.842629927560925	0.622174302952871	0.771076926661777	0.654630351514147	0.796390961623553	0.664952140815741	0.795024239599875	0.773826462389859	0.831983401708103	0.842108825323639	0.777852906965274	0.874560124881211	0.881485307861331	0.792297436744267	0.832525227947107	0.729688854249276	0.822260882986644	0.679159091116196	0.797983234105903	0.801123062373493	0.746738762676701	0.744678686013263	0.847712705928358	0.816321799440843	0.823030652831154	0.956677885017907	0.769297333960883	0.81150135794532	0.889653920840203	0.818551187819743	0.726250658484544	0.798229887012741	0.865922580864357	0.858661067886807	0.88245901796113	0.813646478691542	0.792937123261969	0.697598366513956	0.791804872878037	0.850374836394526	0.760813261087715	0.772255593454613	0.823448379601512	0.845299436112606	0.808171264668485	0.779221781135252	0.703760671431488	0.844676848749498	0.85482645927455	0.896863550927609	0.831343428083872	0.89864840217287	0.85200803499224	0.86436660716023	0.643242013623586	0.791543279183218	0.783679123225049	0.801316609229478	0.712670023683749	0.822578940732327	0.814175307818044	0.84492426880622	0.780734853180508	0.902414059319747	0.890455796548954	0.59071994588303
"9"	5.3634	0.772447337992769	0.827808607847077	0.816999152700107	0.830912828319194	0.884467888058194	0.826540143547509	0.861799158119222	0.790732680547757	0.773093533140079	0.916167387206278	0.782792231607796	0.813316450276155	0.83784875268192	0.755701731669067	0.765573679226383	0.804025715798749	0.749693891299155	0.929447211095728	0.853268596916865	0.700887515487959	0.602398891382019	0.791076814632378	0.912319469574471	0.860908006450963	0.79723496808515	0.806756552246405	0.790503392303525	0.696094714170993	0.874478802733474	0.89133276566584	0.831010436414861	0.836092267807766	0.616316092001898	0.877203893967313	0.927782904790276	0.761112492930731	0.885538124287841	0.845218383281485	0.797415855411309	0.736108309884594	0.83165758872108	0.672047606155588	0.857983334442146	0.867381402658373	0.798671835712954	0.873259135519002	0.8279849368952	0.868155767049923	0.923808521321251	0.773215437009732	0.577973464401372	0.715428346310708	0.828731125327131	0.744493976433158	0.791653663800815	0.787686627017239	0.777420713412621	0.813135183586865	0.785197072065097	0.743357212914548	0.691779010822682	0.864911869883473	0.87364217738255	0.869047645630727	0.792485058295803	0.774132184432914	0.893294094230258	0.847092239037983	0.649470895520222	0.797076534970311	0.654262000556379	0.798057534773304	0.682895590961025	0.815454540468495	0.747484539695833	0.833438999204935	0.850052529568047	0.784722192309136	0.881339016430257	0.878488932951028	0.800083337219819	0.825027275337325	0.687849913063596	0.822889278455788	0.659427479089577	0.796640175267961	0.806389904262936	0.742415321814889	0.750402252531573	0.841858122117283	0.820791000758259	0.822207874003776	0.958976132234569	0.778608180941401	0.793195449435997	0.891486767461298	0.819534219389943	0.72504552929221	0.803792887552449	0.858615141830668	0.853793679222262	0.88615154588164	0.820509378674725	0.794164608912811	0.696219629933968	0.80489528032997	0.845969989431237	0.723077100298347	0.775781011494607	0.824248603620541	0.849548789700744	0.821151901363045	0.770653710138623	0.698943623672819	0.849256045152018	0.860037433764297	0.914019953861839	0.82918301537886	0.897189943141408	0.857070508984158	0.866577966670842	0.634213476948907	0.790849038819423	0.778930643248558	0.805849312865856	0.713354850241036	0.827479672844305	0.813248692140524	0.851723404957704	0.76218551997765	0.902116961728213	0.881974608358709	0.613520164288171
"10"	5.4135	0.777073386824442	0.828388435945209	0.824866679105301	0.823125835004848	0.884313187291812	0.817661451155811	0.863499899772181	0.787776582344185	0.763528273136132	0.920291577975757	0.807357397374576	0.809659323822023	0.837164245060849	0.771038090475417	0.769624861927788	0.804645569684527	0.766345183086431	0.925625871557973	0.868812938882384	0.709311953192682	0.579675315055552	0.799973224891746	0.915044793286746	0.862512985109558	0.788463633533279	0.84260243954225	0.791777325166288	0.693377481541082	0.876253021706364	0.885797988299176	0.831052907168468	0.829420957868268	0.61078458987165	0.877062035413726	0.932054782135397	0.800394446654135	0.898437183684387	0.861227968754621	0.792513297216775	0.737955027566094	0.823572486179279	0.665134732482148	0.86867223933523	0.866226624025778	0.802575200291837	0.870348967522391	0.826084503508682	0.86342811935323	0.922662074441466	0.782813425508503	0.582128779840184	0.714003699396681	0.833630571555241	0.7405021123931	0.788660952990879	0.777039860826504	0.780297926707784	0.824525534718518	0.780914320759171	0.747073150465132	0.687626207017941	0.870535072752413	0.872599626611424	0.868784460345643	0.801851786797908	0.772726824331765	0.885271526402724	0.849479093739437	0.631104937432946	0.817354251603668	0.66685477396861	0.801528203869903	0.690381851110402	0.824778755767145	0.751159821177755	0.829894929417092	0.849307751857667	0.781850931946383	0.88088198798787	0.880154647988798	0.797919463603407	0.825342657878423	0.71204053615851	0.8246469871389	0.667219687803244	0.794831639248433	0.799421862226764	0.740496772658116	0.749871768532725	0.840171881399708	0.849904466379442	0.820834873359313	0.956359223125015	0.788807361631653	0.788701011514464	0.89230384541518	0.821720738796731	0.732182255878052	0.800324901337765	0.865281852680117	0.854639344415498	0.879843933947389	0.815387861307653	0.797685671490324	0.698617697565567	0.82556903227237	0.842922714277449	0.736867781626778	0.762423815868598	0.826779488328989	0.842907703694603	0.832952416695167	0.760582700920639	0.678903381630489	0.847892950824979	0.846584129286633	0.919309928976464	0.824371637975423	0.896528081966129	0.84881239609145	0.873834370721439	0.62035329584661	0.789283209813196	0.783518224943272	0.807133155624983	0.726270400180284	0.823353038097631	0.812219871651765	0.859659295917445	0.755054730388755	0.90911767989799	0.877800957037602	0.606822100720712
